,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
118,actually very tasty vegetarian meatloaf,148563,90,18,"['grain rice', 'chicken broth', 'champignon mushroom', 'oil', 'salt', 'walnut', 'durkee onion', 'celery seed', 'garlic', 'bread crumb', 'leaf parsley', 'thyme sprigs', 'egg']",300.2,29.0,11.0,18.0,16.0,11.0,9.0,-
119,fruited basmati and wild rice blend with pecans,67728,90,11,"['oil', 'basmati rice', 'grain rice', 'vegetable stock', 'salt', 'durkee onion', 'celery seed', 'garlic', 'thyme sprigs', 'sage', 'cranberry', 'pistachio', 'apricot', 'leaf parsley', 'tamari', 'pepper']",381.8,20.0,21.0,21.0,17.0,8.0,19.0,-
120,cheating scalloped potatoes,10958,100,6,"['mushroom soup', 'milk', 'pepper', 'potato', 'durkee onion', 'butter', 'purpose flour']",171.3,12.0,9.0,11.0,7.0,21.0,7.0,-
121,irish champ  mashed potatoes,21441,50,7,"['potato', 'durkee onion', 'milk', 'butter', 'pepper']",416.0,23.0,12.0,7.0,20.0,47.0,20.0,-
122,perfect perogies casserole,48237,45,6,"['pierogy', 'butter', 'durkee onion', 'pepper', 'ham', 'milk', 'mushroom soup', 'cheddar cheese']",107.7,11.0,7.0,15.0,9.0,14.0,2.0,-
123,perfect perogy casserole,363042,45,5,"['pierogy', 'durkee onion', 'milk', 'butter', 'ham', 'pepper', 'cheddar cheese', 'mushroom soup']",155.9,16.0,9.0,13.0,15.0,26.0,2.0,-
124,shirl s corn chowder soup,65038,80,6,"['ham', 'corn', 'potato', 'durkee onion', 'milk', 'pepper', 'butter']",183.9,5.0,45.0,21.0,29.0,9.0,7.0,-
125,apple cinnamon steel cut oats,358330,50,4,"['steel cut oat', 'water', 'cinnamon', 'salt', 'apple', 'soymilk', 'sugar', 'nutmeg']",199.5,5.0,28.0,4.0,16.0,2.0,11.0,-
126,crock pot oatmeal with dried fruit,292767,182,6,"['steel cut oat', 'water', 'salt', 'fruit', 'cinnamon']",187.2,4.0,0.0,12.0,13.0,2.0,11.0,-
127,kimmy s pumpkin pancakes,269098,20,4,"['pancake mix', 'water', 'sugar pumpkin', 'cinnamon', 'nutmeg', 'ground ginger']",263.6,5.0,6.0,37.0,14.0,4.0,16.0,-
128,overnight honey almond multigrain cereal,415170,14,6,"['steel cut oat', 'pearl barley', 'water', 'salt', 'cinnamon', 'nutmeg', 'almond', 'honey']",386.7,10.0,71.0,12.0,24.0,4.0,24.0,-
129,pumpkin yogurt,183126,5,1,"['nonfat strawberry yogurt', 'sugar pumpkin', 'honey', 'cinnamon', 'nutmeg']",65.7,0.0,39.0,12.0,2.0,1.0,5.0,-
130,bacon potato skins,135519,20,8,"['potato', 'vegetable oil', 'chili powder', 'bacon', 'durkee onion', 'cheddar cheese', 'cream', 'tomato']",630.4,28.0,21.0,9.0,39.0,51.0,33.0,-
131,loaded mashed potato fries  sp5,514577,25,14,"['potato', 'cheddar cheese', 'bacon', 'scallion', 'pie crust']",202.0,19.0,5.0,9.0,8.0,23.0,5.0,-
132,low carb tater skins,355122,67,6,"['potato', 'cheddar cheese', 'bacon', 'cream', 'chive']",240.1,23.0,3.0,10.0,13.0,32.0,6.0,-
133,pizza pan  potato skins,60938,60,10,"['potato', 'bacon', 'cheddar cheese', 'durkee onion', 'oil', 'salt', 'cream']",503.9,45.0,9.0,23.0,37.0,68.0,13.0,-
134,potato skins,300424,70,10,"['potato', 'cooking oil', 'chili powder', 'habanero sauce', 'bacon', 'tomato', 'durkee onion', 'cheddar cheese', 'cream']",214.2,10.0,7.0,5.0,13.0,14.0,11.0,-
135,best authentic mexican tamales ever,454787,360,93,"['pork roast', 'chicken meat', 'corn oil', 'chili powder', 'garlic', 'cumin', 'pepper', 'salt', 'corn flour', 'paprika', 'cumin', 'chicken broth', 'corn husk']",5618.6,563.0,52.0,724.0,436.0,315.0,129.0,['mexican']
136,cheddar   cracked pepper bread,109037,105,32,"['wheat bread flour', 'yeast', 'salt', 'margarine', 'water', 'milk', 'egg', 'cheddar cheese', 'pepper']",3150.7,272.0,9.0,194.0,175.0,257.0,99.0,-
137,deviled fried chicken,24568,1455,23,"['buttermilk', 'mustard', 'leaf parsley', 'salt', 'mustard', 'cayenne pepper', 'pepper', 'fryer chicken', 'purpose flour', 'baking powder', 'garlic', 'peanut butter']",3698.4,498.0,26.0,157.0,232.0,302.0,27.0,-
138,great round reuben,40407,120,39,"['milk', 'yeast', 'sugar', 'water', 'wheat flour', 'wheat bread flour', 'vitamin c powder', 'salt', 'oil', 'durkee onion', 'caraway seed', 'vegetable oil cooking spray', 'mustard', 'beef', 'sauerkraut', 'island dress', 'cheese', 'egg', 'salt']",6164.4,529.0,419.0,765.0,535.0,547.0,167.0,-
139,peanutty halloween cookie pizza,309234,16,17,"['chocolate chip cookie dough', 'peanut butter', 'chocolate candy bar', 'peanut butter', 'vanilla frosting']",2445.3,254.0,596.0,68.0,136.0,241.0,65.0,-
140,chai pops,126074,245,5,"['chai tea', 'milk', 'sugar']",43.9,1.0,25.0,0.0,2.0,3.0,2.0,-
141,constipation cure,237612,1,4,"['milk', 'ghee']",174.9,17.0,0.0,4.0,16.0,34.0,3.0,-
142,custard drink,98738,4,4,"['vanilla custard', 'sugar', 'milk']",48.8,0.0,50.0,0.0,0.0,0.0,4.0,-
143,easy to prepare honeydew sago pudding,62479,185,7,"['milk', 'sugar', 'sago', 'honeydew melon']",191.9,10.0,72.0,4.0,13.0,21.0,9.0,-
144,slow cooker rice pudding,284676,181,4,"['pudding rice', 'sugar', 'milk']",131.7,0.0,66.0,4.0,12.0,1.0,8.0,-
145,brown sugar wings,429440,45,9,"['ketchup', 'sugar', 'sauce', 'cider vinegar', 'salt', 'pepper', 'chicken wing']",922.7,83.0,163.0,40.0,126.0,76.0,14.0,-
146,fall apart tender slow roast pork butt,247715,250,13,"['pork shoulder', 'garlic', 'sauce', 'sugar', 'apple juice', 'salt', 'pepper']",579.3,47.0,79.0,16.0,103.0,55.0,7.0,-
147,mike s beer can chicken,18796,70,8,"['fryer chicken', 'beer', 'salt', 'pepper', 'sauce', 'crab boil', 'seasoning salt']",795.7,62.0,1.0,60.0,165.0,56.0,2.0,-
148,north carolina pork bbq  for slow cooker,439222,605,4,"['pork butt', 'tomato', 'vinegar', 'sauce', 'sugar', 'pepper flake', 'salt', 'pepper']",534.7,55.0,18.0,56.0,86.0,61.0,2.0,-
149,sugar rubbed new york strip steak,354853,25,7,"['sugar', 'pepper', 'salt', 'strip steak']",360.0,31.0,53.0,21.0,55.0,41.0,4.0,-
150,celtic homemade hot cross buns,341772,132,26,"['wheat flour', 'yeast', 'cinnamon', 'milk', 'vegetable oil', 'sugar', 'salt', 'egg', 'currant jelly', 'egg white', 'sugar', 'vanilla']",232.9,11.0,68.0,6.0,9.0,6.0,12.0,-
151,classic cooked eggnog,64564,1470,17,"['egg', 'sugar', 'salt', 'milk', 'vanilla']",105.9,8.0,17.0,3.0,11.0,13.0,2.0,-
152,creme caramel  reduced fat,102821,315,17,"['sugar', 'water', 'vegetable oil cooking spray', 'egg', 'egg white', 'milk', 'vanilla extract', 'salt']",215.5,6.0,151.0,5.0,12.0,9.0,12.0,-
153,crunch cinnamon almonds in the crock pot,493629,185,19,"['sugar', 'sugar', 'cinnamon', 'salt', 'egg white', 'vanilla', 'almond', 'water']",829.6,55.0,427.0,12.0,30.0,13.0,40.0,-
154,safe eggnog,16163,735,17,"['egg', 'sugar', 'salt', 'milk', 'vanilla']",109.1,8.0,17.0,3.0,11.0,13.0,2.0,-
155,poached salmon,149990,15,5,"['salmon', 'water', 'lemon juice concentrate', 'pepper', 'salt', 'baby dill pickle']",406.2,21.0,0.0,155.0,130.0,12.0,0.0,-
156,polynesian glazed salmon,4061,0,15,"['maple syrup', 'water', 'ginger', 'garlic', 'horseradish', 'salt', 'salmon', 'baby dill pickle']",567.3,21.0,144.0,28.0,131.0,12.0,13.0,-
157,salmon fillets baked in foil,310109,170,10,"['salmon', 'soy sauce', 'water', 'garlic', 'pepper']",390.5,16.0,2.0,92.0,134.0,8.0,0.0,-
158,spicy maple baked salmon,182114,50,7,"['maple syrup', 'water', 'soy sauce', 'gingerroot', 'garlic', 'mustard', 'salt', 'salmon', 'pepper']",482.1,21.0,64.0,37.0,132.0,12.0,6.0,-
159,vermont salmon,163599,11,7,"['salmon', 'mustard', 'salt', 'maple syrup']",496.7,14.0,193.0,79.0,92.0,6.0,18.0,-
160,cheddar chicken pot pie,192060,65,20,"['purpose flour', 'salt', 'butter', 'water', 'chicken broth', 'potato', 'baby carrot', 'celery seed', 'durkee onion', 'milk', 'cheddar cheese', 'chicken meat', 'poultry seasoning', 'pepper']",588.9,48.0,9.0,33.0,80.0,86.0,11.0,-
161,chicken atop rice,289870,75,14,"['grain rice', 'durkee onion', 'celery seed', 'salt', 'water', 'chicken soup', 'piece', 'chicken meat', 'butter', 'paprika', 'poultry seasoning']",769.4,65.0,4.0,38.0,95.0,69.0,15.0,-
162,foolproof chicken paprikash,140216,60,16,"['chicken meat', 'wheat flour', 'salt', 'pepper', 'butter', 'vegetable oil', 'durkee onion', 'chicken broth', 'paprika', 'water', 'cream', 'cream']",651.5,74.0,3.0,32.0,89.0,87.0,2.0,-
163,mini chicken turnovers  oamc,297753,50,20,"['durkee onion', 'butter', 'chicken meat', 'chicken stock', 'garlic salt', 'poultry seasoning', 'pepper', 'cheese', 'wheat flour', 'salt', 'paprika', 'water']",227.4,27.0,1.0,10.0,13.0,53.0,3.0,-
164,moravian chicken pie,152965,180,20,"['purpose flour', 'salt', 'shortening', 'water', 'chicken meat', 'pepper', 'wheat flour', 'chicken broth', 'butter']",533.2,49.0,1.0,40.0,41.0,44.0,13.0,-
165,white chocolate cherry shortbread,195630,50,22,"['maraschino cherry', 'purpose flour', 'sugar', 'butter', 'chocolate baking square', 'almond extract', 'food coloring paste', 'shortening', 'sugar nonpareil']",84.4,7.0,20.0,1.0,1.0,15.0,3.0,['scottish']
166,brown sugar butter cookies,145953,48,15,"['butter', 'sugar', 'sugar', 'purpose flour']",87.5,7.0,17.0,1.0,1.0,16.0,3.0,-
167,cherry walnut balls,337478,58,22,"['maraschino cherry', 'butter', 'sugar', 'almond extract', 'vanilla', 'purpose flour', 'walnut']",69.9,7.0,5.0,1.0,1.0,12.0,1.0,-
168,chocolate cherry kisses,396582,44,12,"['butter', 'sugar', 'salt', 'liquid', 'almond extract', 'purpose flour', 'maraschino cherry', 'sugar', 'chocolate kiss']",88.6,8.0,18.0,1.0,1.0,15.0,3.0,-
169,sugar plum cookies,80168,25,17,"['butter', 'sugar', 'purpose flour', 'gumdrop', 'sugar', 'gumdrop']",117.3,7.0,37.0,1.0,1.0,16.0,5.0,-
170,dill pickle roast,288752,195,28,"['beef roast', 'sauce', 'celery seed', 'wheat flour', 'baby carrot', 'potato', 'durkee onion', 'pickle spear', 'pepper']",1151.7,86.0,39.0,136.0,203.0,109.0,19.0,-
171,hobo casserole  oamc,93308,105,20,"['potato', 'ground beef', 'baby carrot', 'sauce', 'durkee onion', 'garlic', 'mushroom soup', 'milk', 'salt', 'pepper']",2354.9,144.0,119.0,197.0,210.0,167.0,92.0,-
172,merseyside  meat pie,117326,75,14,"['ground beef', 'durkee onion', 'potato', 'baby carrot', 'sauce', 'beef bouillon cube', 'wheat flour', 'water', 'jumbo egg', 'water', 'pepper', 'pie crust']",1838.9,114.0,91.0,112.0,217.0,144.0,60.0,-
173,moms  gg  s chicken,413230,80,12,"['chicken part', 'wheat flour', 'salt', 'pepper', 'vegetable oil', 'pepper', 'tomato', 'durkee onion']",919.7,74.0,12.0,34.0,172.0,61.0,10.0,-
174,schweinskoteletten  mit  bratwurt  und  kartoffeln,174452,140,16,"['caraway seed', 'salt', 'pepper', 'pork loin chop', 'wheat flour', 'lard', 'bratwurst', 'durkee onion', 'baby carrot', 'celery seed', 'gherkin', 'chicken stock', 'potato', 'tomato']",1052.4,52.0,38.0,42.0,231.0,54.0,21.0,-
175,egg drop soup,214031,35,3,"['chicken broth', 'salt', 'pepper', 'durkee onion', 'egg']",89.1,7.0,4.0,66.0,18.0,7.0,0.0,-
176,jasmine rice and barley,39594,19,5,"['jasmine rice', 'chicken broth', 'cooking barley', 'peanut butter', 'salt']",281.0,3.0,2.0,30.0,18.0,2.0,18.0,-
177,onion salad   indian inspired,397595,2,1,"['durkee onion', 'lemon juice concentrate', 'ground cilantro', 'salt']",24.3,0.0,10.0,0.0,1.0,0.0,1.0,-
178,southwestern rice,169472,20,5,"['chicken broth', 'cumin', 'minute rice', 'salt', 'durkee onion']",148.4,1.0,1.0,4.0,9.0,1.0,9.0,-
179,steph s salsa,114615,6,2,"['tomato', 'pepper', 'ground cilantro', 'durkee onion', 'salt']",34.6,0.0,18.0,11.0,2.0,0.0,2.0,-
180,chocolate chip mini muffins,128098,23,10,"['sugar', 'shortening', 'egg', 'milk', 'vanilla', 'wheat flour', 'baking soda', 'baking powder', 'salt', 'semisweet chocolate chip']",82.0,6.0,27.0,2.0,2.0,7.0,3.0,-
181,crunchy peanut butter cookies,70993,180,8,"['sugar', 'sugar', 'peanut butter', 'shortening', 'butter', 'egg', 'wheat flour', 'baking soda', 'baking powder', 'salt']",102.2,8.0,29.0,3.0,3.0,9.0,3.0,-
182,honey bran muffins,56673,35,7,"['bran', 'buttermilk', 'butter', 'sugar', 'honey', 'egg', 'wheat flour', 'baking powder', 'baking soda', 'salt']",156.0,9.0,54.0,16.0,6.0,17.0,8.0,-
183,lemon supreme cookies,223011,55,10,"['butter', 'shortening', 'sugar', 'egg', 'lemon juice concentrate', 'lemon rind', 'wheat flour', 'baking powder', 'baking soda', 'salt']",59.3,4.0,14.0,2.0,1.0,6.0,2.0,-
184,peanut butter boomies,394496,55,6,"['peanut butter', 'butter', 'shortening', 'wheat flour', 'sugar', 'sugar', 'egg', 'baking soda', 'baking powder', 'salt']",284.4,41.0,25.0,3.0,3.0,35.0,3.0,-
185,cumin potatoes,36688,40,5,"['potato', 'oil', 'cumin powder', 'salt', 'pepper']",393.3,11.0,13.0,1.0,17.0,5.0,25.0,['australian']
186,mixed greens  saag,48086,45,14,"['spinach', 'broccoli rabe', 'mustard green', 'cornflour', 'fenugreek leave', 'tomato', 'oil', 'salt', 'garlic', 'ginger', 'cumin powder', 'cumin powder', 'chili powder', 'garam masala', 'pepper']",83.7,3.0,7.0,14.0,9.0,1.0,4.0,['indian']
187,summer potatoes with spring onions,64735,14,6,"['potato', 'durkee onion', 'oil', 'cumin powder', 'salt', 'pepper', 'turmeric']",144.4,4.0,7.0,32.0,7.0,1.0,9.0,['indian']
188,tandoori aloo,58530,14,7,"['baby potato', 'cream', 'fenugreek leave', 'oil', 'salt', 'chily', 'garlic', 'ginger', 'cumin powder']",139.0,14.0,3.0,0.0,3.0,11.0,4.0,['indian']
189,vegetable cutlets   indian,157049,60,12,"['potato', 'pea', 'baby carrot', 'bean', 'chily', 'wheat flour', 'cornflour', 'semolina', 'pepper', 'garam masala', 'ginger paste', 'salt', 'oil']",191.6,0.0,13.0,0.0,14.0,0.0,13.0,['indian']
190,barefoot contessa s fresh lemonade,202560,10,2,"['lemon juice concentrate', 'sugar', 'ice', 'water']",298.7,0.0,282.0,0.0,1.0,0.0,26.0,-
191,fresh ginger infused lemonade,428665,10,3,"['sugar', 'water', 'ginger', 'lemon juice concentrate']",108.0,0.0,104.0,0.0,0.0,0.0,9.0,-
192,frozen lemonade,126057,15,5,"['lemon juice concentrate', 'sugar', 'water', 'ice', 'maraschino cherry']",147.4,0.0,144.0,0.0,0.0,0.0,12.0,-
193,ginger iced tea,9479,5775,10,"['ginger', 'water', 'sugar', 'tea leave', 'ice']",96.8,0.0,99.0,0.0,0.0,0.0,8.0,-
194,ww basil lemonade,243130,35,6,"['water', 'sugar', 'basil leave', 'ice', 'lemon juice concentrate']",120.6,0.0,117.0,0.0,0.0,0.0,10.0,-
195,baked mashed potatoes with parmesan cheese and bread crumbs,363022,55,14,"['butter', 'russet potato', 'milk', 'mozzarella cheese', 'parmesan cheese', 'pepper', 'breadcrumb']",575.2,46.0,20.0,26.0,40.0,91.0,19.0,-
196,baked mashed potatoes with parmesan cheese and breadcrumbs,169518,55,15,"['butter', 'russet potato', 'milk', 'mozzarella cheese', 'parmesan cheese', 'pepper', 'breadcrumb']",574.6,46.0,20.0,25.0,41.0,91.0,19.0,-
197,cordon bleu pasta,54260,50,15,"['penne pasta', 'chicken meat', 'ham', 'baby carrot', 'cheese', 'milk', 'wheat flour', 'breadcrumb', 'parmesan cheese', 'butter']",649.4,43.0,8.0,36.0,74.0,80.0,20.0,-
198,simple and delicious mac  n  cheese,404442,25,11,"['rotini pasta', 'cheddar cheese', 'parmesan cheese', 'milk', 'wheat flour', 'butter', 'pepper', 'breadcrumb']",608.5,41.0,9.0,19.0,51.0,81.0,21.0,-
199,sofficini    softies,327537,35,18,"['wheat flour', 'milk', 'butter', 'salt', 'cheese pasta sauce', 'mozzarella cheese', 'bechamel sauce', 'egg', 'breadcrumb']",401.5,27.0,30.0,33.0,38.0,47.0,13.0,-
200,amazing cinnamon buns  rolls,130153,240,26,"['sugar', 'cinnamon', 'yeast', 'water', 'milk', 'butter', 'salt', 'egg', 'purpose flour', 'walnut', 'sugar', 'vanilla extract', 'water']",729.8,44.0,244.0,22.0,16.0,88.0,37.0,-
201,overnight pecan rolls,170434,80,33,"['purpose flour', 'sugar', 'salt', 'yeast', 'milk', 'butter', 'egg', 'sugar', 'corn syrup', 'pecan halve', 'pistachio', 'cinnamon']",390.6,29.0,96.0,11.0,10.0,42.0,17.0,-
202,overnight sticky buns,435042,1470,31,"['water', 'yeast', 'sugar', 'milk', 'butter', 'salt', 'jumbo egg', 'purpose flour', 'sugar', 'currant jelly', 'cinnamon', 'corn syrup', 'honey', 'pistachio']",287.2,19.0,76.0,7.0,8.0,24.0,13.0,-
203,sweet potato pecan cinnamon rolls,487969,135,25,"['purpose flour', 'yeast', 'sugar', 'sugar', 'salt', 'apple peel', 'water', 'buttermilk', 'butter', 'potato', 'egg', 'cinnamon', 'pistachio', 'sugar', 'egg white', 'corn syrup', 'milk', 'vanilla extract']",548.6,29.0,188.0,16.0,15.0,40.0,29.0,-
204,way ahead sticky buns,107630,50,26,"['wheat bread flour', 'sugar', 'salt', 'yeast', 'milk', 'butter', 'egg', 'sugar', 'corn syrup', 'pistachio', 'cinnamon']",432.6,34.0,96.0,10.0,12.0,43.0,18.0,-
205,indian spice blend,38781,10,1,"['cumin powder', 'ground ginger', 'coriander', 'cayenne pepper', 'turmeric', 'pepper']",21.7,1.0,0.0,0.0,1.0,0.0,1.0,-
206,iraqi curry powder,442889,8,3,"['coriander sprig', 'cumin powder', 'turmeric', 'cayenne pepper', 'paprika']",125.8,8.0,7.0,1.0,9.0,4.0,6.0,-
207,moroccan fried fish spice blend,428748,5,2,"['cumin powder', 'turmeric', 'paprika', 'paprika', 'pepper']",8.4,0.0,0.0,0.0,0.0,0.0,0.0,-
208,peruvian marinade for chicken,305059,20,6,"['vegetable oil', 'lemon juice concentrate', 'wine vinegar', 'garlic', 'turmeric', 'paprika', 'cayenne pepper', 'cumin powder', 'pepper']",263.1,42.0,2.0,0.0,1.0,18.0,1.0,-
209,savory blackening rub for fish and poultry,239457,5,2,"['cumin powder', 'paprika', 'cayenne pepper', 'oregano', 'pepper', 'salt']",6.5,0.0,0.0,24.0,0.0,0.0,0.0,-
210,buttery pound cake,37971,75,5,"['butter', 'sugar', 'egg', 'wheat flour']",4453.1,325.0,1609.0,69.0,118.0,623.0,197.0,['american']
211,crumbiest crumb cake,101754,60,12,"['butter recipe cake mix', 'water', 'butter', 'egg', 'wheat flour', 'sugar', 'sugar', 'vanilla extract', 'cinnamon']",8150.7,686.0,1996.0,260.0,168.0,1236.0,322.0,['american']
212,mexican chocolate pound cake,170022,70,13,"['wheat flour', 'cocoa powder', 'cinnamon', 'baking powder', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'milk', 'espresso', 'vanilla']",8024.1,641.0,2549.0,107.0,216.0,1262.0,343.0,['mexican']
213,old fashion butter pound cake,33150,120,12,"['butter', 'sugar', 'egg', 'purpose flour', 'salt', 'vanilla extract', 'milk']",4213.2,324.0,1341.0,131.0,119.0,625.0,175.0,['american']
214,cinnamon roll swirl cake,498315,45,8,"['wheat flour', 'salt', 'sugar', 'baking powder', 'milk', 'egg', 'vanilla', 'butter', 'sugar', 'cinnamon', 'sugar']",6917.1,470.0,2605.0,204.0,142.0,943.0,331.0,-
215,breaded tilapia fillets,271902,25,10,"['tilapia fillet', 'breadcrumb', 'parmesan cheese', 'leaf parsley', 'seasoning salt', 'oil', 'egg', 'milk', 'salt', 'pepper', 'grape tomato']",451.7,25.0,12.0,24.0,87.0,25.0,10.0,-
216,chicken fried corn on the cob,111360,7,7,"['milk', 'egg', 'wheat flour', 'seasoning salt', 'pepper', 'corn', 'oil']",265.4,6.0,21.0,1.0,19.0,7.0,16.0,-
217,costa rican zapallitos rellenos  stuffed zucchini,24502,40,7,"['zucchini', 'egg', 'cheese', 'milk', 'parmesan cheese', 'pepper', 'breadcrumb']",137.5,9.0,16.0,10.0,18.0,15.0,4.0,-
218,fried chicken batter,321114,21,9,"['purpose flour', 'egg', 'milk', 'seasoning salt', 'pepper', 'chicken meat', 'oil']",433.9,10.0,1.0,3.0,32.0,13.0,24.0,-
219,wienerschnitzel,212886,38,8,"['pork cutlet', 'egg', 'pepper', 'breadcrumb', 'oil']",245.2,25.0,7.0,8.0,10.0,13.0,6.0,-
220,lemon teriyaki chicken,363345,28,11,"['chicken breast halve', 'purpose flour', 'butter', 'teriyaki sauce', 'lemon juice concentrate', 'garlic', 'sugar']",234.6,15.0,12.0,34.0,55.0,29.0,2.0,-
221,mexican chicken,245679,70,8,"['chicken breast', 'picante sauce', 'sugar', 'grain rice']",280.3,20.0,14.0,32.0,63.0,19.0,2.0,-
222,orange rosemary salmon,99956,40,13,"['vegetable oil cooking spray', 'salmon', 'salt', 'pepper', 'margarine', 'sugar', 'juice', 'lemon juice concentrate', 'shrimp bouillon cube', 'rosemary sprigs', 'thyme leave', 'garlic']",297.8,12.0,31.0,14.0,91.0,6.0,2.0,-
223,quick chicken teriyaki,187223,40,12,"['dress', 'chicken breast', 'water', 'teriyaki sauce', 'garlic', 'broccoli floret', 'grain rice']",339.5,9.0,18.0,42.0,64.0,5.0,12.0,-
224,t g i  friday s jack daniels grill salmon,123298,70,25,"['salmon', 'vegetable oil cooking spray', 'salt', 'pepper', 'garlic', 'oil', 'water', 'pineapple juice', 'teriyaki sauce', 'soy sauce', 'sugar', 'lemon juice concentrate', 'durkee onion', 'bourbon whiskey', 'pineapple chunk', 'cayenne pepper']",1049.3,40.0,325.0,57.0,215.0,23.0,30.0,-
225,moroccan chickpeas with carrot and dates,334126,35,17,"['almond', 'oil', 'durkee onion', 'garlic', 'baby carrot', 'cumin', 'ground ginger', 'turmeric', 'chicken stock', 'tomato', 'chickpea', 'date', 'spinach leave', 'honey', 'lemon juice concentrate', 'coriander sprig', 'cinnamon', 'couscous']",435.2,16.0,101.0,38.0,28.0,6.0,25.0,-
226,moroccan meatball and lentil bake with company,211519,120,31,"['beef', 'garlic', 'cumin', 'coriander', 'cinnamon', 'durkee onion', 'egg', 'wheat flour', 'pepper', 'oil', 'cayenne pepper', 'lentil', 'tomato', 'vegetable stock', 'cinnamon candy', 'apricot', 'tomato', 'fennel bulb', 'durkee onion', 'baby carrot', 'sugar', 'orange', 'juice and zest of', 'fennel bulb', 'fennel seed']",796.5,55.0,161.0,8.0,81.0,54.0,27.0,-
227,moroccan spiced chickpea soup,170114,70,13,"['olive oil', 'durkee onion', 'garlic', 'cinnamon', 'cumin', 'cayenne pepper', 'paprika', 'chickpea', 'tomato', 'chicken broth', 'sugar', 'pepper', 'spinach']",371.1,18.0,15.0,27.0,24.0,7.0,18.0,-
228,preserved lemon chicken tagine for the tagine,251933,200,13,"['chicken thigh', 'garlic', 'durkee onion', 'tomato', 'chickpea', 'fresh gingerroot', 'apricot', 'tomato puree', 'honey', 'water', 'chicken bouillon cube', 'saffron', 'hanout spice mix', 'salt', 'lemon', 'oil', 'pepper', 'coriander sprig']",387.1,10.0,110.0,26.0,44.0,6.0,20.0,-
229,vindaloo chicken masala w chickpeas and kale,360216,50,16,"['chicken breast', 'chickpea', 'potato', 'baby carrot', 'durkee onion', 'garlic', 'kale', 'tomato paste', 'salt', 'garlic', 'pepper', 'spice', 'olive oil', 'chicken stock']",608.4,47.0,15.0,48.0,73.0,22.0,15.0,-
230,egg roll wraps,262133,90,15,"['salt', 'wheat flour', 'egg', 'water', 'vegetable oil']",24.5,2.0,0.0,9.0,4.0,2.0,0.0,-
231,fried sauerkraut cakes with kielbasa,143110,50,19,"['sauerkraut', 'egg', 'wheat flour', 'durkee onion', 'salt', 'pepper', 'vegetable oil', 'kielbasa']",596.0,76.0,10.0,108.0,40.0,56.0,6.0,-
232,great no grate potato pancakes,196611,40,13,"['potato', 'durkee onion', 'egg', 'wheat flour', 'baking powder', 'salt', 'vegetable oil']",88.4,1.0,3.0,12.0,6.0,1.0,5.0,-
233,kinder  gentler latkes,15257,35,29,"['potato', 'durkee onion', 'egg', 'wheat flour', 'salt', 'pepper', 'baking powder', 'vegetable oil']",210.3,4.0,14.0,17.0,15.0,4.0,13.0,-
234,marcy goldman s world famous potato pancakes latkes,404066,55,29,"['potato', 'durkee onion', 'egg', 'wheat flour', 'salt', 'pepper', 'vegetable oil']",28.4,0.0,1.0,2.0,2.0,0.0,1.0,-
235,1 2 3 4  tater tot casserole,103811,70,9,"['ground beef', 'mushroom soup', 'cheddar cheese', 'tater tot']",535.4,44.0,2.0,39.0,62.0,56.0,12.0,-
236,mom s tater tots casserole,16283,90,13,"['butter', 'celery seed', 'durkee onion', 'ground beef', 'tater tot', 'mushroom soup', 'milk', 'pepper']",951.5,90.0,6.0,70.0,60.0,105.0,25.0,-
237,nadiya s hamburger casserole,92115,85,9,"['ground beef', 'durkee onion', 'bean', 'mushroom soup', 'tater tot', 'seasoning salt', 'pepper']",496.4,42.0,10.0,42.0,44.0,45.0,13.0,-
238,tater tot  beef   cheese casserole,310801,40,7,"['ground beef', 'durkee onion', 'mushroom soup', 'tater tot', 'cheddar cheese', 'pepper']",497.9,53.0,8.0,37.0,76.0,87.0,2.0,-
239,tater tot casserole,201236,28,10,"['mushroom soup', 'bean', 'tater tot', 'ground beef', 'cheese', 'pepper']",670.0,62.0,21.0,59.0,56.0,67.0,16.0,-
240,beer brats and pasta,352043,35,9,"['rotini pasta', 'bratwurst', 'beer', 'cheddar cheese', 'pepper', 'durkee onion', 'garlic', 'leaf basil', 'oil']",700.3,71.0,10.0,49.0,57.0,86.0,13.0,['italian']
241,beer braised beef steaks,15704,55,15,"['sandwich steak', 'beer', 'wheat flour', 'ox beef flavor cube', 'durkee onion', 'garlic', 'oil', 'pepper']",689.8,78.0,2.0,3.0,45.0,79.0,9.0,-
242,bratwurst and sour cream,274571,40,13,"['oil', 'durkee onion', 'garlic', 'pepper', 'pepper flake', 'bratwurst', 'wheat flour', 'beer', 'cream', 'spaghetti noodle']",495.5,46.0,5.0,28.0,34.0,54.0,11.0,-
243,pasta fiesta,174347,45,8,"['tomato', 'pepper', 'pepper', 'leaf basil', 'garlic', 'oil', 'pepper', 'rotini pasta', 'cheddar cheese']",310.1,41.0,17.0,7.0,18.0,41.0,3.0,-
244,steak pizziaola,121591,80,8,"['oil', 'sirloin steak', 'pepper', 'tomato', 'potato', 'durkee onion', 'garlic', 'pepper', 'leaf basil', 'pepper flake']",728.7,66.0,30.0,14.0,73.0,72.0,16.0,-
