,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
132,knotts berry farm pea salad,119674,15,3,"['pea', 'butter pickle', 'bell pepper', 'celery seed', 'egg', 'durkee onion', 'cheese', 'mayonnaise', 'sugar', 'butter pickle']",353.4,32.0,56.0,28.0,17.0,18.0,11.0,-
133,krafts baked crab rangoon,200529,40,8,"['crab meat', 'cheese', 'durkee onion', 'mayonnaise', 'wonton wrapper']",78.9,6.0,1.0,11.0,9.0,8.0,1.0,-
134,onion toasties,93134,15,4,"['mayonnaise', 'durkee onion', 'cheese', 'party rye round']",213.0,26.0,12.0,18.0,10.0,21.0,3.0,-
135,chicken dahi,208299,50,10,"['chicken meat', 'yogurt', 'garlic', 'gingerroot', 'chily', 'turmeric', 'coriander', 'oil', 'durkee onion', 'chily', 'salt', 'garam masala', 'cilantro leave']",763.8,42.0,30.0,35.0,218.0,30.0,4.0,['indian']
136,cholay  spiced chickpeas,272512,50,12,"['oil', 'durkee onion', 'jalapeno pepper', 'cumin', 'coriander', 'turmeric', 'cumin', 'tomato', 'ginger', 'chickpea', 'ground cilantro', 'lime juice concentrate']",368.7,16.0,12.0,27.0,25.0,6.0,19.0,['indian']
137,mutton korma,76393,345,9,"['mutton', 'powder', 'yogurt', 'oil', 'durkee onion', 'ginger', 'garlic', 'coriander seed', 'cumin', 'chily', 'garam masala', 'pepper', 'vegetable stock cube', 'cilantro leave']",458.8,46.0,22.0,4.0,69.0,52.0,3.0,['indian']
138,quail with indian spices,107019,35,10,"['quail', 'garlic', 'salt', 'ginger', 'oil', 'yogurt', 'coriander', 'rice flour', 'cumin', 'garam masala', 'turmeric', 'pepper', 'chili powder']",527.4,53.0,4.0,54.0,89.0,44.0,2.0,-
139,roasted salmon with mango lime chutney,400742,30,13,"['durkee onion', 'garlic', 'ginger', 'mango', 'jalapeno pepper', 'lime juice concentrate', 'sugar', 'cumin', 'salt', 'mint leave', 'salmon', 'oil', 'pepper']",453.7,27.0,15.0,33.0,127.0,13.0,2.0,-
140,chicken wild rice soup,447293,45,5,"['baby carrot', 'celery seed', 'durkee onion', 'garlic', 'chicken broth', 'celery soup', 'half', 'rice blend', 'chicken breast']",240.8,24.0,10.0,14.0,27.0,38.0,3.0,-
141,easy turkey thigh dinner,294936,140,10,"['turkey leg', 'baby carrot', 'celery seed', 'durkee onion', 'garlic', 'chicken broth', 'pepper']",49.9,0.0,20.0,6.0,3.0,0.0,3.0,-
142,no noodle chicken soup,390811,72,5,"['chicken broth', 'baby carrot', 'chicken breast']",173.3,12.0,9.0,30.0,39.0,11.0,1.0,-
143,quick kale with bacon,505737,30,11,"['bacon', 'shallot', 'garlic', 'kale', 'chicken broth']",338.6,41.0,0.0,23.0,25.0,44.0,4.0,-
144,ww 0 points   immunity building cocktail,149898,10,6,"['baby carrot', 'leaf parsley', 'celery seed', 'garlic']",121.3,1.0,50.0,9.0,6.0,0.0,9.0,-
145,aunt annie s cheese ball,273147,16,5,"['cheese', 'pineapple chunk', 'seasoning salt', 'durkee onion', 'pepper', 'cheddar cheese', 'pistachio']",184.7,27.0,8.0,4.0,8.0,34.0,1.0,-
146,pineapple and pecan cheese ball,274705,50,4,"['cheese', 'pineapple chunk', 'pistachio', 'pepper', 'durkee onion', 'seasoning salt']",38.5,5.0,3.0,1.0,1.0,10.0,0.0,-
147,pineapple cheese ball  or spread,96879,15,5,"['cheese', 'pineapple chunk', 'pistachio', 'pepper', 'durkee onion', 'salt']",124.5,18.0,8.0,7.0,4.0,26.0,1.0,-
148,pineapple cheese logs,444236,20,6,"['cheese', 'pineapple chunk', 'pistachio', 'durkee onion', 'seasoning salt']",134.6,20.0,7.0,2.0,4.0,23.0,1.0,-
149,pineapple pecan cheese ball,53428,5,3,"['cheese', 'bell pepper', 'durkee onion', 'seasoning salt', 'pineapple chunk', 'lemon pepper seasoning', 'pistachio']",93.2,13.0,5.0,1.0,3.0,16.0,0.0,-
150,chewy oatmeal chocolate chip cookies  no eggs,488452,20,8,"['butter', 'sugar', 'sugar', 'vanilla extract', 'wheat flour', 'salt', 'baking soda', 'water', 'oat', 'chocolate chip cookie']",191.2,15.0,50.0,7.0,4.0,30.0,7.0,-
151,church family oatmeal cookies,293342,30,9,"['butter', 'egg', 'sugar', 'sugar', 'vanilla', 'water', 'salt', 'baking soda', 'wheat flour', 'oat']",192.4,13.0,52.0,6.0,6.0,25.0,8.0,-
152,cleo s raisin filled cookie bars,49578,90,7,"['raisin', 'sugar', 'cornstarch', 'water', 'lemon juice concentrate', 'butter', 'sugar', 'wheat flour', 'salt', 'baking soda', 'oat']",165.6,7.0,66.0,3.0,4.0,14.0,9.0,-
153,delicious oatmeal cookies,208180,35,6,"['butter', 'sugar', 'baking soda', 'water', 'wheat flour', 'oat', 'salt', 'vanilla']",80.3,6.0,17.0,2.0,2.0,11.0,3.0,-
154,scotch oat cookies,216273,85,6,"['butter', 'sugar', 'wheat flour', 'oat', 'vanilla', 'water', 'baking soda', 'salt']",84.9,7.0,15.0,3.0,2.0,14.0,3.0,-
155,carrabba s italian grill meatballs,63078,35,4,"['ground pork', 'veal', 'ground beef', 'egg', 'parmesan cheese', 'garlic', 'breadcrumb', 'leaf parsley', 'pepper', 'oil']",182.8,17.0,1.0,5.0,30.0,22.0,1.0,-
156,easy baked parmesan meatballs,330243,50,5,"['ground beef', 'parmesan cheese', 'leaf parsley', 'egg', 'garlic']",318.0,33.0,0.0,11.0,55.0,46.0,0.0,-
157,homemade fabulous meatballs,508537,45,5,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumb', 'garlic', 'salt', 'pepper', 'milk', 'leaf parsley', 'oregano']",339.5,33.0,2.0,36.0,55.0,45.0,2.0,-
158,mike s italian meatballs,374212,40,4,"['ground beef', 'breadcrumb', 'leaf parsley', 'parmesan cheese', 'pepper', 'garlic', 'egg']",192.0,15.0,3.0,13.0,27.0,19.0,3.0,-
159,mom s meatballs,210730,55,3,"['hamburger', 'breadcrumb', 'parmesan cheese', 'egg', 'leaf parsley', 'salt', 'pepper', 'garlic', 'oregano']",66.7,5.0,0.0,3.0,13.0,7.0,0.0,-
160,cinderella cake,13398,85,9,"['sugar', 'egg', 'salad oil', 'wheat flour', 'baking soda', 'cinnamon', 'salt', 'sugar pumpkin', 'cheese', 'margarine', 'sugar', 'vanilla']",626.2,46.0,262.0,22.0,12.0,39.0,28.0,-
161,cream cheese pumpkin roll,198934,70,19,"['egg', 'sugar', 'sugar pumpkin', 'cinnamon', 'wheat flour', 'walnut', 'margarine', 'cheese', 'vanilla', 'sugar icing']",141.0,9.0,64.0,4.0,4.0,14.0,6.0,-
162,crispy nut cookies,189287,60,13,"['wheat flour', 'cinnamon', 'baking soda', 'salt', 'butter', 'sugar', 'egg', 'vanilla', 'nut']",141.8,14.0,23.0,5.0,4.0,19.0,4.0,-
163,mom s simple pumpkin roll,339887,30,14,"['egg', 'sugar', 'sugar pumpkin', 'wheat flour', 'cinnamon', 'nutmeg', 'salt', 'sugar', 'cheese', 'margarine', 'vanilla']",306.3,21.0,132.0,17.0,8.0,29.0,13.0,-
164,pumpkin roll with cream cheese filling,390548,40,10,"['egg', 'wheat flour', 'sugar', 'sugar pumpkin', 'cinnamon', 'baking soda', 'cheese', 'butter', 'vanilla', 'sugar', 'pistachio']",302.9,21.0,128.0,9.0,9.0,35.0,13.0,-
165,garlic roast chicken  barefoot contessa,368069,120,14,"['chicken meat', 'pepper', 'garlic', 'lemon', 'durkee onion', 'baby carrot', 'potato', 'butter']",2568.7,215.0,49.0,33.0,301.0,233.0,58.0,['american']
166,meatloaf to make a man love you,45421,75,14,"['ground beef', 'ground pork', 'tomato', 'sauerkraut', 'durkee onion', 'bell pepper', 'egg', 'salt', 'pepper', 'breadcrumb', 'ketchup']",2814.7,274.0,176.0,197.0,383.0,332.0,35.0,['american']
167,rustler s chili con carne with beans,3478,135,6,"['ground beef', 'durkee onion', 'pepper', 'celery seed', 'garlic', 'tomato', 'tomato sauce', 'water', 'jalapeno pepper', 'chili powder', 'pepper', 'salt', 'pepper', 'leaf', 'kidney bean']",3198.0,160.0,252.0,285.0,557.0,194.0,101.0,['american']
168,southern farm recipe for crock pot quick and easy,137235,380,11,"['pheasant', 'mushroom soup', 'potato', 'durkee onion', 'tabasco jalapeno sauce', 'baby carrot', 'pepper', 'salt', 'sauce']",1053.2,68.0,33.0,191.0,197.0,62.0,20.0,['american']
169,brunswick stew,48742,270,14,"['chicken meat', 'water', 'celery seed', 'sugar', 'potato', 'durkee onion', 'tomato', 'baby lima bean', 'kernel corn', 'pepper', 'salt', 'pepper']",1866.3,132.0,66.0,166.0,213.0,119.0,57.0,-
170,absolutely amazing almond biscotti,150807,80,22,"['purpose flour', 'sugar', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg', 'butter', 'almond extract', 'vanilla extract', 'almond', 'sugar']",127.5,7.0,39.0,2.0,5.0,5.0,6.0,['italian']
171,cantuccini  classic tuscan biscotti,172830,55,20,"['purpose flour', 'sugar', 'baking powder', 'cinnamon', 'almond', 'egg', 'vanilla extract']",45.2,2.0,10.0,0.0,2.0,0.0,2.0,['italian']
172,espresso biscotti,319036,55,12,"['purpose flour', 'espresso powder', 'cinnamon', 'baking soda', 'baking powder', 'sugar', 'salt', 'zest', 'egg', 'vanilla', 'almond']",98.8,4.0,26.0,3.0,5.0,1.0,5.0,['italian']
173,tuscan spice and almond biscotti,95479,50,14,"['almond', 'purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'allspice', 'sugar', 'butter', 'honey', 'egg', 'vanilla extract', 'almond extract']",61.4,5.0,12.0,1.0,2.0,5.0,2.0,['italian']
174,spicy gingerbread cookies,147747,128,16,"['purpose flour', 'baking soda', 'baking powder', 'butter', 'sugar', 'ground ginger', 'cinnamon', 'clove', 'pepper', 'salt', 'egg', 'molasses']",398.6,19.0,100.0,13.0,11.0,37.0,21.0,-
175,cherry bomb jello shots,308225,15,5,"['water', 'gelatin', 'vodka', 'bull energy drink']",38.9,0.0,6.0,0.0,0.0,0.0,0.0,-
176,jell o shooters,424708,5,5,"['gelatin', 'water', 'vodka']",64.6,0.0,36.0,2.0,1.0,0.0,3.0,-
177,jelly  jello  shooters,136774,15,5,"['gelatin', 'water', 'vodka']",66.5,0.0,0.0,0.0,12.0,0.0,0.0,-
178,lemon drop jello shots,54448,20,4,"['gelatin', 'water', 'vodka']",48.4,0.0,24.0,1.0,1.0,0.0,2.0,-
179,raspberry jello shots,94997,10,3,"['gelatin', 'water', 'vodka']",69.8,0.0,24.0,1.0,1.0,0.0,2.0,-
180,houston ham and cheese kolaches,229820,165,26,"['yeast', 'purpose flour', 'milk', 'sugar', 'egg', 'butter', 'salt', 'ham', 'cheese']",574.9,50.0,27.0,22.0,46.0,94.0,15.0,['american']
181,olive garden 5 cheese lasagna  copycat recipe,25441,120,19,"['butter', 'wheat flour', 'milk', 'oil', 'garlic', 'ricotta cheese', 'egg', 'parmesan cheese', 'cheese', 'salt', 'pepper', 'mozzarella cheese', 'spinach noodle', 'pizza sauce']",570.4,64.0,4.0,39.0,72.0,125.0,4.0,"['american', 'italian']"
182,vegetable bechamel lasagne,293604,165,48,"['oil', 'durkee onion', 'garlic', 'grape tomato', 'leaf parsley', 'salt', 'pepper', 'butter', 'purpose flour', 'milk', 'parmesan cheese', 'ricotta cheese', 'egg', 'clove', 'broccoli', 'bell pepper', 'baby carrot', 'zucchini', 'spinach', 'garlic', 'lasagna noodle', 'mozzarella cheese']",630.9,50.0,42.0,27.0,60.0,70.0,18.0,['italian']
183,russian voreniki  vareniki  perogies  ricotta cheese and onions,18315,50,35,"['egg', 'milk', 'cream', 'salt', 'baking powder', 'purpose flour', 'ricotta cheese', 'durkee onion', 'pepper', 'butter', 'cream', 'durkee onion']",516.0,50.0,8.0,23.0,38.0,99.0,11.0,-
184,spinach and feta crepes,20568,60,35,"['spinach', 'durkee onion', 'feta cheese', 'cheese', 'ricotta cheese', 'nutmeg', 'salt', 'pepper', 'egg', 'purpose flour', 'egg', 'milk', 'butter', 'oil']",334.1,20.0,9.0,17.0,38.0,33.0,12.0,-
185,blue cheese walnut wafers,387818,72,14,"['cheese', 'butter', 'purpose flour', 'salt', 'walnut']",84.9,9.0,0.0,4.0,3.0,17.0,1.0,-
186,oreo cheesecake cookies,511679,25,23,"['butter', 'cheese', 'sugar', 'vanilla', 'purpose flour', 'oreo cookie']",101.8,8.0,34.0,2.0,1.0,16.0,4.0,-
187,strawberry cheesecake bars  cookie mix,281425,165,17,"['sugar cookie mix', 'butter', 'purpose flour', 'egg', 'cheese', 'sugar', 'vanilla', 'egg', 'fruit spread']",92.4,11.0,20.0,2.0,3.0,20.0,1.0,-
188,sugar plum cookies,80168,25,17,"['butter', 'sugar', 'purpose flour', 'gumdrop', 'sugar', 'gumdrop']",117.3,7.0,37.0,1.0,1.0,16.0,5.0,-
189,white chocolate cream cheese frosting,18360,25,21,"['chocolate baking bar', 'cheese', 'butter', 'lemon juice concentrate']",67.4,9.0,10.0,0.0,1.0,18.0,0.0,-
190,boursin cheese and sun dried tomato pizza,380187,15,7,"['pizza crust', 'pesto sauce', 'boursin cheese', 'tomato', 'pepper', 'salami', 'mozzarella cheese']",239.8,23.0,37.0,60.0,26.0,35.0,4.0,['italian']
191,chicken parmigiano,173073,65,5,"['chicken breast', 'vegetable oil cooking spray', 'garlic', 'tomato', 'ricotta cheese', 'mozzarella cheese', 'salt', 'pepper', 'leaf basil']",141.0,4.0,0.0,17.0,50.0,3.0,0.0,['italian']
192,perfect chicken pesto pizza,100238,30,8,"['chicken tender', 'durkee onion', 'pesto sauce', 'tomato', 'pizza crust', 'mozzarella cheese']",138.9,10.0,7.0,8.0,30.0,19.0,1.0,['italian']
193,pesto farro with cherry tomatoes,91865,40,4,"['farro', 'pesto sauce', 'tomato']",33.5,0.0,19.0,0.0,3.0,0.0,2.0,['italian']
194,tri color pasta,55444,15,6,"['penne pasta', 'pea', 'tomato', 'mozzarella cheese', 'pesto sauce']",568.0,12.0,28.0,10.0,50.0,20.0,32.0,['italian']
195,appetizer pie,35014,30,6,"['cheese', 'milk', 'beef', 'durkee onion', 'pepper', 'pepper', 'cream', 'walnut']",139.4,19.0,2.0,11.0,9.0,34.0,0.0,-
196,blue cheese stuffed tomatoes,186053,75,10,"['tomato', 'cheese', 'cheese', 'cream', 'celery seed', 'durkee onion', 'walnut']",75.9,10.0,2.0,3.0,4.0,14.0,0.0,-
197,canadian swiss cheese and ham tartlets,335519,35,5,"['cheese', 'ham', 'durkee onion', 'cream', 'tart shell']",51.7,5.0,0.0,0.0,7.0,11.0,0.0,-
198,creamy bleu cheese sauce,264984,5,3,"['garlic', 'durkee onion', 'cucumber', 'cheese', 'cheese', 'cream', 'pepper']",71.7,9.0,1.0,4.0,4.0,20.0,0.0,-
199,guava cream cheese filling,213910,10,6,"['guava paste', 'cheese', 'cream']",63.7,10.0,0.0,0.0,1.0,21.0,0.0,-
200,hot spicy  southwestern buffalo wings,3767,45,9,"['chicken wing', 'salt', 'pepper', 'vegetable oil', 'butter', 'sauce', 'vinegar', 'cheese fantastico salad dress']",1341.0,212.0,0.0,7.0,54.0,121.0,0.0,['american']
201,kentucky style oven barbecued chicken,28741,65,9,"['butter', 'chicken thigh', 'vinegar', 'sauce', 'salt', 'mustard', 'pepper', 'cayenne pepper', 'grain rice']",633.4,73.0,2.0,36.0,90.0,88.0,0.0,['american']
202,lemon baked beefsteak,218470,125,9,"['beef steak', 'butter', 'salt', 'pepper', 'lemon', 'durkee onion', 'ketchup', 'sauce', 'water']",672.4,74.0,43.0,58.0,86.0,102.0,5.0,['american']
203,some like it hot wings,283692,15,9,"['chicken wing', 'oil', 'butter', 'sauce', 'sauce', 'pepper']",1218.3,147.0,2.0,84.0,167.0,174.0,0.0,['american']
204,port a pitt bbq chicken  copycat recipe,89909,50,5,"['butter', 'water', 'vinegar', 'salt', 'pepper', 'sauce', 'chicken thigh']",692.9,95.0,2.0,79.0,62.0,152.0,0.0,-
205,fat free liquid gold salad dressing,75449,5,2,"['water', 'lemon juice concentrate', 'vinegar', 'tamari soy sauce', 'yeast flake', 'mustard', 'cumin', 'garlic']",217.3,6.0,18.0,89.0,48.0,2.0,10.0,-
206,mustard balsamic chicken marinade,98377,5,3,"['mustard', 'vinegar', 'lemon juice concentrate', 'garlic', 'paprika']",18.4,0.0,6.0,3.0,1.0,0.0,1.0,-
207,solar dill pickles,55842,15,5,"['water', 'vinegar', 'salt', 'alum', 'garlic', 'baby dill pickle']",0.8,0.0,0.0,262.0,0.0,0.0,0.0,-
208,steak sauce,349335,35,4,"['ketchup', 'garlic', 'lemon juice concentrate', 'water', 'sauce', 'vinegar', 'soy sauce', 'sugar', 'mustard']",296.3,1.0,241.0,153.0,11.0,0.0,24.0,-
209,sweet    spicy balsamic dressing  marinade  no oil,193648,33,3,"['water', 'vinegar', 'mustard', 'lemon juice concentrate', 'garlic', 'sugar', 'leaf parsley', 'pepper']",11.6,0.0,5.0,2.0,0.0,0.0,0.0,-
210,best ever restaurant salsa,241488,20,8,"['tomato', 'durkee onion', 'ground cilantro', 'pepper', 'garlic', 'oil', 'lime juice concentrate', 'salt', 'pepper']",14.8,1.0,3.0,0.0,0.0,0.0,0.0,-
211,citrus baked fish,417638,35,6,"['halibut steak', 'durkee onion', 'garlic', 'oil', 'ground cilantro', 'salt', 'pepper', 'juice', 'lemon juice concentrate']",57.0,7.0,9.0,16.0,0.0,3.0,1.0,-
212,corn  avocado  and tomato salad,380208,10,2,"['corn', 'avocado', 'tomato', 'durkee onion', 'oil', 'zest', 'lime juice concentrate', 'ground cilantro', 'salt', 'pepper']",167.9,15.0,15.0,4.0,6.0,7.0,6.0,-
213,mango tomato salsa,167315,5,2,"['mango', 'tomato', 'durkee onion', 'ground cilantro', 'garlic', 'oil', 'lemon juice concentrate', 'lime juice concentrate', 'pepper', 'salt']",151.2,7.0,83.0,16.0,4.0,3.0,9.0,-
214,rice paper tuna salad roll,201570,15,8,"['rice paper sheet', 'tuna', 'mustard', 'oil', 'lemon juice concentrate', 'durkee onion', 'ground cilantro', 'butter pickle', 'pepper']",195.5,17.0,3.0,16.0,41.0,10.0,0.0,-
215,cheesy potatoes on the grill,483229,40,14,"['potato', 'butter', 'durkee onion', 'garlic', 'pepper', 'parmesan cheese', 'mozzarella cheese', 'cheddar cheese']",380.0,29.0,14.0,16.0,25.0,60.0,13.0,['american']
216,kohl cannon or colcannon,45759,60,9,"['cabbage', 'baby carrot', 'butter', 'durkee onion', 'turnip', 'potato', 'pepper']",486.1,36.0,51.0,10.0,18.0,73.0,21.0,['scottish']
217,northumberland pan haggerty   vegetarian cheese and potato bake,423399,40,8,"['potato', 'butter', 'pepper', 'durkee onion', 'cheddar cheese']",466.1,19.0,24.0,10.0,35.0,40.0,23.0,['scottish']
218,rumbledethumps  scottish mashed potato and veggie casserole,482352,60,10,"['potato', 'turnip', 'butter', 'cabbage', 'pepper', 'cheddar cheese']",171.2,14.0,14.0,3.0,8.0,29.0,6.0,['scottish']
219,rumbledthumps,17574,55,8,"['potato', 'cabbage', 'durkee onion', 'butter', 'cream', 'cheddar cheese', 'chive', 'pepper', 'salt']",335.8,34.0,24.0,9.0,15.0,69.0,9.0,['scottish']
220,beef cabbage stir fry,99724,35,11,"['cabbage', 'canola oil', 'sirloin steak', 'durkee onion', 'celery seed', 'bean sprout', 'bamboo shoot', 'water chestnut', 'sugar', 'cornstarch', 'beef broth', 'soy sauce', 'grain rice']",248.2,20.0,39.0,45.0,32.0,19.0,6.0,['chinese']
221,empress of china beef,99575,30,11,"['vegetable oil', 'salt', 'sirloin steak', 'durkee onion', 'celery seed', 'snow pea', 'champignon mushroom', 'water chestnut', 'cornstarch', 'sugar', 'soy sauce', 'water', 'grain rice']",213.1,14.0,25.0,61.0,34.0,8.0,5.0,['chinese']
222,sukiyaki big bowls,151943,35,23,"['butter', 'sirloin steak', 'water', 'sodium soy sauce', 'champignon mushroom', 'bamboo shoot', 'water chestnut', 'bean sprout', 'durkee onion', 'sugar', 'garlic', 'cornstarch', 'grain rice']",457.9,26.0,24.0,17.0,45.0,37.0,17.0,['japanese']
223,almond chicken vegetable stir fry,107965,21,24,"['vegetable oil', 'salt', 'bamboo shoot', 'celery seed', 'chicken breast', 'champignon mushroom', 'pepper', 'durkee onion', 'gingerroot', 'garlic', 'chicken broth', 'soy sauce', 'water', 'cornstarch', 'almond']",285.6,27.0,17.0,30.0,39.0,10.0,4.0,-
224,gingered vegetable tofu stir fry,89192,30,20,"['water', 'sherry', 'soy sauce', 'cornstarch', 'sugar', 'canola oil', 'ginger', 'asparagus', 'summer squash', 'durkee onion', 'firm tofu', 'pine nut', 'grain rice']",416.2,29.0,21.0,21.0,29.0,9.0,12.0,-
225,ei s macaroni salad,474610,30,11,"['wheat elbow macaroni', 'durkee onion', 'egg', 'pepper', 'mayonnaise', 'celery seed', 'butter pickle', 'salt', 'pepper']",66.4,2.0,3.0,0.0,6.0,1.0,3.0,['american']
226,georgia cracker salad,73034,10,3,"['saltine cracker', 'tomato', 'durkee onion', 'mayonnaise', 'egg', 'salt', 'pepper']",176.9,14.0,10.0,15.0,6.0,8.0,6.0,['american']
227,alla s avocado salad,151204,5,5,"['avocado', 'egg', 'tomato', 'durkee onion', 'ground cilantro', 'lemon juice concentrate', 'mayonnaise', 'salt', 'pepper']",197.0,25.0,8.0,1.0,8.0,13.0,3.0,-
228,cheremsha  siberian onion salad,292213,15,4,"['durkee onion', 'egg', 'cream', 'mayonnaise', 'salt', 'pepper']",119.5,12.0,9.0,4.0,11.0,13.0,2.0,-
229,dot s delicious corn salad,259916,1455,5,"['shoepeg corn', 'tomato', 'durkee onion', 'mayonnaise', 'lemon juice concentrate', 'salt', 'pepper']",148.5,8.0,6.0,4.0,7.0,3.0,8.0,-
230,authentic italian spaghetti sauce,22829,65,5,"['tomato', 'oil', 'garlic', 'leaf basil', 'salt', 'pepper', 'pepper flake']",210.8,28.0,25.0,8.0,5.0,13.0,3.0,['italian']
231,garlic pasta,88183,40,7,"['garlic', 'leaf basil', 'salt', 'pepper', 'tomato', 'oil', 'spaghetti']",540.7,39.0,26.0,45.0,22.0,17.0,22.0,['italian']
232,marinara,183606,200,6,"['tomato', 'oil', 'salt', 'oregano', 'sugar', 'durkee onion', 'pepper', 'leaf basil', 'garlic']",68.0,5.0,5.0,26.0,3.0,2.0,2.0,['italian']
233,tomato basil pizza sauce,84025,13,7,"['oil', 'garlic', 'tomato', 'salt', 'pepper', 'leaf basil']",204.2,22.0,43.0,25.0,8.0,9.0,6.0,"['american', 'italian']"
234,tomatoes in marinade,19117,10,4,"['tomato', 'leaf basil', 'garlic', 'oil', 'lemon juice concentrate', 'water', 'sugar', 'salt', 'pepper']",66.4,7.0,15.0,12.0,2.0,3.0,2.0,['italian']
235,bette davis eyes appetizers,165227,15,5,"['montrachet', 'grape', 'pistachio']",17.1,1.0,3.0,0.0,1.0,0.0,0.0,['american']
236,cranberry waldorf  a healthier version,372098,30,3,"['cranberry', 'apple', 'celery seed', 'grape', 'raisin', 'walnut', 'sugar', 'cinnamon', 'cherry yogurt']",103.6,5.0,54.0,1.0,4.0,4.0,6.0,['american']
237,glazed apple cinnamon ring,449429,35,8,"['cinnamon roll', 'apple', 'cinnamon', 'raisin', 'pistachio']",218.8,14.0,81.0,5.0,6.0,7.0,10.0,['american']
238,passover charoset,217811,15,3,"['pistachio', 'apple', 'wine', 'cinnamon']",247.9,30.0,42.0,0.0,5.0,8.0,5.0,['american']
239,waldorf turkey,27895,10,4,"['turkey', 'apple', 'celery seed', 'mayonnaise', 'yogurt', 'walnut', 'raisin', 'nutmeg', 'cinnamon']",134.7,7.0,26.0,1.0,27.0,5.0,3.0,"['american', 'caribbean']"
240,10 minute  fat free  veggie soup for one,248672,15,1,"['water', 'vegetable bouillon cube', 'baby carrot', 'celery seed', 'durkee onion', 'cabbage']",56.2,0.0,26.0,5.0,3.0,0.0,4.0,-
241,hamburger soup ii,6931,600,7,"['ground beef', 'durkee onion', 'baby carrot', 'celery seed', 'cabbage', 'tomato paste', 'sauce', 'beef bouillon granule']",170.3,13.0,8.0,13.0,35.0,17.0,1.0,-
242,vegetable casserole,511280,250,4,"['juice', 'baby carrot', 'durkee onion', 'celery seed', 'bell pepper', 'tapioca', 'seasoning salt', 'cabbage', 'pepper', 'bean']",45.6,0.0,23.0,4.0,2.0,0.0,3.0,-
243,yummy cabbage fry,22743,30,7,"['durkee onion', 'vegetable oil', 'cabbage', 'celery seed', 'baby carrot', 'bell pepper', 'champignon mushroom', 'sugar', 'salt', 'pepper', 'tomato']",96.3,5.0,38.0,8.0,4.0,2.0,5.0,-
244,zero points soup  weight watchers,189795,80,4,"['nonfat beef broth', 'cabbage', 'baby carrot', 'durkee onion', 'garlic', 'bean', 'tomato paste', 'celery seed', 'bell pepper', 'champignon mushroom', 'broccoli']",33.1,0.0,13.0,2.0,3.0,0.0,2.0,-
245,bananas with carob sauce  raw vegan,428677,5,4,"['banana', 'date', 'carob powder', 'water']",385.3,1.0,236.0,0.0,8.0,2.0,33.0,-
246,carob chip cookies,305972,35,6,"['banana', 'date', 'soymilk', 'vanilla', 'salt', 'oat', 'carob chip', 'walnut']",145.9,6.0,44.0,4.0,8.0,2.0,8.0,-
247,cocoa oatmeal with dates,76566,11,8,"['date', 'oat', 'cocoa powder', 'salt', 'water']",284.9,5.0,107.0,3.0,17.0,4.0,20.0,-
248,how to make oat milk,507769,10,8,"['oat', 'water', 'salt']",153.5,4.0,1.0,4.0,10.0,2.0,9.0,-
249,low fat granola,151061,70,8,"['sugar', 'water', 'vanilla', 'salt', 'oat', 'walnut']",384.4,18.0,65.0,5.0,24.0,7.0,19.0,-
250,ice cream pail pickles  bread   butter pickles,63393,20,5,"['sugar', 'vinegar', 'salt', 'turmeric', 'celery seed', 'mustard seed', 'cucumber', 'durkee onion']",138.2,0.0,132.0,23.0,0.0,0.0,11.0,-
251,ice cream pail refrigerator pickles,325739,160,10,"['cucumber', 'durkee onion', 'celery seed', 'bell pepper', 'salt', 'sugar', 'vinegar', 'celery seed', 'mustard seed']",70.5,0.0,58.0,12.0,1.0,0.0,5.0,-
252,microwave pickles,84638,12,7,"['cucumber', 'durkee onion', 'sugar', 'vinegar', 'salt', 'celery seed', 'mustard seed', 'garlic', 'parsley flake']",118.5,0.0,106.0,16.0,1.0,0.0,9.0,-
253,shaker pickles,318583,10090,5,"['cucumber', 'durkee onion', 'sugar', 'vinegar', 'salt', 'alum', 'celery seed', 'mustard seed', 'turmeric']",87.8,0.0,77.0,39.0,1.0,0.0,7.0,-
254,sugar free refrigerator bread   butter pickles,380623,5,9,"['salt', 'mustard seed', 'pickling spice', 'celery seed', 'durkee onion', 'cucumber', 'splenda granular', 'vinegar']",15.9,0.0,4.0,9.0,0.0,0.0,0.0,-
255,basic crepe batter,354483,80,14,"['egg', 'milk', 'wheat flour', 'salt', 'butter']",232.4,14.0,16.0,11.0,18.0,24.0,9.0,-
256,easy oven pancake,158353,22,11,"['butter', 'wheat flour', 'milk', 'egg', 'nutmeg']",329.6,29.0,2.0,7.0,23.0,51.0,9.0,-
257,finnish cauliflower custard,235231,70,14,"['head cauliflower', 'salt', 'butter', 'wheat flour', 'leaf parsley', 'milk', 'egg', 'pepper']",242.2,21.0,15.0,44.0,24.0,38.0,6.0,-
258,kasespatzle,216159,20,18,"['cheese', 'wheat flour', 'salt', 'egg', 'milk', 'butter', 'maggi seasoning']",701.8,43.0,5.0,33.0,63.0,82.0,25.0,-
