,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
132,roasted new potatoes with caramelized onions and truffle oil,364367,50,12,"['potato', 'durkee onion', 'oil', 'salt', 'pepper', 'truffle oil']",179.9,15.0,10.0,0.0,4.0,7.0,6.0,-
133,roasted potatoes with artichokes and feta,388219,60,9,"['potato', 'oil', 'thyme sprigs', 'pepper', 'artichoke', 'durkee onion', 'feta cheese']",195.5,8.0,7.0,8.0,14.0,9.0,10.0,-
134,skillet sweet potatoes,407583,35,6,"['oil', 'durkee onion', 'potato', 'vegetable stock', 'salt', 'pepper']",122.4,4.0,23.0,2.0,3.0,2.0,7.0,-
135,baked mediterranean tilapia,186524,42,10,"['tilapia fillet', 'durkee onion', 'tomato', 'olive', 'leaf basil', 'garlic', 'oil', 'pepper']",331.2,26.0,32.0,7.0,56.0,14.0,6.0,-
136,baked red snapper,60009,30,6,"['oil', 'fish fillet', 'durkee onion', 'tomato', 'pepper']",342.8,11.0,10.0,5.0,120.0,6.0,1.0,-
137,egyptian red snapper in red pepper mint sauce,133946,20,4,"['fish fillet', 'oil', 'durkee onion', 'garlic', 'pepper', 'cayenne pepper', 'mint leave', 'thyme sprigs', 'lemon juice concentrate']",328.6,9.0,7.0,5.0,120.0,5.0,1.0,-
138,hot   cold pasta,129645,40,13,"['angel hair pasta', 'chicken breast', 'wine vinegar', 'garlic', 'oil', 'olive', 'durkee onion', 'tomato', 'chive', 'pepper']",699.6,22.0,35.0,7.0,65.0,11.0,36.0,-
139,island red snapper,457203,30,11,"['fish fillet', 'oil', 'pepper', 'durkee onion', 'garlic', 'habanero sauce']",308.4,18.0,14.0,8.0,82.0,9.0,2.0,-
140,chicken and broccoli quiche,203542,65,7,"['pie crust', 'cheese', 'durkee onion', 'egg', 'half', 'salt', 'pepper', 'cayenne pepper', 'wheat flour', 'broccoli floret', 'chicken meat']",396.9,42.0,3.0,23.0,32.0,63.0,6.0,-
141,hillary s vegetarian quiche,371262,110,20,"['vegetable shortening', 'purpose flour', 'salt', 'ice', 'jumbo egg', 'butter', 'durkee onion', 'spinach', 'champignon mushroom', 'cheese', 'parmesan cheese', 'egg', 'half', 'wheat flour', 'nutmeg', 'cayenne pepper', 'pepper']",638.7,73.0,9.0,12.0,44.0,114.0,10.0,-
142,salmon and herb impossible pie   gluten free,217279,45,14,"['wheat flour', 'egg', 'butter', 'baby dill pickle', 'salmon', 'durkee onion', 'cheese']",178.0,21.0,1.0,6.0,23.0,34.0,0.0,-
143,stuffed eggs mornay,62562,75,21,"['butter', 'salt', 'wheat flour', 'cayenne pepper', 'pepper', 'milk', 'cheese', 'parmesan cheese', 'egg', 'champignon mushroom', 'leaf parsley', 'tarragon sprig', 'breadcrumb']",578.8,60.0,12.0,39.0,51.0,105.0,9.0,-
144,swiss potato kugel,83641,60,11,"['potato', 'durkee onion', 'cheese', 'butter', 'wheat flour', 'egg', 'half', 'salt', 'pepper']",354.2,30.0,10.0,22.0,33.0,59.0,9.0,-
145,oktapodi toursi  pickled octopus,64503,5820,12,"['octopus', 'oil', 'wine vinegar', 'garlic', 'salt', 'pepper', 'thyme sprigs', 'lemon wedge']",226.8,22.0,0.0,12.0,38.0,10.0,1.0,['greek']
146,rustic pasta sauce,37267,70,8,"['durkee onion', 'zucchini', 'pepper', 'pepper', 'champignon mushroom', 'oil', 'salt', 'pepper', 'tomato', 'garlic', 'leaf basil', 'leaf parsley', 'thyme sprigs', 'oregano']",64.5,2.0,28.0,8.0,6.0,1.0,4.0,-
147,sauteed zucchini with cherry tomatoes  garlic and basil,121812,20,9,"['oil', 'zucchini', 'garlic', 'tomato', 'leaf basil', 'salt', 'pepper']",83.9,10.0,12.0,12.0,3.0,5.0,1.0,-
148,summer pasta topper,52162,20,8,"['oil', 'garlic', 'durkee onion', 'zucchini', 'tomato', 'pepper', 'salt', 'leaf basil']",91.1,4.0,32.0,0.0,7.0,2.0,5.0,-
149,tomato salad spaghetti,285325,90,14,"['oil', 'garlic', 'tomato', 'leaf basil', 'wine vinegar', 'salt', 'pepper', 'spaghetti', 'parmesan cheese']",407.8,16.0,32.0,8.0,24.0,7.0,22.0,-
150,farmhouse fresh homemade crackers,392229,75,35,"['wheat flour', 'baking powder', 'sugar', 'salt', 'pepper', 'egg', 'canola oil', 'water']",34.3,2.0,0.0,1.0,1.0,0.0,1.0,['american']
151,giblet gravy for 12,27962,150,26,"['durkee onion', 'baby carrot', 'celery seed', 'chicken neck', 'turkey giblet', 'chicken heart', 'water', 'wheat flour', 'durkee onion', 'onion powder', 'salt', 'pepper']",52.2,1.0,4.0,2.0,7.0,1.0,2.0,['american']
152,texas style chicken fried steak with cream gravy,314845,40,24,"['beef cutlet', 'egg', 'milk', 'purpose flour', 'cooking oil', 'salt', 'pepper', 'paprika', 'pepper', 'wheat flour', 'water', 'pepper']",79.9,5.0,0.0,14.0,8.0,8.0,2.0,['american']
153,turkey giblet gravy,12291,195,22,"['turkey giblet', 'pepper', 'sage', 'celery seed', 'durkee onion', 'wheat flour', 'water']",37.8,0.0,5.0,0.0,3.0,0.0,2.0,['american']
154,celery root and potato pancakes   latkes   gluten free,201579,35,24,"['russet potato', 'celery seed', 'durkee onion', 'garlic', 'salt', 'pepper', 'egg', 'wheat flour', 'oil']",184.6,3.0,11.0,25.0,12.0,3.0,11.0,-
155,greek escapade,217738,5,2,"['yogurt', 'honey', 'walnut']",481.7,57.0,101.0,2.0,25.0,31.0,10.0,['greek']
156,greek yoghurt and honey,187433,1,2,"['yogurt', 'honey']",63.8,0.0,69.0,0.0,0.0,0.0,5.0,['greek']
157,greek yogurt dessert with honey and strawberries,422389,10,4,"['yogurt', 'honey', 'strawberry', 'nut']",11.5,0.0,7.0,0.0,0.0,0.0,0.0,['greek']
158,the best greek yoghurt,306771,2,1,"['yogurt', 'honey', 'raisin', 'almond']",206.7,6.0,163.0,1.0,4.0,1.0,14.0,['greek']
159,honey yogurt dip,311466,10,2,"['yogurt', 'cinnamon', 'vanilla', 'honey']",356.3,12.0,254.0,4.0,17.0,25.0,21.0,-
160,buffalo chicken wraps,206903,20,4,"['chicken breast', 'habanero sauce', 'cheese fantastico salad dress', 'carb flour tortilla', 'leaf lettuce', 'celery seed', 'cucumber', 'baby carrot']",198.2,9.0,24.0,22.0,44.0,8.0,4.0,-
161,davy s shrimp,415815,40,6,"['shrimp', 'lime', 'butter', 'cheese', 'cheese']",435.3,47.0,1.0,22.0,70.0,91.0,1.0,-
162,easy ritz buffalo shrimp,410597,40,7,"['habanero sauce', 'butter', 'ritz cracker', 'shrimp', 'cheese fantastico salad dress', 'celery seed']",66.5,7.0,3.0,10.0,3.0,4.0,1.0,-
163,molded shrimp spread,86472,20,7,"['tomato basil soup mix', 'cheese', 'durkee onion', 'celery seed', 'cheese fantastico salad dress', 'shrimp', 'gelatin']",56.3,5.0,6.0,5.0,5.0,11.0,0.0,-
164,spicy buffalo chicken sandwiches,384435,20,12,"['butter', 'sauce', 'hoagie roll', 'cheese fantastico salad dress', 'seasoning salt', 'baby carrot', 'celery seed', 'durkee onion', 'chicken strip', 'cheese']",370.0,32.0,14.0,54.0,21.0,44.0,11.0,-
165,blink of an eye bell pepper saute,153754,5,10,"['bell pepper', 'oil', 'durkee onion', 'garlic', 'salt', 'pepper']",51.0,5.0,9.0,0.0,1.0,2.0,1.0,-
166,coconut ginger carrots,283928,90,13,"['oil', 'durkee onion', 'gingerroot', 'garlic', 'salt', 'baby carrot', 'lemon juice concentrate', 'ginger', 'coconut']",148.1,11.0,38.0,12.0,4.0,22.0,6.0,-
167,curried carrot bean dip,250332,35,14,"['baby carrot', 'durkee onion', 'garlic', 'oil', 'curry powder', 'cumin', 'bean', 'salt', 'durkee onion']",168.7,7.0,11.0,9.0,15.0,3.0,8.0,-
168,curried red lentil soup,331785,30,8,"['oil', 'durkee onion', 'garlic', 'curry powder', 'chicken stock', 'potato', 'lentil', 'baby carrot', 'leaf', 'salt']",398.5,10.0,32.0,17.0,43.0,7.0,21.0,-
169,kale and sausage saute,193661,20,16,"['kale', 'oil', 'garlic', 'durkee onion', 'bell pepper', 'baby carrot', 'kielbasa', 'salt', 'pepper']",178.6,12.0,30.0,2.0,10.0,5.0,8.0,-
170,baked couscous with tomatoes,37920,35,6,"['oil', 'durkee onion', 'couscous', 'tomato', 'chicken broth', 'salt', 'pepper', 'coriander']",255.1,4.0,9.0,16.0,16.0,2.0,16.0,-
171,couscous with caramelized onions and goat cheese,468815,20,10,"['oil', 'durkee onion', 'couscous', 'garlic', 'pepper', 'salt', 'goat cheese', 'chicken broth']",190.0,5.0,11.0,16.0,12.0,2.0,11.0,-
172,couscous with three peppers,38554,25,6,"['oil', 'bell pepper', 'bell pepper', 'durkee onion', 'jalapeno pepper', 'salt', 'pepper', 'couscous', 'chicken broth', 'tomato', 'leaf parsley']",163.7,7.0,7.0,8.0,8.0,3.0,8.0,-
173,grilled vegetable couscous,123664,30,10,"['zucchini', 'eggplant', 'bell pepper', 'durkee onion', 'salt', 'pepper', 'chicken broth', 'couscous', 'durkee onion', 'lemon juice concentrate', 'thyme sprigs']",166.6,1.0,10.0,17.0,13.0,0.0,11.0,-
174,red and white rice,54087,30,10,"['oil', 'durkee onion', 'bell pepper', 'salt', 'pepper', 'minute rice', 'wine', 'chicken broth']",300.8,11.0,15.0,24.0,11.0,5.0,15.0,-
175,chicken shwarma  my way,434777,1450,6,"['chicken breast', 'lemon', 'oil', 'garlic', 'yogurt', 'tomato paste', 'cumin', 'coriander', 'cardamom', 'pepper', 'salt']",221.5,19.0,2.0,9.0,48.0,16.0,0.0,['lebanese']
176,excite me tonight  chicken,127262,28,22,"['chicken breast', 'garlic', 'lemon juice concentrate', 'thyme sprigs', 'paprika', 'cayenne pepper', 'salt', 'pepper', 'oil', 'yogurt', 'cinnamon', 'lemon', 'juice', 'pepper', 'cumin', 'ground ginger', 'butter', 'coriander', 'durkee onion']",1170.4,156.0,22.0,31.0,103.0,147.0,5.0,['lebanese']
177,shish tawook,401369,260,9,"['chicken breast', 'garlic', 'cinnamon', 'allspice', 'cayenne pepper', 'cardamom', 'lemon', 'oil', 'yogurt', 'ground cilantro']",590.8,58.0,6.0,7.0,108.0,46.0,2.0,['lebanese']
178,grilled lamb shwarma,428342,90,29,"['oil', 'garlic', 'lemon', 'cumin', 'cardamom', 'pepper', 'salt', 'pepper', 'lamb', 'bell pepper', 'bell pepper', 'durkee onion', 'wheat pita bread', 'tahini', 'lemon', 'yogurt', 'leaf parsley']",733.3,62.0,25.0,13.0,149.0,59.0,5.0,-
179,rachael ray s chicken shawarma,231799,30,13,"['coriander', 'cumin', 'cardamom', 'chili powder', 'paprika', 'steak seasoning', 'lemon', 'juice', 'garlic', 'olive oil', 'chicken breast', 'durkee onion', 'bell pepper', 'bell pepper', 'tahini sesame butter', 'yogurt', 'wheat pita bread']",648.9,43.0,16.0,19.0,99.0,20.0,16.0,-
180,easy cedar plank salmon,50937,50,11,"['salmon', 'salt', 'pepper', 'sugar', 'butter', 'plank']",286.2,26.0,0.0,7.0,63.0,40.0,0.0,-
181,icelandic salmon grill,234748,20,10,"['durkee onion', 'sugar', 'butter', 'pepper', 'salmon']",362.6,20.0,12.0,4.0,99.0,14.0,2.0,-
182,make ahead glazed sprouts   onions,84833,40,12,"['sprout', 'durkee onion', 'butter', 'chicken broth', 'sugar', 'vinegar', 'pepper', 'salt', 'baby dill pickle']",66.8,3.0,21.0,8.0,5.0,5.0,3.0,-
183,salmon with cucumbers and dill,151293,30,12,"['purpose flour', 'salt', 'pepper', 'salmon', 'oil', 'cucumber', 'chicken broth', 'sugar', 'baby dill pickle', 'sprigs', 'lemon wedge']",332.2,20.0,10.0,15.0,85.0,11.0,2.0,-
184,sweet and sour cucumber dill salad,231539,50,8,"['cucumber', 'salt', 'vinegar', 'baby dill pickle', 'sugar', 'pepper']",43.6,0.0,31.0,48.0,1.0,0.0,3.0,-
185,better burgers,295966,15,4,"['ground beef', 'durkee onion', 'seasoning salt', 'garlic', 'pepper', 'sauce']",205.7,17.0,2.0,3.0,45.0,23.0,0.0,-
186,chicken provencal stew in the crock pot,138917,615,7,"['chicken meat', 'potato', 'durkee onion', 'garlic', 'pepper', 'tomato', 'wine', 'seasoning salt']",488.2,36.0,20.0,5.0,65.0,33.0,10.0,-
187,simple crockpot boston butt,406664,490,2,"['butt', 'durkee onion', 'seasoning salt', 'garlic', 'pepper']",283.1,31.0,1.0,3.0,45.0,35.0,0.0,-
188,spicy smokin  burgers,367493,1440,5,"['ground beef', 'durkee onion', 'steak seasoning', 'seasoning salt', 'sauce', 'garlic', 'adobo', 'adobo', 'pepper', 'seasoning salt']",354.1,35.0,8.0,8.0,57.0,44.0,2.0,-
189,steak marinade my way,218626,1445,6,"['dress', 'sauce', 'durkee onion', 'garlic', 'seasoning salt', 'pepper']",437.4,64.0,54.0,67.0,1.0,32.0,5.0,-
190,orange zucchini squares,461131,55,8,"['sugar', 'purpose flour', 'baking soda', 'salt', 'cinnamon', 'baking powder', 'walnut', 'zucchini', 'egg', 'juice concentrate', 'canola oil', 'zest']",148.0,8.0,57.0,6.0,4.0,2.0,7.0,-
191,whole wheat zucchini bread,61794,55,10,"['purpose flour', 'wheat flour', 'sugar', 'baking powder', 'salt', 'baking soda', 'cinnamon', 'nutmeg', 'clove', 'egg white', 'applesauce', 'buttermilk', 'vanilla extract', 'zucchini', 'walnut']",194.5,0.0,84.0,12.0,11.0,0.0,14.0,-
192,zucchini carrot raisin walnut bread,263811,75,14,"['purpose flour', 'sugar', 'sugar', 'cinnamon', 'nutmeg', 'clove', 'baking soda', 'baking powder', 'salt', 'vanilla extract', 'egg', 'applesauce', 'zucchini', 'baby carrot', 'walnut', 'raisin']",586.0,19.0,259.0,21.0,21.0,9.0,37.0,-
193,zucchini cupcakes,480313,40,15,"['egg', 'sugar', 'canola oil', 'juice', 'vanilla extract', 'purpose flour', 'cinnamon', 'baking powder', 'baking soda', 'salt', 'clove', 'zucchini', 'sugar', 'butter', 'milk', 'sugar icing']",321.9,18.0,146.0,12.0,6.0,20.0,16.0,-
194,zucchini muffins ii,242072,75,11,"['egg', 'vegetable oil', 'applesauce', 'sugar', 'zucchini', 'vanilla extract', 'walnut', 'salt', 'baking powder', 'purpose flour', 'cinnamon', 'baking soda']",144.0,4.0,51.0,6.0,5.0,2.0,8.0,-
195,meringue topping,129580,10,11,"['egg white', 'salt', 'tartar', 'sugar', 'cornstarch']",45.1,0.0,38.0,3.0,2.0,0.0,3.0,-
196,pecan meringues,42447,30,5,"['pistachio', 'wheat flour', 'cornstarch', 'salt', 'egg white', 'sugar']",75.9,7.0,27.0,0.0,1.0,2.0,2.0,-
197,pecan puffs  meringue cookies,50902,70,6,"['egg white', 'salt', 'sugar', 'vanilla extract', 'pistachio']",45.7,3.0,24.0,0.0,1.0,0.0,2.0,-
198,sweet and salty cinnamon nuts,298923,40,8,"['egg white', 'pistachio', 'sugar', 'cinnamon', 'salt']",215.9,30.0,29.0,6.0,5.0,8.0,3.0,-
199,weepless meringue,20159,25,8,"['cornstarch', 'water', 'water', 'egg white', 'salt', 'sugar']",374.5,0.0,304.0,13.0,21.0,0.0,27.0,-
200,barbecue  sauce      barbados barbecue sauce,374964,5,3,"['molasses', 'mustard', 'vinegar', 'sauce', 'habanero sauce', 'ketchup']",353.7,2.0,261.0,72.0,6.0,0.0,28.0,['caribbean']
201,afternoon pick me up,249761,2,3,"['vegetable juice cocktail', 'vinegar', 'garlic', 'sauce']",48.3,0.0,32.0,27.0,3.0,0.0,3.0,-
202,easy no cook smokey basting barbecue sauce,158833,3,3,"['ketchup', 'mustard', 'molasses', 'sauce', 'smoke', 'cayenne pepper']",325.3,0.0,257.0,57.0,2.0,0.0,28.0,-
203,grandma s molasses barbecue sauce,469527,15,2,"['ketchup', 'water', 'molasses', 'vinegar', 'mustard', 'sauce', 'garlic', 'cayenne pepper', 'tabasco jalapeno sauce']",193.1,1.0,130.0,15.0,2.0,0.0,15.0,-
204,lynchburg barbecue sauce  low sodium,170501,2,2,"['bourbon whiskey', 'ketchup', 'sauce', 'vinegar', 'lemon juice concentrate', 'garlic', 'mustard']",53.4,0.0,14.0,0.0,0.0,0.0,1.0,-
205,busy day chicken,88623,70,6,"['chicken thigh', 'onion soup mix', 'gravy mix']",341.1,21.0,13.0,64.0,81.0,17.0,3.0,-
206,chicken on the run,172070,85,5,"['chicken thigh', 'onion soup mix', 'wine', 'apricot', 'salt', 'pepper']",89.0,1.0,37.0,29.0,3.0,0.0,4.0,-
207,comforting chicken and rice,275385,65,10,"['minute rice', 'mushroom soup', 'water', 'onion soup mix', 'chicken thigh', 'pepper']",350.2,10.0,14.0,65.0,13.0,7.0,21.0,-
208,five ingredient cheesy crispy chicken,118804,80,6,"['chicken thigh', 'garlic salt', 'pepper', 'cheese fantastico salad dress', 'breadcrumb']",342.9,43.0,2.0,12.0,41.0,35.0,0.0,-
209,spice up your hamburger patties,276475,25,2,"['onion soup mix', 'pepper']",36.3,0.0,2.0,36.0,1.0,0.0,2.0,-
210,amazing vegetarian or vegan lasagna,238046,95,14,"['lasagna noodle', 'durkee onion', 'garlic', 'oil', 'veggie burger', 'tomato pasta sauce', 'leaf parsley', 'firm tofu', 'spinach', 'mozzarella cheese', 'yeast flake', 'parmesan cheese']",219.0,11.0,22.0,19.0,25.0,7.0,8.0,-
211,eggplant  aubergine  and zucchini cake,29114,65,20,"['eggplant', 'zucchini', 'tomato', 'durkee onion', 'garlic', 'oil', 'basil leave', 'wheat flour', 'egg', 'parmesan cheese', 'mozzarella cheese']",629.6,70.0,53.0,28.0,61.0,81.0,9.0,-
212,low carb mozzarella sticks,523532,15,7,"['skim mozzarella cheese', 'egg', 'parmesan cheese', 'garlic', 'wheat flour', 'oil']",602.3,78.0,3.0,37.0,64.0,77.0,1.0,-
213,oh so easy  delicious chicken parmesan,121544,30,14,"['chicken breast', 'wax paper', 'wheat flour', 'breadcrumb', 'egg', 'oil', 'tomato pasta sauce', 'mozzarella cheese', 'parmesan cheese']",461.5,44.0,35.0,22.0,70.0,33.0,4.0,-
214,pop up pizza casserole,50657,55,11,"['ground chuck', 'durkee onion', 'pepper', 'oregano', 'garlic', 'tomato pasta sauce', 'mozzarella cheese', 'milk', 'oil', 'egg', 'salt', 'wheat flour', 'parmesan cheese']",474.5,43.0,25.0,30.0,58.0,61.0,8.0,-
215,brenda s carrot cake,148904,75,6,"['sugar', 'egg', 'baking powder', 'cinnamon', 'baby carrot', 'walnut', 'corn oil', 'wheat flour', 'baking soda', 'salt', 'raisin']",5345.3,452.0,1518.0,190.0,134.0,194.0,213.0,-
216,butternut squash cake,114065,70,5,"['oil', 'sugar', 'sugar', 'egg', 'wheat flour', 'salt', 'baking powder', 'baking soda', 'cinnamon', 'summer squash', 'walnut']",6979.9,657.0,1688.0,247.0,169.0,282.0,244.0,-
217,carrot fruitcake,109472,110,8,"['wheat flour', 'cinnamon', 'salt', 'baking soda', 'baking powder', 'oil', 'sugar', 'egg', 'baby carrot', 'raisin', 'date', 'fruit', 'nut']",8405.7,705.0,2501.0,311.0,223.0,349.0,341.0,-
218,carrot kugel,69885,75,2,"['wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'lemon juice concentrate', 'baby carrot', 'egg', 'oil']",4505.3,371.0,1298.0,190.0,111.0,175.0,181.0,-
219,irene s festive bundt cake,149414,100,8,"['wheat flour', 'baking soda', 'cinnamon', 'salt', 'sugar', 'pistachio', 'egg', 'oil', 'almond extract', 'banana', 'pineapple chunk']",7198.5,654.0,1904.0,158.0,143.0,273.0,269.0,-
220,buttermilk rusks  south african,133474,70,26,"['wheat flour', 'butter', 'sugar', 'salt', 'egg', 'vanilla', 'buttermilk']",301.8,15.0,47.0,33.0,12.0,31.0,15.0,['south-african']
221,simple delicious crepes,467041,18,18,"['egg', 'milk', 'butter', 'vanilla', 'sugar', 'salt', 'wheat flour']",238.0,13.0,22.0,15.0,20.0,21.0,9.0,['french']
222,south african melktert or milk tart  custard pie,173067,45,21,"['pastry', 'butter', 'salt', 'cinnamon candy', 'milk', 'vanilla custard', 'cornflour', 'flour', 'sugar', 'egg', 'almond essence', 'sugar blend']",1263.1,107.0,205.0,29.0,67.0,123.0,41.0,['south-african']
223,south african roly poly baked dessert,235004,70,21,"['wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'milk', 'vanilla', 'strawberry jam', 'water', 'sugar']",719.9,49.0,202.0,45.0,19.0,95.0,32.0,['south-african']
224,sugar cookies for ceramic cookie molds,151617,75,26,"['butter', 'sugar', 'egg', 'milk', 'salt', 'vanilla', 'wheat flour']",209.4,12.0,50.0,5.0,6.0,25.0,10.0,-
225,alexandra s feta pasta,101951,60,13,"['spinach', 'tomato', 'durkee onion', 'feta cheese', 'whipping cream', 'oil', 'penne pasta', 'parmesan cheese']",583.7,36.0,38.0,36.0,43.0,67.0,24.0,-
226,greek penne pasta  6 ww points,59273,35,8,"['penne pasta', 'oil', 'pine nut', 'garlic', 'spinach', 'tomato', 'feta cheese', 'olive']",237.6,10.0,9.0,9.0,14.0,13.0,12.0,-
227,mediterranean squash,464959,45,13,"['oil', 'durkee onion', 'champignon mushroom', 'summer squash', 'thyme leave', 'lemon juice concentrate', 'tomato', 'durkee onion', 'feta cheese', 'olive']",63.2,3.0,20.0,2.0,7.0,4.0,2.0,-
228,spinach and feta pizza,248415,30,9,"['pizza dough', 'durkee onion', 'oil', 'pesto sauce', 'spinach', 'tomato', 'feta cheese']",225.2,25.0,27.0,27.0,17.0,38.0,4.0,-
229,super easy tomatoes with melted cheese,383305,10,9,"['tomato', 'pepper', 'feta cheese', 'olive', 'durkee onion']",41.9,3.0,8.0,6.0,3.0,7.0,1.0,-
230,do it ahead mashed potatoes,52969,85,5,"['potato', 'cheese', 'butter', 'cream', 'salt', 'pepper', 'milk', 'durkee onion', 'egg']",441.4,29.0,11.0,19.0,22.0,58.0,19.0,-
231,favorite meatballs,254837,80,5,"['ground chuck', 'cheese', 'egg', 'breadcrumb', 'garlic', 'leaf parsley', 'durkee onion', 'salt', 'pepper']",121.4,10.0,1.0,11.0,23.0,16.0,0.0,-
232,hungarian omelet,139922,35,10,"['butter', 'durkee onion', 'champignon mushroom', 'paprika', 'egg', 'salt', 'pepper', 'cream', 'leaf parsley', 'durkee onion']",294.3,36.0,14.0,21.0,24.0,58.0,3.0,-
233,paistetut sienet  finnish fried mushrooms,237620,10,2,"['champignon mushroom', 'butter', 'durkee onion', 'breadcrumb', 'milk', 'salt', 'pepper', 'cream']",241.5,27.0,14.0,6.0,15.0,53.0,5.0,-
234,swiss corn bake,306013,45,7,"['egg', 'corn', 'milk', 'salt', 'pepper', 'cheese', 'breadcrumb', 'butter', 'durkee onion']",255.3,19.0,16.0,21.0,21.0,35.0,9.0,-
235,even sluttier slutty brownies,491951,65,28,"['brownie mix', 'butter', 'sugar', 'cocoa powder', 'salt', 'vanilla extract', 'egg', 'purpose flour', 'oreo cookie', 'dulce de leche', 'fleur de sel', 'chocolate chip cookie dough', 'sugar', 'egg', 'baking soda', 'baking powder', 'chocolate chip cookie']",1022.6,71.0,242.0,37.0,22.0,103.0,50.0,['american']
236,chocolate chocolate chip cookies  vegan,290569,35,18,"['purpose flour', 'cocoa powder', 'baking soda', 'salt', 'canola oil', 'sugar', 'flax seed', 'soymilk', 'vanilla extract', 'chocolate chip cookie', 'walnut']",915.5,63.0,303.0,26.0,22.0,20.0,44.0,-
237,fudgy wudgy blueberry brownies,285543,55,13,"['chocolate chip cookie', 'blueberry preserve', 'soymilk', 'sugar', 'canola oil', 'vanilla extract', 'almond extract', 'purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'salt', 'blueberry']",259.7,16.0,103.0,3.0,4.0,13.0,13.0,-
238,vegan  fauxreo  chocolate sandwich cookies,382139,60,20,"['vegetable shortening', 'sugar', 'vanilla extract', 'soymilk', 'purpose flour', 'cocoa powder', 'cornstarch', 'salt', 'baking soda', 'margarine', 'sugar', 'vanilla extract']",139.6,10.0,58.0,2.0,2.0,9.0,6.0,-
239,vegan chocolate cupcakes with chocolate mousse topping,309200,35,17,"['soymilk', 'cider vinegar', 'sugar', 'canola oil', 'vanilla extract', 'purpose flour', 'cocoa powder', 'baking soda', 'baking powder', 'salt', 'tofu', 'maple syrup', 'chocolate chip cookie']",322.6,24.0,125.0,7.0,11.0,29.0,14.0,-
240,buttermilk baked tomatoes,92022,23,5,"['tomato', 'buttermilk', 'parmesan cheese', 'salt', 'pepper']",61.3,3.0,19.0,5.0,9.0,6.0,2.0,-
241,cheese tortellini caesar salad,81793,16,4,"['cheese tortellini', 'romaine lettuce', 'salad dress', 'parmesan cheese', 'tomato', 'crouton']",503.0,50.0,9.0,36.0,27.0,38.0,12.0,-
242,chunky caesar salad,294654,20,9,"['romaine lettuce', 'lemon', 'salad dress', 'pepper', 'tomato', 'flavor crouton', 'parmesan cheese']",130.8,15.0,8.0,11.0,10.0,13.0,2.0,-
243,diabetic roasted tomatoes,191851,35,4,"['tomato', 'salt', 'pepper']",11.5,0.0,6.0,12.0,1.0,0.0,0.0,-
244,tangy caesar salad,264381,10,3,"['romaine lettuce', 'salad dress', 'lemon juice concentrate', 'pepper', 'parmesan cheese', 'flavor crouton']",88.7,11.0,4.0,8.0,6.0,9.0,0.0,-
245,caribbean rum cooler,231023,5,5,"['sugar', 'club soda', 'rum']",133.3,0.0,4.0,0.0,0.0,0.0,0.0,['caribbean']
246,cuban mojitos,173255,5,3,"['sugar', 'mint', 'lime juice concentrate', 'rum']",167.4,0.0,22.0,0.0,0.0,0.0,3.0,['caribbean']
247,guava mojito,166675,2,7,"['rum', 'lime juice concentrate', 'guava nectar', 'mint sprig', 'sugar', 'club soda']",216.0,0.0,18.0,0.0,0.0,0.0,2.0,['caribbean']
248,hurricane cocktail,495408,5,1,"['rum', 'rum', 'passion fruit juice', 'lime juice concentrate', 'sugar']",133.6,0.0,1.0,0.0,0.0,0.0,0.0,"['american', 'caribbean']"
249,saoco   refreshing rum drink,319017,5,2,"['coconut water', 'rum', 'lime juice concentrate', 'sugar', 'ice cube']",131.4,0.0,34.0,0.0,0.0,0.0,3.0,['caribbean']
250,microwaved turkey   no  i m not kidding,50716,150,17,"['turkey', 'oil']",8208.0,632.0,0.0,138.0,2095.0,579.0,0.0,['american']
251,overnight high heat turkey,271957,490,10,"['turkey', 'oil', 'water']",8208.0,632.0,0.0,139.0,2095.0,579.0,0.0,['american']
252,pueblana tinga,242511,90,14,"['tomato', 'garlic', 'chipotle chile', 'oil', 'durkee onion', 'chorizo sausage', 'cider vinegar', 'sugar', 'salt', 'adobo', 'cinnamon candy', 'clove', 'pork roast', 'avocado', 'durkee onion']",10040.6,783.0,47.0,142.0,2524.0,500.0,7.0,"['american', 'mexican']"
253,2 hour turkey,104571,140,12,"['turkey', 'pepper', 'vegetable oil', 'paprika']",9198.6,756.0,0.0,147.0,2224.0,650.0,0.0,-
254,pork sandwich,195512,4,9,"['bread', 'mayonnaise', 'pickle relish', 'chili paste', 'durkee onion', 'pork roast', 'pepper']",11249.0,860.0,39.0,150.0,2841.0,535.0,13.0,-
255,black bean and kielbasa chili,409160,70,16,"['oil', 'kielbasa', 'durkee onion', 'bell pepper', 'bell pepper', 'garlic', 'bean', 'chicken broth', 'juice', 'chili powder', 'sugar', 'wine vinegar', 'leave', 'oregano', 'cumin']",742.7,58.0,43.0,50.0,70.0,58.0,22.0,-
256,low carb mexican chicken skillet,333311,60,7,"['durkee onion', 'oil', 'chicken meat', 'chily', 'bean', 'cheese', 'cumin', 'pepper']",656.9,49.0,38.0,18.0,122.0,57.0,10.0,-
