,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
127,slightly sweet muffins   with variations,178481,35,16,"['purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil']",157.6,10.0,26.0,8.0,5.0,5.0,7.0,-
128,tandoori style roast chicken,67878,150,15,"['chicken meat', 'coriander', 'cumin', 'salt', 'cardamom', 'pepper', 'cinnamon', 'clove', 'yogurt', 'paprika', 'gingerroot', 'lemon juice concentrate', 'durkee onion', 'garlic', 'water', 'cucumber', 'pimento', 'ground cilantro', 'lemon wedge']",324.9,30.0,28.0,14.0,52.0,28.0,3.0,['indian']
129,best chicken tagine,212534,70,19,"['oil', 'durkee onion', 'garlic', 'gingerroot', 'paprika', 'turmeric', 'coriander', 'cumin', 'cayenne pepper', 'cinnamon', 'water', 'chickpea', 'tomato', 'coriander seed', 'honey', 'chicken thigh', 'sesame seed', 'cilantro leave', 'couscous', 'sodium chicken stock', 'almond']",583.4,16.0,163.0,22.0,51.0,8.0,33.0,-
130,moroccan couscous   chickpeas,503589,40,8,"['oil', 'durkee onion', 'garlic', 'cinnamon', 'cumin', 'coriander', 'ginger', 'chickpea', 'couscous', 'raisin', 'apricot', 'juice', 'lemon', 'pepper', 'almond', 'ground cilantro']",656.1,27.0,129.0,19.0,37.0,9.0,36.0,-
131,slow cooker moroccan spiced chicken with apricots,426035,190,21,"['fat', 'pepper', 'vegetable oil', 'durkee onion', 'paprika', 'cardamom', 'garlic', 'chicken broth', 'apricot', 'cinnamon candy', 'chickpea', 'purpose flour', 'ground cilantro', 'lemon', 'juice', 'lemon']",239.6,9.0,54.0,10.0,16.0,4.0,13.0,-
132,spiced butternut squash stew w  couscous,217885,55,12,"['olive oil', 'durkee onion', 'garlic', 'grape tomato', 'cinnamon candy', 'coriander', 'cumin', 'pepper flake', 'butternut squash', 'chickpea', 'chicken broth', 'lemon zest', 'raisin', 'spinach', 'lemon', 'juice', 'almond', 'salt', 'pepper', 'couscous']",665.4,28.0,71.0,28.0,45.0,12.0,36.0,-
133,alouette crumbled goat cheese ny grilled strip steak salad of gr,426416,26,9,"['strip steak', 'shallot', 'lemon juice concentrate', 'olive oil', 'salt', 'pepper', 'arugula', 'fennel bulb', 'goat cheese']",669.6,73.0,5.0,10.0,104.0,95.0,1.0,-
134,basic roast chicken,145070,80,13,"['chicken meat', 'salt', 'pepper', 'olive oil']",712.0,80.0,0.0,9.0,112.0,74.0,0.0,-
135,grilled fish  with garlic  white wine and butter sauce,410992,60,13,"['wine', 'shallot', 'garlic', 'butter', 'leaf parsley', 'halibut fillet', 'olive oil', 'salt', 'pepper']",597.3,60.0,2.0,55.0,85.0,85.0,2.0,-
136,grilled steak with crisp gorgonzola crust   scallions,139356,20,11,"['garlic', 'shallot', 'oil', 'salt', 'pepper', 'rib -eye steak', 'gorgonzola', 'breadcrumb', 'durkee onion']",931.2,113.0,7.0,67.0,107.0,160.0,3.0,-
137,steak with a side blue cheese pasta sauce by rachael ray,180200,20,26,"['bacon', 'salt', 'spaghetti', 'strip steak', 'pepper', 'olive oil', 'butter', 'garlic', 'shallot', 'purpose flour', 'chicken stock', 'cream', 'cheese', 'sage leave', 'chive', 'arugula']",1457.6,128.0,18.0,50.0,155.0,197.0,31.0,-
138,easy mexican scrambled eggs,350884,10,5,"['egg', 'cream', 'cheddar cheese', 'chili salsa', 'taco seasoning', 'bell pepper', 'durkee onion']",161.9,14.0,8.0,10.0,27.0,16.0,1.0,['mexican']
139,fast and easy mexican scrambled eggs,476423,11,6,"['chili salsa', 'egg', 'cream', 'pepper']",166.3,14.0,12.0,27.0,27.0,15.0,2.0,['mexican']
140,saucy mexican eggs,454222,11,2,"['egg', 'chili salsa', 'cheddar cheese']",234.9,22.0,17.0,41.0,36.0,30.0,3.0,['mexican']
141,three layer mexican dip,192582,15,3,"['chili salsa', 'cream', 'cheddar cheese']",368.2,47.0,9.0,32.0,33.0,97.0,2.0,['mexican']
142,your basic quesadilla,139060,10,8,"['butter', 'tortilla flour', 'cheddar cheese', 'chili salsa', 'cream']",372.2,41.0,3.0,24.0,33.0,80.0,5.0,['mexican']
143,greek chips with egg  patates me avga,162918,20,2,"['potato', 'egg', 'oil', 'salt', 'pepper']",169.8,7.0,5.0,3.0,17.0,7.0,7.0,['greek']
144,greek style romaine salad with lemon and fresh dill,390780,10,3,"['lemon juice concentrate', 'oil', 'salt', 'romaine lettuce', 'baby dill pickle', 'scallion', 'feta cheese']",129.9,15.0,11.0,20.0,11.0,25.0,1.0,['greek']
145,spinach  mushroom omelet w feta cheese,427154,10,5,"['egg', 'spinach', 'mushroom slice', 'oil', 'feta cheese', 'pepper']",205.7,23.0,5.0,8.0,28.0,21.0,0.0,['american']
146,tzatziki   homemade,39419,15,4,"['yogurt', 'cucumber', 'oil', 'lemon juice concentrate', 'garlic', 'salt', 'pepper']",302.5,30.0,69.0,30.0,24.0,40.0,7.0,['greek']
147,parmesan rice balls,31292,45,6,"['minute rice', 'spinach', 'parmesan cheese', 'lemon juice concentrate', 'salt', 'pepper', 'egg', 'breadcrumb', 'oil']",30.0,1.0,1.0,2.0,3.0,1.0,1.0,-
148,crock pot chicken chili,163824,370,2,"['chicken breast', 'bell pepper', 'durkee onion', 'tomato', 'tomato paste', 'kidney bean', 'chili powder', 'cumin', 'pepper flake']",360.2,4.0,57.0,34.0,66.0,2.0,18.0,['american']
149,grandma s chili,65541,135,4,"['ground beef', 'durkee onion', 'bell pepper', 'sauce', 'chili powder', 'tomato paste', 'cinnamon', 'garlic', 'pepper', 'kidney bean', 'tomato', 'tomato sauce']",463.9,36.0,49.0,39.0,70.0,45.0,9.0,['american']
150,practically no fat fast turkey chili,228742,40,5,"['turkey breast', 'durkee onion', 'garlic', 'tomato', 'tomato', 'kidney bean', 'kidney bean', 'bean', 'chili powder', 'cumin', 'sauce']",230.2,6.0,21.0,14.0,33.0,5.0,11.0,['american']
151,tennessee caviar from tennessee,282502,15,1,"['pea', 'bean', 'ro -tel tomato', 'shoe peg corn', 'tomato', 'durkee onion', 'pepper', 'seasoning salt', 'chili powder', 'salt', 'pepper', 'cheese fantastico salad dress']",536.5,28.0,38.0,73.0,42.0,15.0,25.0,['american']
152,three bean chili,430085,370,2,"['kidney bean', 'bean', 'tomato', 'durkee onion', 'chili powder', 'pepper flake']",278.9,2.0,36.0,34.0,32.0,1.0,17.0,-
153,chuy s restaurant hatch green chili salsa,129900,45,8,"['water', 'tomatillo', 'chili pepper', 'chili pepper', 'ground cilantro', 'garlic', 'durkee onion', 'salt', 'lime juice concentrate']",262.8,4.0,123.0,132.0,23.0,2.0,19.0,['american']
154,mexican tuna salad,32736,45,6,"['water', 'tomato', 'durkee onion', 'ground cilantro', 'lime juice concentrate', 'jalapeno pepper', 'salt', 'leaf lettuce', 'tortilla chip']",135.5,4.0,17.0,28.0,38.0,3.0,3.0,"['american', 'mexican']"
155,navy bean soup with chicken,115200,225,9,"['navy bean', 'water', 'chicken breast', 'pepper', 'durkee onion', 'baby carrot']",201.6,8.0,7.0,2.0,36.0,7.0,6.0,['american']
156,split pea and spam,198415,168,4,"['pea', 'chicken soup base', 'baby carrot', 'durkee onion', 'spam', 'water', 'bacon fat']",466.5,20.0,36.0,27.0,57.0,22.0,20.0,['american']
157,asian shrimp salad,53422,70,9,"['shrimp', 'soba noodle', 'snow pea', 'bell pepper', 'baby carrot', 'durkee onion', 'chili sauce', 'hoisin sauce', 'lime juice concentrate', 'ground cilantro', 'sesame seed', 'sesame oil', 'rice vinegar', 'pepper', 'durkee onion']",656.2,17.0,27.0,62.0,86.0,10.0,34.0,-
158,green punch,277817,10,2,"['drink mix', 'water', 'sugar', 'pineapple juice', 'lime juice concentrate', 'ginger ale']",102.3,0.0,97.0,0.0,0.0,0.0,8.0,-
159,halloween sparkle punch,172683,130,7,"['drink mix', 'water', 'ginger ale', 'lemon sherbet']",20.7,0.0,21.0,0.0,0.0,0.0,1.0,-
160,kool aid punch,48846,5,3,"['aid', 'sugar', 'water', 'pineapple juice', 'ginger ale', 'lemon sherbet']",297.5,1.0,269.0,1.0,1.0,3.0,24.0,-
161,pretty party punch,168970,15,3,"['sugar', 'drink mix', 'water', 'lime beverage', 'ginger ale']",145.0,0.0,140.0,1.0,0.0,0.0,12.0,-
162,so simple punch,86863,10,3,"['strawberry drink mix', 'pineapple juice', 'sugar', 'water', 'ginger ale']",100.0,0.0,93.0,0.0,0.0,0.0,8.0,-
163,dad s white clam sauce,331915,40,9,"['clam', 'olive oil', 'garlic', 'salt', 'pepper', 'pepper flake', 'chicken broth', 'penne pasta']",882.8,90.0,0.0,41.0,135.0,41.0,6.0,-
164,fresh tomato and basil chicken over super creamy polenta,177454,45,15,"['chicken broth', 'olive oil', 'chicken breast halve', 'salt', 'pepper', 'pepper flake', 'durkee onion', 'garlic', 'polenta', 'mascarpone cheese', 'cheese', 'grape tomato', 'basil leave']",348.1,21.0,17.0,43.0,88.0,16.0,2.0,-
165,garlic broccoli,130519,25,10,"['broccoli', 'olive oil', 'chicken broth', 'garlic', 'pepper flake', 'cheese']",82.5,6.0,7.0,3.0,8.0,4.0,2.0,-
166,orecchiette with broccoli sauce,183650,20,14,"['broccoli', 'garlic', 'pepper flake', 'anchovy fillet', 'salt', 'orecchiette', 'oil', 'chicken broth', 'cheese', 'lemon wedge']",372.1,17.0,17.0,18.0,32.0,15.0,17.0,-
167,red wine spaghetti with broccoli rabe,161831,35,16,"['broccoli rabe', 'spaghetti', 'wine', 'sugar', 'olive oil', 'garlic', 'pepper flake', 'salt', 'pepper', 'cheese']",833.1,36.0,19.0,28.0,50.0,23.0,32.0,-
168,camomile pear jelly,395171,10,9,"['chamomile', 'pear nectar', 'lemon juice concentrate', 'sugar', 'pectin']",796.6,0.0,800.0,0.0,0.0,0.0,68.0,-
169,dewberry jelly,168721,35,12,"['dewberry', 'sugar', 'pectin']",1419.9,3.0,1291.0,1.0,13.0,0.0,120.0,-
170,grape jelly,61514,32,12,"['grape juice', 'pectin', 'sugar']",1056.6,0.0,1051.0,1.0,1.0,0.0,90.0,-
171,mountain dew jelly,52213,20,8,"['mountain dew soda', 'lemon juice concentrate', 'sugar', 'pectin']",995.1,0.0,980.0,1.0,0.0,0.0,85.0,-
172,soft drink jelly,154347,35,7,"['beverage', 'sugar', 'pectin']",582.8,0.0,598.0,0.0,0.0,0.0,50.0,-
173,lunkers,127595,65,8,"['butter', 'sugar', 'egg', 'wheat flour', 'baking powder', 'salt', 'chocolate chip cookie', 'nut']",193.0,12.0,83.0,4.0,4.0,23.0,9.0,-
174,mini banana loaves,169302,90,8,"['wheat flour', 'baking powder', 'salt', 'shortening', 'sugar', 'egg', 'banana', 'nut']",414.2,20.0,127.0,16.0,13.0,17.0,22.0,-
175,simple banana nut  bread,309466,75,4,"['crisco', 'egg', 'banana', 'sugar', 'nut', 'wheat flour', 'baking powder', 'salt', 'baking soda']",229.5,11.0,69.0,11.0,9.0,8.0,12.0,-
176,tang y banana chocolate chip muffins,295030,30,6,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'banana', 'drink', 'sugar', 'egg', 'butter', 'chocolate chip cookie']",214.8,12.0,76.0,11.0,5.0,23.0,11.0,-
177,whole wheat banana pancakes   low fat,148110,20,6,"['wheat flour', 'sugar', 'baking powder', 'salt', 'milk', 'egg', 'applesauce', 'banana', 'nut']",290.4,4.0,57.0,21.0,23.0,4.0,19.0,-
178,apple juice jelly,133213,40,6,"['apple juice', 'sugar', 'certo']",977.1,0.0,965.0,1.0,0.0,0.0,84.0,-
179,fruit juice jam,99900,35,5,"['apple juice', 'lemon juice concentrate', 'pectin', 'sugar']",774.3,0.0,798.0,0.0,0.0,0.0,66.0,-
180,herbed apple jelly,192310,45,15,"['apple juice', 'pectin', 'leaf basil', 'sugar']",799.1,0.0,784.0,1.0,0.0,0.0,68.0,-
181,red hot apple jelly,60365,67,11,"['apple juice', 'pectin', 'sugar', 'chocolate candy']",620.8,0.0,604.0,0.0,0.0,0.0,53.0,-
182,italian sausage  sweet or hot,7262,0,2,"['pork butt', 'salt', 'coriander sprig', 'pepper', 'garlic', 'paprika', 'water']",5099.0,550.0,6.0,155.0,856.0,618.0,4.0,['italian']
183,char crusted raspberry ribs,185394,100,4,"['raspberry chipotle sauce', 'steak seasoning', 'pork baby back rib']",2399.0,269.0,0.0,38.0,408.0,309.0,0.0,-
184,chicken armenian,3115,0,7,"['butter', 'broiler chicken', 'durkee onion', 'garlic', 'tomato juice', 'sherry', 'paprika', 'salt', 'pepper']",4577.6,498.0,65.0,195.0,694.0,542.0,10.0,-
185,honey barbecue riblets  applebee s,250949,135,10,"['pork riblet', 'barbecue sauce', 'water', 'smoke', 'garlic', 'pepper']",19382.1,2153.0,130.0,354.0,3268.0,2477.0,15.0,-
186,kittencal s best and easiest baby back ribs,212739,1590,8,"['pork baby back rib', 'barbecue sauce', 'honey', 'aluminum foil']",2618.5,269.0,164.0,82.0,408.0,309.0,17.0,-
187,andrew s tender lamb shanks,100799,195,12,"['lamb shank', 'durkee onion', 'oil', 'pepper', 'celery seed', 'garlic', 'leave', 'clove', 'wine', 'chicken stock', 'wheat flour', 'water']",1048.0,71.0,47.0,39.0,172.0,81.0,12.0,-
188,baked moist pork chops,438487,115,7,"['pork loin chop', 'garlic', 'wine', 'oil', 'garlic', 'durkee onion', 'chicken stock', 'leaf', 'pepper']",768.9,62.0,12.0,13.0,165.0,56.0,2.0,-
189,garlic rosemary roasted pork loin,84882,140,8,"['pork roast', 'garlic', 'rosemary sprigs', 'pepper', 'oil', 'wine']",624.3,54.0,1.0,5.0,130.0,49.0,0.0,-
190,leg of lamb with garlic and rosemary,276581,135,9,"['lamb', 'garlic', 'sea salt', 'rosemary sprigs', 'pepper', 'wine']",807.1,82.0,0.0,45.0,147.0,115.0,0.0,-
191,mediterranean lamb,22329,195,5,"['lamb', 'tomato paste', 'champignon mushroom', 'garlic', 'durkee onion', 'chicken stock', 'wine', 'rosemary sprigs', 'paprika', 'pepper']",758.2,71.0,25.0,20.0,132.0,98.0,4.0,-
192,best authentic mexican tamales ever,454787,360,93,"['pork roast', 'chicken meat', 'corn oil', 'chili powder', 'garlic', 'cumin', 'pepper', 'salt', 'corn flour', 'paprika', 'cumin', 'chicken broth', 'corn husk']",5618.6,563.0,52.0,724.0,436.0,315.0,129.0,['mexican']
193,matt s shrimp and grits,509601,80,26,"['milk', 'cream', 'grit', 'chicken stock', 'paprika', 'chili powder', 'onion powder', 'garlic', 'salt', 'pepper', 'shrimp', 'bacon', 'garlic', 'durkee onion', 'pepper', 'bell pepper', 'butter', 'purpose flour', 'sauce', 'cider vinegar', 'leaf parsley']",931.7,86.0,26.0,116.0,98.0,151.0,19.0,['american']
194,slow smoked pork ribs,380812,320,23,"['baby back rib', 'honey mustard', 'sugar', 'paprika', 'onion powder', 'garlic', 'parsley flake', 'chili pepper flake', 'pepper', 'chili powder', 'cumin', 'salt']",1392.2,153.0,36.0,58.0,213.0,178.0,6.0,['american']
195,sweet dry rub baby back ribs   6 qt electric pressure cooker,527221,60,35,"['sugar', 'salt', 'paprika', 'pepper', 'garlic', 'onion powder', 'cumin', 'chili powder', 'mustard', 'coriander', 'cayenne pepper', 'allspice', 'baby back rib', 'cola', 'barbecue sauce']",1574.5,153.0,211.0,171.0,215.0,178.0,22.0,['american']
196,oamc chicken fajita kits,243762,60,29,"['cornstarch', 'chili powder', 'salt', 'paprika', 'sugar', 'chicken bouillon granule', 'onion powder', 'garlic', 'cayenne pepper', 'pepper flake', 'cumin powder', 'oil', 'chicken breast', 'bell pepper', 'bell pepper', 'durkee onion', 'cheddar cheese', 'flour tortilla', 'chili salsa']",2963.7,193.0,111.0,305.0,380.0,237.0,87.0,-
197,baked potato pockets with chili,122614,50,4,"['potato', 'chili pepper', 'cheddar cheese']",399.3,25.0,12.0,35.0,36.0,45.0,15.0,-
198,chili dogs,202623,30,3,"['dog', 'dog bun', 'chili pepper', 'cheddar cheese']",478.9,45.0,21.0,55.0,42.0,68.0,11.0,-
199,chili ghetti,130120,25,2,"['spaghetti', 'chili pepper']",404.6,11.0,11.0,23.0,32.0,13.0,23.0,-
200,frito and chili casserole for kids,24695,25,7,"['fritos corn chip', 'chili pepper', 'durkee onion', 'cheddar cheese']",533.3,48.0,11.0,45.0,33.0,52.0,16.0,-
201,sonic drive inn frito s chili cheese wrap,315168,15,7,"['chili pepper', 'fritos corn chip', 'cheddar cheese', 'durkee onion', 'tortilla flour']",629.9,39.0,19.0,67.0,48.0,56.0,25.0,-
202,cauliflower baked with tomatoes and feta,23524,75,9,"['oil', 'durkee onion', 'garlic', 'tomato', 'cinnamon', 'oregano', 'salt', 'pepper', 'head cauliflower', 'lemon juice concentrate', 'feta cheese']",249.6,24.0,44.0,13.0,18.0,24.0,7.0,-
203,chickpea tuna salad,131945,10,2,"['tuna', 'chickpea', 'feta cheese', 'durkee onion', 'bell pepper', 'tomato', 'yogurt', 'parmesan cheese', 'garlic', 'pepper']",123.7,7.0,7.0,7.0,26.0,11.0,2.0,-
204,fresh tomato and feta cheese salad,138213,35,7,"['yogurt', 'tomato', 'salt', 'olive oil', 'lemon juice concentrate', 'garlic', 'scallion', 'cumin', 'oregano', 'pepper', 'feta cheese']",140.1,13.0,28.0,23.0,12.0,20.0,3.0,-
205,lobster curry,456581,40,12,"['lobster meat', 'fish stock', 'vegetable oil', 'durkee onion', 'garlic', 'chili pepper', 'curry leave', 'cumin', 'coriander', 'turmeric', 'cardamom', 'cinnamon', 'tomato', 'lemon juice concentrate', 'salt', 'pepper', 'yogurt']",331.5,9.0,77.0,31.0,63.0,5.0,13.0,-
206,spaghetti squash casserole  south beach diet p1,327039,70,10,"['spaghetti squash', 'turkey breast', 'garlic', 'durkee onion', 'bell pepper', 'tomato', 'pepper', 'seasoning salt', 'feta cheese']",202.0,2.0,27.0,3.0,61.0,2.0,5.0,-
207,d six deviled eggs,293982,30,6,"['egg', 'mayonnaise', 'cider vinegar', 'mustard', 'salt', 'pepper', 'celery', 'paprika']",48.9,5.0,1.0,3.0,6.0,4.0,0.0,['american']
208,deviled eggs with green olives,336461,40,6,"['egg', 'mayonnaise', 'olive', 'celery seed', 'pepper', 'paprika']",92.9,9.0,2.0,4.0,12.0,9.0,0.0,['american']
209,egg salad   low carb choice,83638,15,1,"['egg', 'mayonnaise', 'mustard', 'salt', 'pepper', 'celery seed', 'durkee onion', 'paprika']",272.5,31.0,12.0,27.0,26.0,23.0,2.0,['american']
210,potato salad  my mom s  the best,113506,40,5,"['russet potato', 'egg', 'durkee onion', 'pepper', 'celery seed', 'mayonnaise', 'cream', 'mustard', 'spice', 'salt', 'pepper', 'paprika']",160.8,10.0,7.0,7.0,8.0,11.0,7.0,['american']
211,yummy deviled eggs,299683,10,5,"['egg', 'salt', 'mustard', 'pepper', 'mayonnaise']",101.2,11.0,2.0,13.0,12.0,9.0,0.0,['american']
212,cocktail sauce without horseradish,110916,65,2,"['ketchup', 'chili powder', 'lemon juice concentrate', 'sugar', 'salt', 'pepper']",51.1,0.0,45.0,27.0,1.0,0.0,4.0,-
213,everyday seasoning,441482,5,2,"['pepper', 'salt', 'onion powder', 'garlic']",276.3,1.0,12.0,2.0,23.0,1.0,20.0,-
214,lee lee s famous barbecue sauce for ribs w  preserves,26794,6,2,"['ketchup', 'vinegar', 'sugar', 'salt', 'pepper', 'lemon juice concentrate', 'sauce', 'butter', 'garlic', 'tabasco jalapeno sauce', 'peach preserve']",47.7,1.0,36.0,14.0,1.0,3.0,3.0,-
215,lemon balsamic vinaigrette,416791,5,3,"['lemon juice concentrate', 'vinegar', 'salt', 'pepper', 'garlic', 'olive oil']",244.9,41.0,2.0,12.0,0.0,18.0,0.0,-
216,tangy coffee barbecue sauce,458982,15,3,"['ketchup', 'espresso', 'sugar', 'onion powder', 'garlic', 'chili powder', 'pepper', 'vinegar', 'sodium soy sauce']",31.7,0.0,27.0,1.0,1.0,0.0,2.0,-
217,cajun jambalaya   emeril lagasse,316066,60,8,"['shrimp', 'chicken meat', 'seasoning salt', 'oil', 'durkee onion', 'bell pepper', 'celery seed', 'garlic', 'tomato', 'leave', 'sauce', 'sauce', 'grain rice', 'chicken stock', 'andouille sausage', 'pepper']",458.4,35.0,18.0,31.0,39.0,31.0,13.0,['american']
218,crock pot cajun chicken and shrimp,42725,605,4,"['chicken thigh', 'bell pepper', 'durkee onion', 'celery seed', 'tomato', 'garlic', 'sugar', 'paprika', 'seasoning salt', 'salt', 'pepper', 'shrimp', 'lemon juice concentrate', 'sauce', 'grain rice']",369.4,10.0,32.0,46.0,85.0,8.0,10.0,['american']
219,easy fish creole,187887,40,5,"['durkee onion', 'celery seed', 'bell pepper', 'tomato', 'garlic', 'sugar twin', 'halibut fillet', 'grain rice']",267.9,3.0,22.0,14.0,49.0,1.0,12.0,['american']
220,quick and easy    but delicious   jambalaya,400017,40,6,"['grain rice', 'chicken breast', 'shrimp', 'oil', 'bell pepper', 'celery seed', 'durkee onion', 'garlic', 'tomato', 'thyme sprigs', 'leaf basil', 'seasoning salt', 'cayenne pepper', 'pepper', 'habanero sauce', 'leaf']",349.0,10.0,16.0,16.0,73.0,5.0,11.0,['american']
221,unstuffed peppers  casserole style,35356,40,8,"['ground beef', 'durkee onion', 'tomato', 'tomato', 'grain rice', 'pepper', 'champignon mushroom', 'mozzarella cheese', 'garlic', 'seasoning salt']",591.3,37.0,52.0,21.0,69.0,53.0,19.0,['american']
222,easy bake oven chocolate cake mix,151911,5,23,"['sugar', 'cocoa powder', 'purpose flour', 'baking soda', 'salt', 'vegetable shortening']",190.6,10.0,72.0,9.0,4.0,9.0,10.0,-
223,freezer cream biscuits,233528,40,21,"['purpose flour', 'sugar', 'baking powder', 'salt', 'cream']",272.4,25.0,4.0,10.0,8.0,51.0,8.0,-
224,holiday cookie mix,263320,15,20,"['purpose flour', 'sugar', 'baking powder', 'salt', 'butter']",643.1,26.0,255.0,26.0,14.0,53.0,38.0,-
225,mocha twists,216423,23,24,"['butter', 'sugar', 'cocoa powder', 'coffee crystal', 'baking powder', 'salt', 'egg', 'vanilla', 'purpose flour', 'sugar', 'milk']",177.9,12.0,61.0,3.0,3.0,25.0,8.0,-
226,mrs irving s delicious shortbread   anne of green gables,362790,45,29,"['butter', 'sugar', 'purpose flour', 'salt', 'baking powder', 'sugar']",77.0,7.0,6.0,1.0,1.0,16.0,2.0,-
227,applebee s chicken wings,30362,40,10,"['chicken wing', 'sauce', 'butter', 'vinegar', 'sauce', 'cayenne pepper', 'garlic', 'wheat flour']",1546.2,180.0,8.0,143.0,218.0,205.0,2.0,['american']
228,easiest  best buffalo wings,254438,65,8,"['chicken wing', 'sauce', 'butter']",1956.4,240.0,17.0,411.0,254.0,299.0,2.0,-
229,hooters buffalo wings oven style,234329,130,8,"['chicken wing', 'butter', 'sauce', 'wheat flour', 'cayenne pepper', 'garlic', 'salt']",1675.5,192.0,3.0,118.0,191.0,256.0,12.0,-
230,hot honey bbq garlic wings,155780,90,8,"['chicken wing', 'sauce', 'butter', 'ketchup', 'mustard', 'onion powder', 'garlic', 'sauce', 'soy sauce', 'honey', 'cayenne pepper']",2173.2,239.0,239.0,245.0,256.0,298.0,21.0,-
231,the best  hot wings ever,163482,45,12,"['chicken wing', 'butter', 'sauce', 'sambal oelek chili paste', 'chipotle chile', 'soy sauce']",1366.4,161.0,10.0,157.0,193.0,187.0,1.0,-
232,chocolate caramel squares,112594,60,12,"['butter', 'sugar', 'purpose flour', 'oat', 'milk', 'chocolate chip cookie', 'chocolate chip cookie']",187.7,14.0,66.0,2.0,5.0,28.0,8.0,-
233,chocolate in betweens,63709,45,14,"['sugar', 'butter', 'salt', 'purpose flour', 'oatmeal', 'milk', 'chocolate chip cookie']",205.1,13.0,83.0,4.0,5.0,27.0,9.0,-
234,chocolate toffee biscuits,396823,25,10,"['purpose flour', 'sugar', 'baking powder', 'baking soda', 'butter', 'milk', 'chocolate chip cookie', 'toffee bit']",191.0,15.0,25.0,7.0,5.0,30.0,7.0,-
235,lacy oatmeal sandwich cookies,239735,38,13,"['purpose flour', 'oat', 'butter', 'sugar', 'corn syrup', 'milk', 'chocolate chip cookie', 'chocolate chip cookie']",198.2,15.0,68.0,2.0,4.0,30.0,8.0,-
236,oatmeal chocolate fudge bars,109762,40,11,"['butter', 'sugar', 'salt', 'purpose flour', 'oatmeal', 'milk', 'chocolate chip cookie']",213.4,14.0,86.0,4.0,6.0,29.0,10.0,-
237,anytime cheesy potatoes,229851,55,7,"['potato', 'butter', 'cheddar cheese', 'cream', 'durkee onion', 'salt', 'pepper', 'corn flake']",482.4,56.0,5.0,30.0,32.0,115.0,7.0,-
238,cheesy potatoes  slow cooker,299069,490,9,"['potato', 'cheddar cheese', 'chicken soup', 'durkee onion', 'butter', 'salt', 'pepper', 'cream', 'stuffing cube']",340.6,34.0,6.0,27.0,19.0,67.0,8.0,-
239,grandma szluk s cheesy potatoes,199145,75,9,"['potato', 'cream', 'margarine', 'chicken soup', 'durkee onion', 'cheddar cheese', 'salt', 'pepper', 'corn flake']",320.3,36.0,3.0,20.0,16.0,54.0,6.0,-
240,hashbrown potato casserole,475329,75,6,"['potato', 'durkee onion', 'chicken soup', 'cheddar cheese', 'cream', 'salt', 'pepper', 'corn flake', 'butter']",260.3,24.0,8.0,23.0,8.0,44.0,8.0,-
241,wedding potatoes,460785,80,9,"['potato', 'cheddar cheese', 'durkee onion', 'milk', 'butter', 'chicken soup', 'cream', 'pepper', 'salt', 'corn flake']",568.7,59.0,14.0,47.0,12.0,83.0,16.0,-
242,caramel filled delightfulls chocolate chip cookies,518655,25,20,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'vanilla extract', 'egg', 'morsel', 'nut']",1206.9,102.0,317.0,65.0,33.0,162.0,46.0,-
243,lime curd tart,172162,55,25,"['butter', 'sugar', 'vanilla extract', 'purpose flour', 'salt', 'lime', 'egg']",600.8,49.0,203.0,4.0,14.0,95.0,24.0,-
244,peanut butter cookies with butterscotch bits,407855,140,19,"['purpose flour', 'baking soda', 'salt', 'butter', 'peanut butter', 'sugar', 'egg', 'vanilla extract', 'butterscotch chip']",624.2,58.0,177.0,20.0,24.0,83.0,20.0,-
245,peppermint pattie brownies,41345,70,16,"['peppermint patty', 'butter', 'sugar', 'vanilla extract', 'egg', 'purpose flour', 'cocoa', 'baking powder', 'salt']",784.7,60.0,302.0,26.0,19.0,118.0,35.0,-
246,swirled milk chocolate   caramel morsel cookies,136789,28,20,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'vanilla extract', 'egg', 'morsel', 'pistachio']",1191.5,105.0,315.0,53.0,26.0,158.0,45.0,-
247,broccoli casserole with ritz crackers,80999,40,6,"['broccoli', 'celery soup', 'mayonnaise', 'ritz cracker']",54.4,5.0,3.0,19.0,1.0,4.0,1.0,-
248,broccoli cheese casserole,48492,40,5,"['broccoli', 'mushroom soup', 'velveeta cheese', 'mayonnaise', 'egg', 'cracker crumb']",276.6,28.0,22.0,48.0,24.0,46.0,5.0,-
249,broccoli lovers casserole ii,206090,36,12,"['broccoli', 'margarine', 'mushroom soup', 'mayonnaise', 'durkee onion', 'ritz cracker', 'cheddar cheese', 'egg']",223.5,28.0,7.0,20.0,19.0,33.0,2.0,-
250,dede s broccoli casserole,226897,45,7,"['champignon mushroom', 'durkee onion', 'cheddar cheese', 'mushroom soup', 'egg', 'broccoli', 'ritz cracker', 'velveeta cheese']",339.5,30.0,28.0,40.0,33.0,44.0,8.0,-
