,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
10,classic chocolate chip cookies,400052,24,10,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'chocolate chip cookie', 'walnut']",249.4,22.0,75.0,5.0,6.0,35.0,9.0,-
11,great chocolate chip cookies,17517,22,13,"['purpose flour', 'baking soda', 'butter', 'sugar', 'sugar', 'vanilla extract', 'salt', 'egg', 'chocolate chip cookie', 'walnut']",154.1,12.0,55.0,4.0,3.0,24.0,6.0,-
12,ma s ultimate  chocolate chip cookies,212622,44,12,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'chocolate chip cookie', 'walnut']",240.1,19.0,82.0,8.0,5.0,37.0,10.0,-
13,oatmeal chocolate chip pizza cookie,410330,28,14,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'oat', 'chocolate chip cookie', 'walnut']",239.1,20.0,69.0,5.0,7.0,30.0,9.0,-
14,the fam s chocolate chip cookies,225523,30,11,"['purpose flour', 'sugar', 'butter', 'sugar', 'egg', 'vanilla extract', 'salt', 'baking soda', 'chocolate chip cookie', 'walnut']",131.1,11.0,41.0,4.0,3.0,19.0,5.0,-
15,pear chutney,483107,105,10,"['bosc pear', 'durkee onion', 'raisin', 'ginger', 'zest', 'garlic', 'cinnamon', 'clove', 'jalapeno pepper', 'sugar', 'cider vinegar', 'salt', 'pepper']",526.0,1.0,395.0,16.0,7.0,0.0,44.0,"['caribbean', 'indian']"
16,cranberry chutney,48143,50,2,"['tart cooking apple', 'cranberry', 'sugar', 'cider vinegar', 'cinnamon', 'salt', 'ground ginger', 'clove', 'chili pepper flake', 'raisin']",207.0,0.0,170.0,9.0,1.0,0.0,17.0,-
17,fresh cranberry citrus relish,144714,10,3,"['cranberry', 'sugar', 'juice', 'orange', 'maple syrup', 'zest', 'lemon peel', 'cinnamon', 'ground ginger', 'clove']",223.4,0.0,198.0,0.0,1.0,0.0,19.0,-
18,revised betty crocker pineapple chutney,268018,70,6,"['juice', 'cider vinegar', 'sugar', 'raisin', 'salt', 'ginger paste', 'garlic', 'pepper flake', 'clove', 'cinnamon']",59.7,0.0,54.0,6.0,0.0,0.0,5.0,-
19,wonderful apricot cranberry chutney,188468,15,7,"['apricot', 'cranberry', 'gala apple', 'raisin', 'cinnamon', 'ground ginger', 'allspice', 'clove', 'water', 'sugar', 'cider vinegar']",173.7,0.0,151.0,0.0,1.0,0.0,15.0,-
20,fresh strawberry jam,165473,360,11,"['strawberry', 'lemon juice concentrate', 'pectin', 'sugar']",594.4,1.0,533.0,1.0,3.0,0.0,50.0,-
21,fresh strawberry microwave jam,122644,60,8,"['strawberry', 'pectin', 'sugar', 'lemon juice concentrate']",314.2,0.0,313.0,0.0,1.0,0.0,26.0,-
22,old fashioned strawberry preserves jam,313040,35,6,"['strawberry', 'sugar', 'lemon juice concentrate']",501.7,1.0,466.0,0.0,4.0,0.0,42.0,-
23,small batch fresh strawberry jam,364797,15,5,"['strawberry', 'sugar', 'lemon juice concentrate']",612.5,1.0,590.0,0.0,4.0,0.0,52.0,-
24,strawberry puree,122332,5,5,"['strawberry', 'sugar', 'lemon juice concentrate']",545.0,3.0,456.0,0.0,9.0,0.0,45.0,-
25,bacon and eggs with tomatoes and mushrooms,484030,35,13,"['butter', 'champignon mushroom', 'bacon', 'sausage', 'tomato', 'egg', 'bread']",810.0,80.0,17.0,58.0,86.0,93.0,13.0,-
26,bacon and sausage roll ups,254325,35,10,"['bacon', 'sausage meat', 'cheese', 'bread']",587.6,69.0,8.0,44.0,35.0,93.0,8.0,-
27,breakfast loaf,62954,45,9,"['bread', 'bacon', 'bell pepper', 'egg', 'parmesan cheese', 'olive', 'tomato', 'cheddar cheese', 'champignon mushroom']",289.9,21.0,13.0,25.0,25.0,25.0,9.0,-
28,egg in the nest,216223,10,11,"['bread', 'egg', 'bacon']",347.6,40.0,5.0,25.0,26.0,42.0,4.0,-
29,kinda like a stubbs sandwich,187478,20,8,"['sausage patty', 'bacon', 'cheese', 'egg', 'bread']",674.8,70.0,11.0,59.0,61.0,77.0,10.0,-
30,damson plum jam,66582,60,22,"['plum', 'water', 'sugar']",33.8,0.0,33.0,0.0,0.0,0.0,2.0,-
31,rhubarb compote,168116,35,13,"['sugar', 'water', 'rhubarb', 'rind']",231.9,0.0,207.0,0.0,3.0,0.0,19.0,-
32,sparkling jasmine iced tea,355119,40,10,"['water', 'jasmine tea', 'sugar', 'water', 'cinnamon candy']",387.0,0.0,399.0,1.0,0.0,0.0,33.0,-
33,sugared cranberries,265791,615,10,"['sugar', 'cinnamon candy', 'clove', 'water', 'cranberry', 'sugar']",268.9,0.0,270.0,0.0,0.0,0.0,23.0,-
34,watermelon pickles,481066,1500,18,"['watermelon', 'water', 'salt', 'sugar', 'vinegar', 'cinnamon candy', 'clove']",115.5,0.0,109.0,43.0,1.0,0.0,9.0,-
35,banana bread,207158,65,10,"['sugar', 'banana', 'butter', 'milk', 'vanilla', 'egg', 'wheat flour', 'baking soda', 'salt', 'chocolate chip cookie', 'nut']",353.7,20.0,110.0,16.0,10.0,39.0,17.0,-
36,banana nut cake bread,245256,50,7,"['butter', 'sugar', 'egg', 'banana', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'milk', 'nut']",305.2,18.0,107.0,10.0,9.0,28.0,15.0,-
37,hilde s norwegian waffles,161421,20,9,"['egg', 'sugar', 'vanilla', 'butter', 'baking soda', 'milk', 'wheat flour']",392.6,22.0,60.0,16.0,21.0,41.0,17.0,-
38,my granny s banana cake,87656,45,13,"['sugar', 'shortening', 'egg', 'wheat flour', 'milk', 'baking soda', 'banana', 'nut', 'sugar', 'milk', 'butter', 'vanilla']",410.8,25.0,187.0,8.0,8.0,27.0,21.0,-
39,world s best  in my opinion  banana bars,479681,40,7,"['sugar', 'vegetable oil', 'egg', 'banana', 'milk', 'salt', 'baking soda', 'wheat flour', 'vanilla', 'nut', 'butter', 'milk', 'sugar']",161.0,12.0,61.0,2.0,2.0,11.0,7.0,-
40,chicken and rice pilaf  oamc,213495,85,7,"['chicken breast', 'pepper', 'paprika', 'water', 'grain rice', 'onion soup mix', 'mushroom soup', 'pimento']",371.5,9.0,5.0,23.0,63.0,7.0,14.0,-
41,chicken bake,351702,55,4,"['mushroom soup', 'water', 'grain rice', 'paprika', 'pepper', 'chicken breast']",319.1,9.0,4.0,22.0,61.0,7.0,11.0,-
42,crock pot chicken with mushroom soup,98305,370,5,"['chicken breast', 'mushroom soup', 'durkee onion', 'garlic', 'celery seed', 'pepper', 'grain rice', 'water']",688.7,27.0,8.0,40.0,77.0,23.0,30.0,-
43,easiest chicken rice   veggie casserole,257904,70,4,"['chicken breast', 'mushroom soup', 'water', 'vegetable', 'grain rice', 'paprika', 'pepper']",822.3,41.0,12.0,67.0,84.0,35.0,33.0,-
44,pressure cooker chicken and rice,268780,35,3,"['oil', 'chicken breast', 'grain rice', 'cheddar cheese soup', 'mushroom soup', 'water', 'pepper']",642.5,22.0,6.0,50.0,71.0,29.0,29.0,-
45,baby ruth bars  no bake,14956,20,7,"['peanut butter', 'corn syrup', 'sugar', 'sugar', 'corn flake', 'chocolate chip cookie', 'peanut butter']",295.3,20.0,96.0,6.0,12.0,17.0,14.0,-
46,baby ruth copycat bars,249951,10,6,"['peanut butter', 'corn syrup', 'sugar', 'peanut butter', 'corn flakes cereal', 'butter', 'chocolate chip cookie']",309.7,22.0,91.0,6.0,13.0,19.0,14.0,-
47,cheerios bars,22936,17,5,"['peanut butter', 'corn syrup', 'sugar', 'oat cereal', 'chocolate chip cookie']",285.2,23.0,88.0,6.0,13.0,23.0,12.0,-
48,honey graham bars  no bake,211917,15,6,"['peanut butter', 'corn syrup', 'sugar', 'sugar', 'vanilla', 'honey graham cereal', 'chocolate chip cookie', 'peanut butter']",266.2,21.0,82.0,6.0,11.0,18.0,11.0,-
49,peanut butter and jelly snack bars  gluten free,199552,50,4,"['corn flakes cereal', 'peanut butter', 'chocolate chip cookie', 'cranberry', 'peanut butter', 'corn syrup']",350.6,32.0,66.0,7.0,19.0,27.0,12.0,-
50,family favorite lemon chicken spaghetti,322960,105,13,"['chicken breast', 'lemon', 'oil', 'durkee onion', 'garlic', 'pepper', 'oregano', 'salt', 'spaghetti']",435.2,31.0,3.0,21.0,56.0,19.0,11.0,-
51,lemon and thyme quick roasted chicken breasts,307991,21,8,"['oil', 'garlic', 'chicken breast', 'lemon', 'salt', 'pepper', 'thyme leave']",160.9,7.0,0.0,4.0,54.0,4.0,0.0,-
52,simple chicken kebabs,376781,30,5,"['chicken breast', 'garlic', 'thyme sprigs', 'oil', 'salt', 'pepper', 'skewer']",227.5,12.0,0.0,17.0,72.0,7.0,0.0,-
53,tuscan roasted chicken,296180,55,8,"['oil', 'garlic', 'lemon', 'zest', 'lemon juice concentrate', 'chicken breast', 'pepper', 'salt', 'oregano']",172.3,10.0,0.0,5.0,50.0,5.0,0.0,-
54,zesty pork  marinade,426411,15,5,"['oil', 'lemon', 'oregano', 'garlic', 'pepper', 'salt']",79.9,10.0,5.0,0.0,1.0,4.0,2.0,-
55,broccoli rice and chicken,58277,485,6,"['chicken tender', 'grain rice', 'broccoli soup', 'chicken broth', 'pepper']",482.7,6.0,1.0,18.0,117.0,5.0,15.0,-
56,cheddar chicken and rice skillet,328031,20,7,"['dress', 'chicken breast', 'grain rice', 'chicken broth', 'broccoli floret', 'tomato', 'cheddar cheese', 'salt', 'pepper', 'garlic']",624.9,20.0,8.0,23.0,83.0,34.0,26.0,-
57,italian chicken and rice,214511,30,17,"['chicken tender', 'tomato', 'grain rice', 'chicken broth', 'spice', 'cheddar cheese', 'garlic']",679.9,20.0,20.0,53.0,103.0,34.0,27.0,-
58,rj s lazy chicken and tomatoes with rice,266780,65,6,"['chicken breast', 'chicken broth', 'garlic', 'cayenne pepper', 'pepper', 'grain rice']",501.5,22.0,1.0,23.0,70.0,20.0,18.0,-
59,vegetable rice pilaf,66936,25,8,"['pepper', 'garlic', 'basil leave', 'pepper', 'grain rice', 'chicken broth', 'veg-all']",204.8,1.0,3.0,19.0,13.0,1.0,13.0,-
60,addicting cheesy potato casserole,199022,60,11,"['potato', 'chicken soup', 'cream', 'durkee onion', 'margarine', 'cheddar cheese']",749.1,88.0,5.0,44.0,42.0,122.0,13.0,['american']
61,broccoli rice puff,196315,65,12,"['broccoli', 'durkee onion', 'butter', 'mushroom soup', 'grain rice', 'sauce', 'thyme sprigs', 'egg', 'cheddar cheese']",561.3,52.0,14.0,39.0,51.0,90.0,12.0,['american']
62,easy broccoli rice bake,33723,50,6,"['celery seed', 'durkee onion', 'margarine', 'mushroom soup', 'water', 'cheddar cheese', 'broccoli', 'grain rice']",426.1,40.0,8.0,47.0,21.0,42.0,12.0,['american']
63,southern broccoli casserole,340779,55,10,"['broccoli', 'durkee onion', 'mushroom soup', 'mayonnaise', 'cheddar cheese', 'egg', 'ritz cracker', 'margarine']",261.3,30.0,13.0,24.0,12.0,27.0,5.0,['american']
64,chicken broccoli rice casserole,310845,65,15,"['broccoli', 'water', 'cheddar cheese', 'grain rice', 'durkee onion', 'celery seed', 'champignon mushroom', 'chicken soup', 'mushroom soup', 'milk', 'chicken breast']",422.7,27.0,13.0,57.0,53.0,46.0,13.0,-
65,authentic mexico garden fresh salsa hot sauce,458660,40,14,"['tomato', 'jalapeno pepper', 'durkee onion', 'garlic', 'ground cilantro', 'cumin', 'oil', 'pepper']",53.7,5.0,11.0,0.0,2.0,2.0,1.0,['mexican']
66,easy cilantro lime rotel salsa,378606,5,10,"['rotel tomato', 'tomato', 'ground cilantro', 'durkee onion', 'garlic', 'cumin', 'lime juice concentrate', 'salt', 'pepper']",24.6,0.0,9.0,10.0,1.0,0.0,1.0,['mexican']
67,fire roasted tomato salsa,114898,23,13,"['tomato', 'oil', 'salt', 'pepper', 'chili pepper', 'jalapeno pepper', 'durkee onion', 'ground cilantro', 'lime juice concentrate', 'garlic']",187.0,15.0,41.0,41.0,9.0,7.0,8.0,['mexican']
68,pico de gallo  kid friendly,159078,20,22,"['tomato', 'durkee onion', 'ground cilantro', 'jalapeno pepper', 'garlic', 'lime juice concentrate', 'salt']",58.7,0.0,30.0,9.0,5.0,0.0,4.0,['mexican']
69,tomatillo stew,396455,50,23,"['tomatillo', 'water', 'poblano chile', 'olive oil', 'durkee onion', 'bell pepper', 'baby carrot', 'garlic', 'tomato', 'oregano', 'cumin', 'pepper', 'lime juice concentrate', 'ground cilantro']",97.8,7.0,32.0,5.0,4.0,3.0,4.0,['mexican']
70,chocolate fudge and golden layer cake,239779,75,21,"['wheat flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla extract', 'almond extract', 'nonfat milk', 'sugar icing', 'chocolate', 'vanilla']",824.2,55.0,376.0,17.0,16.0,110.0,41.0,-
71,cranberry cherry icebox ribbon cookies,118639,1449,35,"['cranberry', 'cherry jam', 'sugar', 'almond extract', 'wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'vanilla extract']",67.7,4.0,22.0,0.0,1.0,8.0,3.0,-
72,double dark chocolate walnut cookies,197219,35,15,"['butter', 'wheat flour', 'cocoa powder', 'salt', 'baking powder', 'chocolate', 'walnut', 'sugar', 'sugar', 'egg', 'vanilla extract']",185.3,17.0,56.0,3.0,5.0,29.0,7.0,-
73,raspberry walnut torte,186332,100,20,"['wheat flour', 'sugar icing', 'butter', 'raspberry', 'walnut', 'egg', 'sugar', 'salt', 'baking powder', 'vanilla extract']",370.5,27.0,135.0,10.0,10.0,37.0,16.0,-
74,viennese chocolate pepper cookies,403421,44,18,"['wheat flour', 'cocoa powder', 'baking powder', 'salt', 'butter', 'sugar', 'pepper', 'allspice', 'egg', 'vanilla extract', 'sugar icing']",83.1,6.0,24.0,1.0,2.0,13.0,3.0,-
75,ham   cheese bread,132901,40,4,"['ham', 'cheddar cheese', 'durkee onion', 'biscuit mix', 'cream', 'mustard', 'milk', 'egg']",326.7,29.0,15.0,39.0,32.0,47.0,7.0,-
76,ham and cheese bread,402870,25,8,"['crescent roll', 'ham', 'mustard', 'cheddar cheese', 'egg', 'sesame seed']",269.6,17.0,9.0,32.0,31.0,27.0,8.0,-
77,ham and cheese puffs,44573,30,8,"['water', 'butter', 'salt', 'wheat flour', 'egg', 'cheddar cheese', 'ham', 'mustard']",50.4,5.0,0.0,4.0,4.0,10.0,0.0,-
78,holiday ham balls,194101,40,8,"['pancake mix', 'ham', 'cheddar cheese', 'parmesan cheese', 'parsley flake', 'mustard', 'milk']",211.5,19.0,10.0,17.0,18.0,34.0,4.0,-
79,onion cheese bread,16820,25,7,"['durkee onion', 'butter', 'milk', 'egg', 'biscuit mix', 'cheddar cheese']",201.8,18.0,12.0,17.0,13.0,31.0,5.0,-
80,absolutely delightful scalloped potatoes,145772,110,8,"['potato', 'mushroom soup', 'chicken soup', 'milk', 'pepper', 'cheddar cheese']",343.4,27.0,9.0,35.0,28.0,46.0,10.0,-
81,breakfast casserole ll,81277,80,11,"['ground pork breakfast sausage', 'egg', 'mushroom soup', 'milk', 'champignon mushroom', 'potato slice', 'cheddar cheese', 'pepper', 'cheese']",347.1,32.0,4.0,23.0,34.0,37.0,7.0,-
82,easy tamale casserole,305779,50,7,"['tamale', 'milk', 'chicken soup', 'chily', 'cheese', 'durkee onion', 'cheddar cheese']",300.5,31.0,26.0,40.0,32.0,65.0,4.0,-
83,easy turkey casserole,197625,35,6,"['turkey', 'chicken soup', 'celery soup', 'egg noodle', 'cheddar cheese', 'milk', 'barbecue potato chip']",754.7,53.0,11.0,62.0,112.0,83.0,17.0,-
84,turkey enchiladas,171724,30,6,"['turkey', 'chicken soup', 'celery soup', 'cream', 'chily', 'milk', 'cheese', 'corn tortilla']",192.2,16.0,5.0,40.0,12.0,19.0,6.0,-
85,cream cheese pineapple pie,176638,35,4,"['cheese', 'topping', 'sugar', 'pineapple chunk', 'cracker crust']",538.9,48.0,189.0,16.0,11.0,74.0,20.0,-
86,fluffy pineapple pie,423573,35,7,"['pineapple chunk', 'marshmallow', 'topping', 'cracker crust', 'maraschino cherry']",287.0,16.0,131.0,8.0,4.0,18.0,15.0,-
87,lemon strawberry fluff,243814,1,3,"['strawberry', 'topping', 'lemon pudding mix']",195.0,15.0,42.0,9.0,1.0,41.0,9.0,-
88,pineapple dream pie,303619,135,6,"['cheese', 'sugar', 'topping', 'pineapple chunk', 'cracker crust', 'pineapple chunk']",390.9,32.0,156.0,10.0,8.0,54.0,16.0,-
89,super easy triple layer lemon pie,137073,195,10,"['milk', 'lemon pudding mix', 'cracker crust', 'topping']",315.3,22.0,58.0,18.0,6.0,43.0,14.0,-
90,basil spread for sandwiches,182809,10,3,"['garlic', 'salt', 'mayonnaise', 'lemon juice concentrate', 'leaf basil']",467.1,60.0,31.0,46.0,2.0,28.0,10.0,-
91,bulgur  cucumber  dill and mint salad,239790,750,9,"['lemon juice concentrate', 'olive oil', 'garlic', 'salt', 'bulgur', 'cucumber', 'leaf parsley', 'durkee onion', 'bell pepper', 'baby dill pickle', 'mint']",428.4,46.0,28.0,20.0,13.0,21.0,13.0,-
92,feta pine nut dip,276503,16,10,"['pine nut', 'bell pepper', 'leaf parsley', 'leaf basil', 'mint', 'feta cheese', 'garlic', 'salt', 'pepper', 'yogurt']",139.8,17.0,12.0,14.0,11.0,22.0,1.0,-
93,quinoa tabouleh  gluten free and vegan,389128,110,4,"['quinoa', 'leaf parsley', 'scallion', 'mint', 'leaf basil', 'garlic', 'lemon juice concentrate', 'olive oil', 'salt', 'pepper']",304.8,19.0,3.0,4.0,16.0,8.0,14.0,-
94,the parker s greek edition  tzatziki aka yogurt and gyro sauce,244086,15,7,"['yogurt', 'cucumber', 'lemon juice concentrate', 'salt', 'garlic', 'olive oil', 'baby dill pickle', 'oregano']",34.4,5.0,1.0,24.0,0.0,2.0,0.0,-
95,chocolate angel food cake with marshmallow frosting,91458,75,34,"['sugar', 'cocoa powder', 'flour', 'salt', 'egg white', 'tartar', 'sugar', 'vanilla extract', 'chocolate shaving']",228.0,1.0,176.0,6.0,12.0,2.0,17.0,-
96,fresh raspberry meringues,316135,260,23,"['raspberry', 'sugar', 'vanilla extract', 'tartar', 'egg white']",32.8,0.0,28.0,0.0,1.0,0.0,2.0,-
97,gluten free angel food cake,97130,70,26,"['egg white', 'starch', 'cornstarch', 'guar gum', 'sugar', 'salt', 'tartar', 'vanilla extract', 'almond extract']",108.7,0.0,64.0,4.0,6.0,0.0,7.0,-
98,meringue mushrooms,79403,150,33,"['egg white', 'sugar', 'tartar', 'vanilla extract', 'chocolate', 'chocolate']",65.4,2.0,50.0,0.0,1.0,4.0,4.0,-
99,meringue snowflakes,341177,35,20,"['egg white', 'tartar', 'salt', 'sugar', 'decorator sugar']",35.3,0.0,33.0,0.0,1.0,0.0,2.0,-
100,easy salsa beef pie,381842,45,10,"['ground beef', 'durkee onion', 'salt', 'pepper', 'chili powder', 'crescent dinner roll', 'chili salsa', 'cheddar cheese']",282.5,23.0,10.0,29.0,44.0,36.0,4.0,-
101,mr  ed s world famous meat loaf,376511,75,19,"['ground beef', 'durkee onion', 'oatmeal', 'egg', 'milk', 'cheddar cheese', 'salt', 'pepper', 'garlic']",413.0,41.0,5.0,25.0,61.0,59.0,3.0,-
102,nacho cheesy chili,400266,60,32,"['oil', 'durkee onion', 'ground beef', 'salt', 'pepper', 'chili pepper', 'cumin powder', 'garlic', 'tomato', 'tomato paste', 'chili bean', 'v8 vegetable juice', 'tortilla chip', 'chily', 'jalapeno pepper', 'cayenne pepper', 'parmesan cheese', 'cheddar cheese', 'pepper', 'chip']",481.6,33.0,21.0,46.0,65.0,49.0,13.0,-
103,philly cheesesteak sandwich,3793,20,18,"['oil', 'shell steak', 'durkee onion', 'salt', 'pepper', 'sandwich bun', 'cheddar cheese']",308.7,22.0,30.0,22.0,24.0,34.0,10.0,-
104,rio rancho taco meat,431617,75,17,"['durkee onion', 'ground beef', 'chili salsa', 'taco seasoning', 'sugar', 'chily', 'garlic', 'salt', 'pepper', 'cayenne pepper', 'water']",415.0,39.0,24.0,55.0,66.0,50.0,3.0,-
105,butter mint pats,105855,65,12,"['butter', 'butter mint', 'wheat flour', 'sugar']",862.1,95.0,17.0,22.0,18.0,195.0,22.0,-
106,chocolate fudge lush dessert,151565,150,10,"['butter', 'wheat flour', 'sugar', 'cheese', 'chocolate fudge pudding', 'milk', 'whip']",953.9,87.0,260.0,36.0,26.0,187.0,33.0,-
107,chocolate supreme,278876,85,12,"['wheat flour', 'butter', 'pistachio', 'cheese', 'sugar', 'whip', 'chocolate pudding mix', 'milk']",832.4,74.0,200.0,36.0,23.0,153.0,30.0,-
108,lemon lush dessert,140151,150,10,"['butter', 'wheat flour', 'sugar', 'cheese', 'lemon pudding mix', 'milk', 'whip']",946.8,85.0,201.0,36.0,22.0,177.0,34.0,-
109,texas delight,155463,35,9,"['pistachio', 'butter', 'wheat flour', 'cheese', 'whip', 'chocolate pudding mix']",1491.7,141.0,531.0,83.0,23.0,269.0,53.0,-
110,chocolate and peanut butter fix brownies,214902,20,24,"['butter', 'sugar', 'water', 'chocolate chip cookie', 'vanilla', 'egg', 'wheat flour', 'baking soda', 'salt', 'peanut butter', 'peanut butter', 'sugar', 'nutmeg', 'table cream']",427.0,43.0,126.0,11.0,15.0,63.0,14.0,-
111,chocolate dipped brownies,72187,75,22,"['sugar', 'butter', 'water', 'chocolate chip cookie', 'vanilla extract', 'egg', 'wheat flour', 'salt', 'baking soda', 'shortening', 'nut']",152.1,14.0,57.0,2.0,3.0,23.0,6.0,-
112,chocolate peanut butter pinwheels,42155,36,21,"['wheat flour', 'baking soda', 'salt', 'butter', 'sugar', 'peanut butter', 'egg', 'vanilla extract', 'semisweet chocolate']",147.0,14.0,32.0,5.0,5.0,21.0,4.0,-
113,georgetown cupcake s chocolate ganache cupcakes,348708,35,28,"['wheat flour', 'baking soda', 'salt', 'butter', 'sugar', 'egg', 'vanilla extract', 'milk', 'cocoa powder', 'cream', 'chocolate chip cookie']",220.7,18.0,79.0,3.0,6.0,35.0,9.0,-
114,peanut butter oatmeal chocolate chip cookies,336666,60,20,"['butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'peanut butter', 'baking soda', 'salt', 'oat', 'wheat flour', 'chocolate chip cookie']",379.0,33.0,104.0,13.0,13.0,51.0,14.0,-
115,indian spinach salad,466493,10,6,"['wine vinegar', 'salad oil', 'mango chutney', 'sugar', 'curry powder', 'mustard', 'spinach', 'apple', 'raisin', 'peanut butter', 'durkee onion']",222.6,23.0,50.0,1.0,10.0,10.0,6.0,['american']
116,apple  mixed w fress  spinach middle eastern salad,76170,15,5,"['spinach leave', 'apple', 'raisin', 'durkee onion', 'vegetable oil', 'cider vinegar', 'mango chutney', 'curry powder', 'mustard', 'salt']",76.8,8.0,19.0,3.0,1.0,3.0,2.0,-
117,curried rice salad with melon  raisins and peanuts,70269,35,12,"['minute rice', 'salt', 'curry powder', 'wine vinegar', 'oil', 'raisin', 'cantaloupe', 'yogurt', 'mango chutney', 'peanut butter']",293.9,16.0,47.0,15.0,10.0,9.0,15.0,-
118,curried spinach salad,343170,130,9,"['spinach', 'apple', 'peanut butter', 'raisin', 'durkee onion', 'sesame seed', 'wine vinegar', 'mango chutney', 'salt', 'curry powder', 'mustard', 'sauce', 'vegetable oil']",251.0,30.0,36.0,15.0,11.0,13.0,5.0,-
119,sesame rice with scallions,477507,30,8,"['sushi rice', 'sesame seed', 'peanut butter', 'scallion', 'sugar', 'salt']",693.9,25.0,11.0,24.0,26.0,12.0,40.0,-
120,chocolate peanut butter pebbles,28724,15,5,"['chocolate chip cookie', 'peanut butter', 'marshmallow']",105.1,9.0,35.0,1.0,4.0,11.0,4.0,-
121,easy fudgemallow candy,111348,8,4,"['chocolate chip cookie', 'peanut butter', 'marshmallow']",302.2,29.0,97.0,4.0,13.0,33.0,10.0,-
122,peanut butter s more tarts,311378,130,8,"['chocolate chip cookie', 'peanut butter', 'marshmallow', 'peanut butter', 'tart shell']",461.0,45.0,128.0,9.0,21.0,45.0,15.0,-
123,pudge,132501,5,6,"['peanut butter', 'chocolate chip cookie', 'marshmallow']",373.4,35.0,122.0,6.0,17.0,39.0,13.0,-
124,rocky road cookies,77794,15,4,"['chocolate chip cookie', 'peanut butter', 'marshmallow']",313.5,29.0,107.0,4.0,13.0,35.0,11.0,-
125,basic brownies with 4 variations,368527,40,47,"['butter', 'cocoa powder', 'sugar', 'egg', 'vanilla', 'purpose flour', 'salt', 'baking powder']",180.3,11.0,75.0,5.0,6.0,21.0,9.0,-
126,best ever brownies 6 ways,389343,45,38,"['purpose flour', 'cocoa powder', 'salt', 'baking powder', 'chocolate chip cookie', 'butter', 'sugar', 'egg', 'vanilla']",204.4,15.0,80.0,6.0,6.0,28.0,9.0,-
127,deep chocolate cake with double malt topping,388180,80,35,"['cocoa powder', 'purpose flour', 'baking powder', 'baking soda', 'butter', 'sugar', 'egg', 'chocolate', 'vanilla', 'milk', 'cream', 'malt drink powder', 'chocolate piece', 'milk ball']",504.6,45.0,153.0,7.0,14.0,91.0,18.0,-
