,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
131,best family french toast,355767,14,8,"['bread', 'egg', 'wheat flour', 'cinnamon', 'nutmeg', 'sugar', 'milk', 'vanilla']",413.8,14.0,68.0,25.0,29.0,19.0,21.0,-
132,cinnamon french toast,172268,10,8,"['egg', 'milk', 'sugar', 'vanilla', 'bread', 'cinnamon']",296.8,16.0,36.0,19.0,29.0,18.0,11.0,-
133,nutty french toast,50932,25,4,"['bread', 'milk', 'vanilla', 'cinnamon', 'nutmeg', 'egg', 'almond meal', 'sugar']",233.2,12.0,10.0,17.0,21.0,15.0,9.0,-
134,pumpkin farmer s casserole,196455,50,4,"['pumpkin puree', 'milk', 'butter', 'sugar', 'egg', 'cinnamon', 'nutmeg', 'clove']",209.0,17.0,53.0,5.0,13.0,32.0,6.0,-
135,bailey s creme brulee,258127,65,10,"['cream', 'cream', 'vanilla extract', 'sugar', 'jumbo egg', 'sugar', 'sugar']",411.9,51.0,89.0,1.0,8.0,98.0,8.0,-
136,burnt creme  copycat,183872,55,11,"['cream', 'jumbo egg', 'sugar', 'vanilla extract']",409.5,49.0,101.0,1.0,6.0,96.0,9.0,-
137,canadian maple walnut ice cream,172978,65,7,"['maple syrup', 'jumbo egg', 'cream', 'walnut', 'maple liqueur']",624.5,62.0,194.0,2.0,16.0,84.0,20.0,-
138,clinkerdagger s burnt creme,339038,55,11,"['cream', 'jumbo egg', 'sugar', 'vanilla extract']",377.3,49.0,68.0,1.0,6.0,96.0,6.0,-
139,easy homemade cookie ice cream   paula deen,89860,370,5,"['jumbo egg', 'milk', 'vanilla extract', 'chocolate sandwich cookie', 'cream']",798.6,86.0,232.0,7.0,25.0,171.0,20.0,-
140,sauerbraten in crock pot,283593,1245,11,"['spice', 'durkee onion', 'lemon juice concentrate', 'sugar', 'salt', 'gingersnap', 'cider vinegar', 'water', 'chuck roast']",565.2,31.0,42.0,64.0,130.0,44.0,8.0,['german']
141,canned carp,464691,190,6,"['carp', 'salt', 'ketchup', 'vinegar', 'water']",595.6,39.0,9.0,110.0,162.0,24.0,0.0,-
142,pickled turkey gizzards,388440,7440,8,"['turkey giblet', 'vinegar', 'sugar', 'mustard', 'spice', 'durkee onion', 'lemon']",760.7,33.0,167.0,13.0,175.0,30.0,15.0,-
143,sweet and sour venison stew,383926,80,6,"['venison', 'durkee onion', 'sauce', 'ketchup', 'water', 'vinegar', 'mustard', 'salt', 'sugar', 'paprika']",691.0,18.0,121.0,101.0,211.0,21.0,12.0,-
144,turkey roast,325579,120,6,"['turkey breast', 'sugar', 'ketchup', 'water', 'oil', 'vinegar', 'soy sauce', 'durkee onion']",745.2,46.0,181.0,47.0,136.0,34.0,16.0,-
145,almond snowballs,217727,30,10,"['ground almond', 'sugar', 'egg white']",38.2,3.0,15.0,0.0,1.0,0.0,1.0,-
146,betty s easy meringue cookies  2 ingredients,133480,35,6,"['egg white', 'sugar']",105.3,0.0,100.0,1.0,3.0,0.0,8.0,-
147,candied flowers,123612,15,10,"['egg white', 'proof vodka', 'sugar', 'violet']",1.1,0.0,0.0,0.0,0.0,0.0,0.0,-
148,halloween bones,44079,115,9,"['egg white', 'sugar']",39.4,0.0,37.0,0.0,1.0,0.0,3.0,-
149,real french meringues,108677,200,10,"['egg white', 'sugar']",31.1,0.0,29.0,0.0,0.0,0.0,2.0,-
150,capellini primavera,27521,30,17,"['angel hair pasta', 'garlic', 'bell pepper', 'zucchini', 'champignon mushroom', 'baby carrot', 'chicken broth', 'leaf basil', 'pepper', 'tomato', 'parmesan cheese', 'pepper flake']",262.9,4.0,15.0,4.0,22.0,6.0,15.0,['italian']
151,italian roast bell peppers,228892,45,12,"['bell pepper', 'bell pepper', 'tomato', 'garlic']",23.5,0.0,12.0,0.0,1.0,0.0,1.0,['italian']
152,ossobuco al forno   baked veal shanks,456730,120,15,"['shank', 'wheat flour', 'pepper', 'oil', 'butter', 'tomato', 'chicken broth', 'wine', 'lemon juice concentrate', 'basil leave', 'rosemary sprigs', 'cinnamon', 'garlic', 'baby carrot']",175.1,23.0,6.0,8.0,4.0,12.0,2.0,['italian']
153,classic beef shish kebabs,231598,35,15,"['oil', 'rosemary sprigs', 'garlic', 'beef tenderloin steak', 'salt', 'pepper', 'lemon juice concentrate', 'tomato', 'durkee onion', 'bell pepper', 'champignon mushroom', 'vegetable oil cooking spray']",279.6,27.0,12.0,8.0,42.0,31.0,2.0,-
154,dill tofu on rice,310480,25,20,"['firm tofu', 'durkee onion', 'garlic', 'tomato', 'champignon mushroom', 'lemon juice concentrate', 'dill weed', 'pepper', 'grain rice']",225.6,8.0,19.0,6.0,25.0,5.0,11.0,-
155,bagel crisps,143209,15,3,"['wheat bagel', 'salt', 'chili powder', 'oil']",288.8,2.0,0.0,23.0,22.0,1.0,18.0,-
156,chili lemon marinade for chicken,276941,63,2,"['lemon juice concentrate', 'oil', 'salt', 'chili powder']",191.8,31.0,4.0,25.0,0.0,14.0,1.0,-
157,homemade potato chips,50150,35,6,"['floury potato', 'oil', 'salt']",127.3,0.0,8.0,1.0,6.0,0.0,9.0,-
158,oven roasted brussels sprouts,151594,55,5,"['fresh brussels sprouts', 'oil', 'salt']",110.6,14.0,0.0,16.0,5.0,6.0,1.0,-
159,pepitas  roasted pumpkin seeds,260678,35,4,"['pepitas', 'oil', 'salt', 'chili powder']",197.1,26.0,1.0,9.0,16.0,15.0,2.0,-
160,baked rotini,27628,75,8,"['ground beef', 'durkee onion', 'pepper', 'tomato', 'tomato paste', 'champignon mushroom', 'salt', 'leaf basil', 'garlic', 'oregano', 'pepper', 'rotini pasta', 'mozzarella cheese']",412.4,28.0,18.0,37.0,53.0,45.0,11.0,['italian']
161,layered zucchini and tomato bake,236710,25,5,"['tomato', 'zucchini', 'oil', 'oregano', 'leaf basil', 'salt', 'pepper', 'parmesan cheese']",125.5,14.0,22.0,4.0,9.0,10.0,2.0,['italian']
162,no pasta lasagna,155758,75,13,"['ground beef', 'sausage', 'champignon mushroom', 'tomato pasta sauce', 'zucchini', 'ricotta cheese', 'leaf basil', 'mozzarella cheese', 'parmesan cheese', 'durkee onion', 'garlic', 'oregano', 'thyme sprigs', 'salt', 'pepper']",534.4,53.0,19.0,46.0,83.0,64.0,4.0,['italian']
163,spaghetti alla caprese,435213,20,6,"['spaghetti', 'tomato', 'mozzarella cheese', 'olive oil', 'oregano', 'leaf basil', 'salt']",1014.4,83.0,19.0,30.0,81.0,95.0,30.0,['italian']
164,veggie garden spaghetti sauce,182623,60,10,"['tomato', 'tomato paste', 'sugar', 'olive oil', 'garlic', 'zucchini', 'durkee onion', 'leaf basil', 'oregano', 'pepper', 'salt', 'ground beef', 'spinach']",298.4,20.0,48.0,40.0,53.0,24.0,6.0,['italian']
165,best vegetable chowder,103412,20,12,"['potato', 'baby carrot', 'celery seed', 'durkee onion', 'champignon mushroom', 'milk', 'butter', 'wheat flour', 'salt', 'corn']",297.3,13.0,23.0,12.0,15.0,25.0,16.0,-
166,creamy corn chowder,44368,45,10,"['butter', 'durkee onion', 'celery seed', 'baby carrot', 'wheat flour', 'corn', 'kernel corn', 'milk', 'salt', 'pepper']",586.2,23.0,67.0,93.0,34.0,41.0,36.0,-
167,idabel s potato soup,323968,80,7,"['potato', 'celery seed', 'baby carrot', 'durkee onion', 'butter', 'wheat flour', 'milk', 'chicken bouillon cube', 'leaf parsley']",360.9,21.0,10.0,16.0,21.0,43.0,16.0,-
168,simple corn chowder,86954,45,10,"['bacon', 'durkee onion', 'celery seed', 'wheat flour', 'milk', 'pepper', 'corn', 'potato']",604.1,54.0,23.0,38.0,38.0,70.0,18.0,-
169,thick and creamy corn chowder,415701,55,8,"['potato', 'baby carrot', 'celery seed', 'durkee onion', 'salt', 'butter', 'wheat flour', 'half', 'parmesan cheese', 'corn']",332.6,21.0,40.0,27.0,20.0,42.0,14.0,-
170,greek herb dressing,61590,10,3,"['oil', 'garlic', 'oregano', 'leaf basil', 'pepper', 'salt', 'onion powder', 'style dijon mustard', 'wine vinegar']",12194.6,1997.0,14.0,1189.0,36.0,899.0,30.0,['greek']
171,annatto oil,109238,10,6,"['oil', 'annatto seed']",1909.4,332.0,0.0,0.0,0.0,149.0,0.0,-
172,miracle whip  homemade,134573,25,13,"['jumbo egg', 'salt', 'mustard', 'vinegar', 'salad oil', 'wheat flour', 'water', 'sugar']",6155.3,1024.0,103.0,389.0,26.0,477.0,15.0,-
173,paula deen s easy squeeze honey butter,209173,5,4,"['margarine', 'honey']",2703.8,421.0,278.0,133.0,6.0,238.0,24.0,-
174,tastes like butter   substitute,313995,30,5,"['margarine', 'buttermilk', 'salad oil']",3839.6,648.0,46.0,189.0,24.0,361.0,5.0,-
175,bev s macaroni and cheese,30366,45,10,"['butter', 'wheat flour', 'salt', 'mustard', 'pepper', 'milk', 'cheddar cheese', 'wheat elbow macaroni']",420.3,31.0,5.0,29.0,37.0,64.0,13.0,['american']
176,charmie s baked macaroni and cheese,489920,60,15,"['butter', 'breadcrumb', 'parmesan cheese', 'wheat flour', 'salt', 'mustard', 'pepper', 'milk', 'sauce', 'cheddar cheese', 'jack cheese', 'penne pasta']",656.1,52.0,8.0,46.0,57.0,104.0,19.0,['american']
177,my own best cheddar drop biscuits,124666,20,7,"['bisquick baking mix', 'milk', 'cheddar cheese', 'salt', 'garlic', 'mustard', 'cayenne pepper', 'butter', 'seasoning salt']",207.6,19.0,12.0,18.0,11.0,33.0,5.0,['american']
178,sneak attack mac n  cheese,311139,75,18,"['butternut squash', 'macaroni', 'milk', 'cheddar cheese', 'ricotta cheese', 'mustard', 'salt', 'paprika', 'cayenne pepper', 'breadcrumb', 'parmesan cheese', 'butter']",322.2,14.0,25.0,16.0,31.0,27.0,14.0,['american']
179,dan s favorite mac and cheese,441218,85,10,"['penne pasta', 'butter', 'wheat flour', 'mustard', 'salt', 'paprika', 'milk', 'mozzarella cheese', 'cheddar cheese', 'jack cheese', 'parmesan cheese']",554.4,47.0,24.0,31.0,52.0,93.0,14.0,-
180,creamed spinach and tortellini casserole,90686,45,6,"['cheese tortellini', 'spinach', 'mozzarella cheese', 'champignon mushroom', 'garlic', 'pepper', 'tomato', 'parmesan cheese']",639.9,35.0,36.0,52.0,76.0,62.0,24.0,['american']
181,ridiculously easy chicago style pizza pie,494714,50,13,"['pie crust', 'sausage', 'durkee onion', 'champignon mushroom', 'mozzarella cheese', 'parmesan cheese', 'pizza sauce', 'seasoning salt']",769.7,79.0,17.0,84.0,72.0,98.0,12.0,['american']
182,unstuffed peppers  casserole style,35356,40,8,"['ground beef', 'durkee onion', 'tomato', 'tomato', 'grain rice', 'pepper', 'champignon mushroom', 'mozzarella cheese', 'garlic', 'seasoning salt']",591.3,37.0,52.0,21.0,69.0,53.0,19.0,['american']
183,baked gnocchi,279432,35,12,"['gnocchi', 'oil', 'garlic', 'spinach', 'tomato', 'seasoning salt', 'pepper', 'parmesan cheese', 'mozzarella cheese', 'champignon mushroom']",308.2,39.0,18.0,23.0,23.0,33.0,3.0,-
184,low carb italian bake,208050,50,9,"['sausage', 'mozzarella cheese', 'egg', 'spinach', 'ricotta cheese', 'garlic', 'salt', 'pepper', 'tomato', 'champignon mushroom', 'seasoning salt', 'parmesan cheese']",407.7,43.0,7.0,47.0,59.0,68.0,3.0,-
185,almond joy brownie bites,480341,45,10,"['batter', 'coconut', 'milk', 'almond', 'almond bark']",87.2,7.0,41.0,1.0,2.0,19.0,3.0,-
186,chocolate dipped macaroons,265533,75,15,"['milk', 'coconut', 'apple peel', 'vanilla extract', 'egg white', 'chocolate chip cookie']",103.0,8.0,47.0,1.0,2.0,21.0,4.0,-
187,christmas strawberries,115845,30,8,"['gelatin', 'milk', 'coconut', 'vanilla extract', 'decorator sugar', 'almond']",178.1,7.0,120.0,4.0,6.0,14.0,10.0,-
188,ina s coconut macaroons,97122,50,7,"['coconut', 'milk', 'vanilla extract', 'egg white', 'salt']",165.5,13.0,77.0,4.0,5.0,36.0,6.0,-
189,toasted coconut and almond macaroons,326724,35,11,"['almond', 'coconut', 'vanilla extract', 'sugar', 'salt', 'purpose flour', 'egg white', 'milk']",188.5,16.0,65.0,5.0,9.0,28.0,6.0,-
190,cavatelli with broccoli and sausage,118984,26,12,"['cavatelli', 'broccoli', 'sausage meat', 'olive oil', 'garlic', 'pepper flake', 'chicken broth', 'salt', 'pepper', 'cheese']",709.4,64.0,15.0,40.0,60.0,58.0,17.0,-
191,chicken breast in bacon and cider pan sauce,162948,20,16,"['chicken breast halve', 'salt', 'pepper', 'bacon', 'garlic', 'apple cider', 'chicken broth']",258.3,11.0,0.0,18.0,86.0,11.0,0.0,-
192,easy balsamic chicken,233863,25,13,"['chicken breast halve', 'vinegar', 'olive oil', 'garlic', 'salt', 'pepper flake']",271.4,25.0,9.0,10.0,50.0,12.0,1.0,-
193,pasta with braised fennel  chard  and balsamic vinegar,23148,45,17,"['olive oil', 'durkee onion', 'salt', 'fennel bulb', 'garlic', 'vinegar', 'pepper flake', 'pepper', 'spaghetti', 'chard leave', 'cheese']",703.7,38.0,27.0,18.0,43.0,24.0,32.0,-
194,sausage and fennel ragout with creamy polenta,197806,45,20,"['olive oil', 'sausage', 'durkee onion', 'fennel bulb', 'garlic', 'thyme leave', 'salt', 'pepper', 'chicken broth', 'milk', 'wine', 'parsley sprig', 'polenta', 'butter', 'cheese']",478.0,44.0,11.0,68.0,61.0,59.0,5.0,-
195,a   kicking porterhouse steak,415719,15,11,"['sirloin steak', 'salt', 'pepper']",1619.3,181.0,0.0,15.0,261.0,232.0,0.0,-
196,bistecca alla fiorentina,192103,55,8,"['sirloin steak', 'olive oil', 'salt', 'pepper', 'lemon wedge']",1685.1,202.0,0.0,67.0,233.0,225.0,0.0,-
197,grilled steak with red wine butter,409901,40,8,"['wine', 'shallot', 'butter', 'rosemary sprigs', 'pepper', 'salt', 'sirloin steak']",1156.4,125.0,1.0,12.0,173.0,173.0,0.0,-
198,pan seared t bone steak,216200,20,10,"['sirloin steak', 'salt', 'pepper', 'canola oil']",810.3,90.0,0.0,7.0,130.0,106.0,0.0,-
199,sirloin steak with garlic butter,362820,15,9,"['sirloin steak', 'pepper', 'butter', 'garlic', 'garlic']",562.4,62.0,0.0,9.0,92.0,94.0,0.0,-
200,caramel bread pudding,4417,70,8,"['bread', 'water', 'sugar', 'egg', 'milk', 'sugar', 'vanilla extract', 'cinnamon', 'salt']",371.6,10.0,213.0,11.0,17.0,15.0,23.0,['american']
201,perfect bread pudding,231898,50,8,"['milk', 'egg', 'bread', 'sugar', 'cinnamon', 'vanilla extract', 'salt', 'raisin']",148.2,5.0,68.0,7.0,8.0,9.0,8.0,['american']
202,snooty modern french toast,153246,13,7,"['bread crumb', 'egg white', 'milk', 'cinnamon', 'nutmeg', 'vanilla extract', 'sugar', 'banana']",141.7,2.0,22.0,9.0,18.0,2.0,7.0,['american']
203,sugared french toast,149042,12,7,"['bread', 'egg', 'milk', 'vanilla extract', 'cinnamon', 'sugar']",264.8,10.0,14.0,21.0,21.0,12.0,12.0,['american']
204,bridget s french toast,349209,8,9,"['bread', 'egg', 'milk', 'vanilla extract', 'sugar', 'cinnamon', 'nutmeg', 'pumpkin pie spice']",228.2,9.0,24.0,16.0,18.0,10.0,10.0,-
205,braised brisket with onions   garlic,69349,210,14,"['beef brisket', 'salt', 'pepper', 'garlic', 'durkee onion', 'cornstarch', 'water']",987.1,123.0,12.0,24.0,104.0,161.0,3.0,['american']
206,easy beef brisket,208904,610,20,"['beef brisket', 'salt', 'pepper', 'sauce', 'smoke', 'garlic', 'water', 'pan drip', 'water', 'water', 'cornstarch', 'beef bouillon cube']",796.9,102.0,2.0,22.0,85.0,134.0,0.0,['american']
207,fresh brisket of beef with delicious gravy juniors in brooklyn,149192,225,19,"['beef brisket', 'salt', 'pepper', 'baby carrot', 'garlic', 'fat', 'pan drip', 'purpose flour']",956.2,123.0,5.0,81.0,97.0,163.0,2.0,['american']
208,carioca,65378,355,90,"['butter', 'purpose flour', 'egg', 'sugar', 'water', 'espresso', 'espresso', 'cream', 'jumbo egg', 'chocolate', 'almond', 'cocoa powder']",6998.6,744.0,1517.0,39.0,284.0,1111.0,188.0,-
209,ricki s 30 minute mozzarella magic   homemade,157435,40,35,"['milk', 'rennet', 'water', 'acid', 'salt']",2498.6,219.0,0.0,176.0,256.0,444.0,60.0,-
210,apple bbq pork ribs,164974,450,15,"['pepper', 'paprika', 'chili powder', 'pepper', 'garlic', 'celery', 'mustard', 'ketchup', 'soy sauce', 'sauce', 'cider vinegar', 'apple juice', 'apple', 'durkee onion', 'pepper', 'pork baby back rib']",1190.3,115.0,147.0,133.0,151.0,133.0,19.0,-
211,carolina barbecued baby back ribs,243879,210,14,"['pork baby back rib', 'chili powder', 'pepper', 'sugar', 'pepper flake', 'garlic', 'thyme sprigs', 'durkee onion', 'vegetable oil', 'oil', 'garlic', 'ketchup', 'cider vinegar', 'soy sauce', 'sauce', 'mustard', 'ginger']",1748.5,175.0,348.0,159.0,161.0,203.0,33.0,-
212,crock pot chili pork chops     a must try,110078,435,8,"['durkee onion', 'oil', 'garlic', 'sauce', 'water', 'ketchup', 'chili powder', 'pork loin chop', 'pepper']",726.6,60.0,64.0,40.0,140.0,56.0,6.0,-
213,delicious oven baked  barbecue  baby back ribs,146524,1540,16,"['pork baby back rib', 'pepper', 'barbecue sauce', 'ketchup', 'durkee onion', 'garlic', 'water', 'cider vinegar', 'paprika', 'honey', 'sugar', 'chili powder', 'lemon juice concentrate', 'sauce', 'smoke', 'pepper']",1493.3,136.0,216.0,93.0,209.0,155.0,23.0,-
214,the best beef brisket,44574,210,14,"['beef brisket', 'salt', 'durkee onion', 'garlic', 'ketchup', 'water', 'sugar', 'wine vinegar', 'pepper', 'chili powder', 'oil']",1040.0,53.0,295.0,344.0,192.0,59.0,26.0,-
215,warm  or cold  potato salad,227184,26,10,"['potato', 'egg', 'mayonnaise', 'mustard', 'salt', 'pepper']",249.7,18.0,14.0,11.0,10.0,10.0,10.0,['american']
216,basic deviled eggs,336725,30,10,"['egg', 'mayonnaise', 'mustard', 'salt', 'pepper', 'paprika']",56.5,6.0,2.0,3.0,6.0,5.0,0.0,-
217,betty s deviled eggs,64820,15,5,"['egg', 'mayonnaise', 'mustard', 'salt', 'pepper']",53.6,6.0,2.0,3.0,6.0,5.0,0.0,-
218,easy egg salad,297900,25,8,"['egg', 'mayonnaise', 'mustard', 'pepper']",109.8,11.0,1.0,6.0,19.0,11.0,0.0,-
219,karen s devilish deviled eggs,51469,20,11,"['egg', 'mayonnaise', 'mustard', 'paprika', 'salt', 'pepper']",56.5,6.0,2.0,6.0,6.0,5.0,0.0,-
220,herb roasted cheddar potatoes,35944,60,6,"['potato', 'shallot', 'thyme leave', 'salt', 'pepper', 'oil', 'cheddar cheese']",320.0,4.0,11.0,2.0,18.0,7.0,22.0,-
221,noni s corn casserole,150265,75,7,"['cornmeal', 'oil', 'durkee onion', 'chily', 'egg', 'corn', 'cheddar cheese', 'salt', 'pepper', 'garlic']",488.4,45.0,28.0,64.0,33.0,54.0,14.0,-
222,pan haggerty,429773,50,5,"['bacon fat', 'potato', 'durkee onion', 'cheddar cheese', 'salt', 'pepper']",299.9,14.0,16.0,7.0,23.0,30.0,14.0,-
223,roasted butternut squash with herbes de provence  cooking light,169912,50,4,"['butternut squash', 'oil', 'herbes de provence', 'salt', 'pepper', 'durkee onion']",180.5,5.0,34.0,14.0,6.0,2.0,12.0,-
224,savory skillet potatoes,160143,40,4,"['butter', 'durkee onion', 'oil', 'thyme leave', 'salt', 'pepper', 'potato']",332.9,1.0,16.0,13.0,17.0,0.0,24.0,-
225,easy bake oven deep dish pizza,77568,30,7,"['purpose flour', 'baking powder', 'salt', 'margarine', 'milk', 'pizza sauce', 'mozzarella cheese']",129.6,10.0,0.0,13.0,8.0,12.0,4.0,['american']
226,malted chocolate chip cookies   vegan,457517,15,8,"['purpose flour', 'baking powder', 'salt', 'chocolate chip cookie', 'sugar', 'barley malt syrup', 'margarine', 'vanilla extract']",107.1,7.0,25.0,7.0,2.0,7.0,4.0,['american']
227,mango raspberry cobbler,174154,65,11,"['margarine', 'sugar', 'purpose flour', 'salt', 'baking powder', 'milk', 'mango', 'raspberry']",222.4,9.0,92.0,10.0,7.0,5.0,13.0,['american']
228,metis bannock,175091,40,7,"['purpose flour', 'baking powder', 'sugar', 'salt', 'margarine', 'milk']",589.0,38.0,13.0,46.0,22.0,25.0,26.0,-
229,tea biscuits or pot pie top crust,142321,35,10,"['purpose flour', 'sugar', 'baking powder', 'salt', 'margarine', 'milk', 'egg']",199.7,11.0,6.0,9.0,10.0,9.0,9.0,-
230,cheesy potato and ham squares,71216,70,14,"['russet potato', 'butter', 'leaf parsley', 'pepper', 'cheese', 'ham', 'durkee onion', 'garlic', 'egg', 'half']",692.5,54.0,17.0,10.0,61.0,99.0,21.0,-
231,maggie s mashed taters,60002,40,10,"['russet potato', 'garlic', 'butter', 'cream', 'pepper']",462.6,26.0,12.0,3.0,17.0,53.0,23.0,-
232,nat s always requested garlic butter,42673,5,6,"['butter', 'leaf parsley', 'pepper', 'garlic', 'salt', 'sugar']",416.9,70.0,1.0,23.0,1.0,145.0,0.0,-
233,smutty tators,383189,40,8,"['russet potato', 'butter', 'water', 'pepper']",301.1,35.0,3.0,8.0,4.0,73.0,7.0,-
234,super stuffed baked potatoes,337166,60,18,"['russet potato', 'butter', 'salt', 'boursin cheese', 'half', 'garlic', 'chive', 'pepper']",436.7,21.0,12.0,13.0,17.0,44.0,23.0,-
235,grilled green onions,165576,15,7,"['durkee onion', 'garlic salt', 'pepper', 'butter']",62.5,8.0,2.0,2.0,1.0,18.0,0.0,-
236,roasted red onions with thyme and butter,126808,60,8,"['durkee onion', 'butter', 'thyme sprigs', 'sea salt', 'pepper']",136.9,15.0,18.0,3.0,2.0,32.0,3.0,-
237,tina s addictive potatoes,64310,60,8,"['potato', 'durkee onion', 'garlic salt', 'pepper', 'butter']",269.1,0.0,19.0,0.0,13.0,0.0,20.0,-
238,yellow squash saute,32449,12,5,"['summer squash', 'durkee onion', 'butter', 'garlic salt', 'pepper']",242.1,35.0,19.0,8.0,4.0,73.0,2.0,-
239,yellow squash with onions and parmesan,215760,20,5,"['durkee onion', 'summer squash', 'butter', 'parmesan cheese', 'pepper']",61.8,4.0,15.0,2.0,4.0,7.0,2.0,-
240,dayum that s good steak,31463,33,10,"['peppercorn', 'strip steak', 'butter', 'bourbon whiskey', 'cream', 'sauce', 'salt']",1349.9,170.0,10.0,18.0,122.0,298.0,2.0,['american']
241,herbed grilled beef tenderloin,239061,780,11,"['beef tenderloin steak', 'oil', 'garlic', 'rosemary sprigs', 'thyme leave', 'pepper', 'salt']",738.3,83.0,0.0,34.0,115.0,95.0,0.0,['american']
242,pan seared filet mignon,349505,30,5,"['beef tenderloin steak', 'pepper', 'salt', 'butter', 'oil']",532.9,66.0,0.0,14.0,67.0,85.0,0.0,['american']
243,south beach diet   pepper crusted tenderloin of beef,147311,20,11,"['beef tenderloin steak', 'shallot', 'rosemary sprigs', 'garlic', 'salt', 'pepper', 'zest', 'oil', 'pearl onion']",1366.3,158.0,13.0,106.0,182.0,180.0,5.0,['american']
244,make ahead pot roast with cream sauce,96928,200,13,"['beef chuck roast', 'oil', 'pepper', 'beef broth', 'butter', 'cream', 'garlic', 'lemon juice concentrate', 'salt', 'pepper']",919.8,125.0,1.0,29.0,86.0,197.0,0.0,-
245,uncle bill s marvelous lasagna,39236,120,38,"['olive oil', 'ground beef', 'durkee onion', 'garlic', 'celery rib', 'pepper', 'pepper', 'button mushroom', 'zucchini', 'baby carrot', 'grape tomato', 'tomato sauce', 'leaf parsley', 'oregano', 'leaf basil', 'leave', 'pepper', 'pepper flake', 'allspice', 'wine', 'spinach', 'cottage cheese', 'egg', 'parmesan cheese', 'lasagna sheet', 'mozzarella cheese']",226.6,18.0,27.0,24.0,30.0,23.0,4.0,['italian']
246,baked manicotti  bolognese ragu,76479,65,31,"['ricotta cheese', 'leaf parsley', 'leaf basil', 'garlic', 'egg', 'prosciutto', 'manicotti', 'mozzarella cheese', 'cheese', 'pepper', 'butter', 'durkee onion', 'celery seed', 'baby carrot', 'ground beef', 'ground pork', 'milk', 'wine', 'tomato', 'pepper flake']",477.2,36.0,30.0,13.0,60.0,59.0,9.0,-
247,chef flower s lasagna lasagne,184998,90,32,"['vegetable protein', 'oil', 'lasagna sheet', 'mozzarella cheese', 'garlic', 'durkee onion', 'oregano', 'pepper', 'baby carrot', 'celery rib', 'champignon mushroom', 'tomato', 'tomato paste', 'water']",555.7,34.0,38.0,35.0,53.0,53.0,20.0,-
248,mile high meatless lasagna pie,186642,105,33,"['oil', 'baby carrot', 'zucchini', 'pepper', 'garlic', 'champignon mushroom', 'spinach', 'leaf basil', 'egg', 'ricotta cheese', 'parmesan cheese', 'basil pasta sauce', 'lasagna noodle', 'mozzarella cheese']",314.2,16.0,17.0,8.0,32.0,20.0,13.0,-
249,pasta  zucchini  tomato  corn bake,382108,55,27,"['penne pasta', 'oil', 'corn', 'pepper', 'zucchini', 'durkee onion', 'tomato', 'garlic', 'oregano', 'pepper flake', 'tomato paste', 'wine', 'leaf basil', 'mozzarella cheese', 'cheese']",370.4,28.0,35.0,12.0,27.0,28.0,13.0,-
250,cherry tomato gratin,250868,25,5,"['breadcrumb', 'parmesan cheese', 'garlic', 'pepper', 'oil', 'tomato', 'leaf parsley']",74.9,5.0,11.0,4.0,6.0,5.0,2.0,-
251,cherry tomatoes provencale,60379,15,5,"['breadcrumb', 'leaf parsley', 'garlic', 'pepper', 'oil', 'tomato', 'parmesan cheese']",154.5,10.0,12.0,8.0,9.0,7.0,6.0,-
252,eggplant  aubergine  persillade  julia child s,205254,20,7,"['eggplant', 'oil', 'garlic', 'leaf parsley', 'parmesan cheese']",156.6,21.0,13.0,0.0,3.0,9.0,2.0,-
253,fried tomatoes with garlic  banadoora maqliya ma  thoom,136209,15,8,"['garlic', 'pepper', 'leaf parsley', 'oil', 'tomato', 'pepper']",83.5,10.0,10.0,0.0,2.0,4.0,1.0,-
254,sourdough garlic bread,69775,10,6,"['oil', 'garlic', 'leaf parsley', 'bread', 'parmesan cheese']",308.1,19.0,1.0,21.0,16.0,12.0,13.0,-
255,hazelnut  crinkles,207478,280,11,"['wheat flour', 'baking powder', 'salt', 'chocolate hazelnut spread', 'shortening', 'sugar', 'vanilla', 'egg', 'milk', 'hazelnut', 'sugar']",228.3,13.0,78.0,3.0,7.0,26.0,11.0,-
256,lovelight chiffon yellow cake,229767,40,16,"['egg', 'sugar', 'wheat flour', 'baking powder', 'salt', 'shortening', 'milk', 'vanilla']",525.8,24.0,201.0,25.0,16.0,18.0,29.0,-
257,mary s filled sugar cookies,205568,30,8,"['shortening', 'salt', 'vanilla', 'sugar', 'egg', 'wheat flour', 'baking powder', 'milk']",88.2,4.0,22.0,3.0,2.0,4.0,4.0,-
258,miss linda s dinette cake,146643,40,7,"['wheat flour', 'sugar', 'baking powder', 'salt', 'milk', 'shortening', 'egg', 'vanilla']",537.9,31.0,201.0,19.0,14.0,28.0,27.0,-
259,quick yellow cake,38966,42,6,"['wheat flour', 'sugar', 'baking powder', 'salt', 'shortening', 'milk', 'vanilla', 'egg']",264.7,15.0,89.0,12.0,7.0,14.0,13.0,-
260,creamy basil sauce,122923,20,6,"['margarine', 'garlic', 'wheat flour', 'milk', 'salt', 'leaf basil', 'parmesan cheese', 'pepper']",209.1,21.0,0.0,19.0,19.0,29.0,3.0,-
