,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
123,homemade tapioca pudding,416163,90,14,"['tapioca', 'water', 'milk', 'salt', 'sugar', 'jumbo egg', 'egg white', 'vanilla extract']",199.1,7.0,69.0,7.0,10.0,13.0,10.0,-
124,individual chocolate volcano cakes  flourless,451468,31,16,"['egg white', 'jumbo egg', 'chocolate', 'butter', 'salt', 'sugar', 'truffle', 'cream']",419.2,57.0,52.0,3.0,21.0,110.0,9.0,-
125,sirloin steak filipino style  bistek tagalog,417373,50,9,"['sirloin beef', 'lime juice concentrate', 'oil', 'durkee onion', 'soy sauce', 'water', 'bell pepper']",407.9,49.0,8.0,44.0,47.0,45.0,2.0,['filipino']
126,teriyaki chicken drumsticks  teriyaki,190605,40,9,"['chicken drumstick', 'soy sauce', 'sugar', 'water', 'oil', 'ginger']",576.8,35.0,218.0,173.0,71.0,24.0,19.0,['japanese']
127,chicken and rice 1 pot meal,327766,65,4,"['soy sauce', 'oil', 'durkee onion', 'chicken meat', 'grain rice', 'water', 'baby carrot', 'pea']",455.4,12.0,12.0,14.0,67.0,9.0,19.0,-
128,china moon double chicken stock,56831,4800,12,"['chicken bone', 'water', 'ginger', 'durkee onion', 'celery rib', 'baby carrot', 'durkee onion', 'peppercorn', 'jalapeno pepper', 'chicken stock']",419.6,18.0,88.0,62.0,52.0,16.0,16.0,-
129,pressure cooker chicken stock,71349,50,6,"['chicken part', 'chicken foot', 'baby carrot', 'celery rib', 'durkee onion', 'peppercorn', 'water']",358.2,30.0,7.0,6.0,78.0,27.0,1.0,-
130,cranberry yam bread,305812,65,10,"['cheese', 'sugar', 'yam', 'egg', 'vanilla extract', 'cinnamon', 'nutmeg', 'baking mix', 'cranberry']",228.7,15.0,78.0,9.0,7.0,22.0,10.0,-
131,french toast bread pudding,83412,1535,10,"['challah bread crumb', 'egg', 'milk', 'sugar', 'vanilla extract', 'nutmeg', 'cinnamon', 'pistachio', 'maple syrup']",440.5,29.0,96.0,16.0,33.0,26.0,16.0,-
132,loveless cafe blue ribbon pecan pie,116084,35,4,"['egg', 'sugar', 'vanilla extract', 'butter', 'corn syrup', 'cinnamon', 'pecan piece', 'pie crust']",496.6,43.0,102.0,7.0,11.0,36.0,20.0,-
133,spiced nuts,265604,30,7,"['egg white', 'pistachio', 'sugar', 'cinnamon']",216.8,30.0,29.0,0.0,5.0,8.0,3.0,-
134,yummy candy coated pecans,139765,25,7,"['egg white', 'sugar', 'vanilla extract', 'pistachio']",344.5,48.0,49.0,0.0,8.0,13.0,5.0,-
135,applebee s crispy orange chicken bowl,145034,60,27,"['chicken meat', 'egg', 'salt', 'pepper', 'vegetable oil', 'cornstarch', 'purpose flour', 'oil', 'garlic', 'rind', 'juice', 'hoisin sauce', 'cayenne pepper', 'sugar', 'pepper']",544.6,13.0,106.0,64.0,113.0,8.0,18.0,-
136,honey ginger chicken bites,59504,55,24,"['honey', 'ginger', 'lemon juice concentrate', 'cider vinegar', 'sodium soy sauce', 'sesame oil', 'rind', 'sauce', 'garlic', 'chicken thigh', 'vegetable oil cooking spray', 'salt', 'pepper', 'cornstarch', 'water', 'sesame seed']",127.6,4.0,62.0,14.0,19.0,2.0,5.0,-
137,jucy lucy cheeseburger,383042,15,24,"['ground beef', 'sauce', 'garlic', 'cheese', 'salt', 'pepper']",590.8,63.0,1.0,19.0,96.0,88.0,1.0,-
138,lemon   honey marinated mahi mahi w  glaze,206475,35,20,"['mahi mahi fillet', 'honey', 'wine vinegar', 'garlic', 'lemon juice concentrate', 'hoisin sauce', 'oil', 'pepper', 'salt', 'ginger powder']",200.0,9.0,53.0,11.0,42.0,4.0,5.0,-
139,low fat butter chicken,347915,420,28,"['chicken thigh', 'tandoori marinade', 'butter', 'durkee onion', 'garlic', 'gingerroot', 'chili powder', 'turmeric', 'coriander', 'cinnamon', 'cumin', 'tomato', 'chicken broth', 'sugar', 'salt', 'pepper', 'cream', 'ground cilantro', 'cashew butter', 'basmati rice']",305.8,19.0,36.0,13.0,62.0,27.0,5.0,-
140,chocolate fondue for dummies,82646,6,5,"['whipping cream', 'chocolate chip cookie', 'marshmallow']",119.2,15.0,30.0,0.0,1.0,29.0,3.0,-
141,kids love s mores pops,92136,40,6,"['marshmallow', 'chocolate chip cookie', 'cracker']",277.1,14.0,129.0,5.0,5.0,21.0,16.0,-
142,microwave  s more,250800,1,4,"['cracker', 'chocolate chip cookie', 'marshmallow']",102.2,5.0,47.0,2.0,2.0,9.0,5.0,-
143,s more bark,213695,65,8,"['chocolate chip cookie', 'marshmallow', 'cracker']",136.6,12.0,63.0,0.0,2.0,22.0,6.0,-
144,weight watchers   ice cream  sandwiches del,279176,1,7,"['cracker', 'whip lite', 'fruit', 'chocolate chip cookie']",46.8,4.0,20.0,0.0,1.0,10.0,1.0,-
145,bacon potato cheddar tart,523538,170,15,"['bacon', 'russet potato', 'cheddar cheese', 'parchment paper', 'pepper', 'durkee onion', 'garlic']",840.5,107.0,6.0,54.0,58.0,144.0,7.0,-
146,goody girl potatoes,267228,30,16,"['crab boil seasoning', 'potato', 'bacon', 'durkee onion', 'garlic', 'butter', 'cheddar cheese', 'cream', 'paprika', 'cayenne pepper', 'pepper', 'durkee onion']",787.1,95.0,21.0,39.0,38.0,142.0,13.0,-
147,home fries   eggs stove top casserole,151406,40,19,"['russet potato', 'egg', 'bacon', 'durkee onion', 'cheddar cheese', 'pepper']",1029.2,108.0,15.0,53.0,78.0,130.0,19.0,-
148,mashed potatoes with caramelized onions,177866,55,19,"['russet potato', 'butter', 'garlic', 'cream', 'pepper', 'durkee onion']",720.8,86.0,20.0,2.0,14.0,176.0,16.0,-
149,potatoes  with everything  pancakes,191308,40,19,"['russet potato', 'cheddar cheese', 'butter', 'cream', 'egg', 'bacon', 'durkee onion', 'salt', 'pepper']",542.8,49.0,9.0,20.0,35.0,80.0,15.0,-
150,angel s creamy potato and leek  bake,178772,55,9,"['potato', 'leek', 'cream', 'oil', 'pepper']",208.4,15.0,6.0,0.0,7.0,28.0,9.0,-
151,boursin cheese potatoes,25266,90,7,"['potato', 'pepper', 'cream', 'boursin cheese', 'chive']",324.4,34.0,9.0,2.0,8.0,68.0,9.0,-
152,crispy potato wedges,366366,45,12,"['potato', 'oil', 'pepper', 'seasoning salt', 'garlic']",196.4,5.0,6.0,0.0,8.0,2.0,12.0,-
153,leftover mashed potato roll ups,96195,35,7,"['potato', 'seasoning salt', 'chive', 'salt', 'pepper']",174.3,1.0,12.0,26.0,8.0,2.0,12.0,-
154,stuffed baby baked potatoes,145040,30,9,"['potato', 'pepper', 'oil', 'cream', 'mayonnaise', 'thyme sprigs', 'chive', 'parmesan cheese']",186.7,10.0,6.0,2.0,7.0,11.0,9.0,-
155,easy baked cheese   vegetable twist,403716,60,7,"['egg', 'cheese', 'cheese', 'broccoli cut', 'champignon mushroom', 'tomato', 'durkee onion', 'crescent dinner roll']",145.4,9.0,8.0,9.0,12.0,13.0,5.0,-
156,ham  egg  tomato and cheese bun,398117,15,7,"['hamburger bun', 'deli ham', 'egg', 'tomato', 'cheese']",428.7,35.0,13.0,49.0,52.0,57.0,9.0,-
157,ham and cream cheese rollups,99949,60,6,"['deli ham', 'cheese', 'durkee onion']",29.4,3.0,0.0,3.0,2.0,7.0,0.0,-
158,ham roll ups,57346,25,5,"['bread', 'deli ham', 'cheese', 'durkee onion', 'egg']",191.6,13.0,6.0,30.0,22.0,20.0,5.0,-
159,ziploc bag omelet  eggs in a hurry,196364,20,4,"['egg', 'cheese', 'pepper', 'durkee onion', 'tomato', 'pepper']",238.3,25.0,3.0,17.0,36.0,37.0,1.0,-
160,baked penne,530364,65,17,"['ground beef', 'sausage', 'penne pasta', 'cheese pasta sauce', 'durkee onion', 'pepper', 'pepper', 'champignon mushroom', 'baby carrot', 'spinach', 'tomato', 'cheddar cheese', 'parmesan cheese']",737.5,64.0,35.0,65.0,86.0,105.0,15.0,['italian']
161,mediterranean upside down tart,136634,35,7,"['oil', 'durkee onion', 'champignon mushroom', 'eggplant', 'zucchini', 'capsicum', 'capsicum', 'garlic', 'salt', 'pepper', 'tomato', 'olive', 'leaf basil', 'feta cheese', 'pastry sheet']",675.4,66.0,56.0,35.0,36.0,73.0,20.0,"['australian', 'italian']"
162,spinach   ricotta cannelloni,290457,50,7,"['cannelloni tube', 'oil', 'durkee onion', 'garlic', 'spinach', 'ricotta cheese', 'egg', 'nutmeg', 'cheese pasta sauce', 'salt', 'pepper', 'mozzarella cheese', 'parmesan cheese']",897.8,70.0,83.0,69.0,101.0,111.0,24.0,['italian']
163,vegetarian ziti gratinee,146107,75,12,"['oil', 'durkee onion', 'garlic', 'leaf', 'eggplant', 'zucchini', 'bell pepper', 'tomato', 'salt', 'leaf basil', 'pepper', 'ziti pasta', 'ricotta cheese', 'egg', 'parmesan cheese', 'cheddar cheese']",1054.8,75.0,47.0,57.0,91.0,104.0,36.0,['american']
164,mediterranean lasagna,278862,100,12,"['oil', 'durkee onion', 'garlic', 'sausage', 'ground beef', 'ricotta cheese', 'feta cheese', 'mozzarella cheese', 'parmesan cheese', 'egg', 'oregano', 'thyme sprigs', 'pepper', 'spinach', 'pepper', 'leaf basil', 'lasagna noodle', 'cheese pasta sauce']",1630.2,162.0,109.0,185.0,196.0,251.0,23.0,-
165,banana apple bran loaf,310895,60,12,"['purpose flour', 'baking soda', 'salt', 'cinnamon', 'banana', 'applesauce', 'milk', 'bran cereal', 'margarine', 'sugar', 'egg']",169.2,9.0,42.0,9.0,5.0,5.0,8.0,-
166,banana graham muffins,33140,40,11,"['cracker crumb', 'purpose flour', 'sugar', 'baking powder', 'salt', 'banana', 'applesauce', 'milk', 'egg', 'vanilla extract', 'pistachio']",138.0,2.0,38.0,8.0,5.0,1.0,9.0,-
167,date filled bran muffins,100750,30,12,"['bran cereal', 'milk', 'egg', 'butter', 'purpose flour', 'baking powder', 'salt', 'sugar', 'date fill']",120.5,8.0,20.0,9.0,5.0,15.0,5.0,-
168,healthy pancakes  really    they re healthy,311491,15,8,"['purpose flour', 'egg', 'milk', 'applesauce', 'sugar', 'baking powder', 'salt', 'vanilla']",236.1,6.0,12.0,33.0,16.0,9.0,13.0,-
169,quick oat bran and banana muffins,120465,30,9,"['purpose flour', 'oat cereal', 'sugar', 'baking powder', 'salt', 'cinnamon', 'milk', 'vegetable oil', 'egg', 'vanilla', 'banana']",179.4,9.0,47.0,8.0,7.0,6.0,10.0,-
170,awesome  and easy sweet and sour chicken,156520,310,6,"['ketchup', 'water', 'vinegar', 'soy sauce', 'sugar', 'chicken breast', 'cornstarch']",368.6,2.0,219.0,18.0,55.0,1.0,19.0,-
171,chicken fantastico,145150,50,4,"['chicken breast', 'onion soup mix', 'ketchup', 'sugar', 'cornstarch', 'soy sauce', 'water', 'jasmine rice']",454.6,9.0,137.0,93.0,101.0,6.0,15.0,-
172,crock pot sweet sour chicken,18646,510,8,"['ketchup', 'water', 'vinegar', 'soy sauce', 'sugar', 'chicken breast', 'cornstarch']",426.1,3.0,219.0,19.0,79.0,2.0,19.0,-
173,heather s stir fry sauce,85683,7,3,"['cornstarch', 'water', 'soy sauce', 'vinegar', 'sugar']",27.1,0.0,9.0,31.0,2.0,0.0,1.0,-
174,kittencal s restaurant style chinese sweet and sour sauce,350238,15,4,"['ketchup', 'soy sauce', 'vinegar', 'sugar', 'sugar', 'water', 'cornstarch']",710.1,0.0,668.0,35.0,2.0,0.0,60.0,-
175,la parilla taqueria guacamole,212572,15,4,"['jalapeno pepper', 'ground cilantro', 'avocado', 'salt', 'water', 'durkee onion']",169.6,22.0,6.0,12.0,4.0,10.0,3.0,['mexican']
176,mucho bueno guacamole,17815,20,2,"['garlic', 'avocado', 'jalapeno pepper', 'ground cilantro', 'lime', 'juice', 'durkee onion', 'pepper flake', 'salt']",174.5,22.0,5.0,0.0,5.0,10.0,3.0,['mexican']
177,the ospidillo cafe pica de gallo,214570,130,1,"['tomato', 'jalapeno pepper', 'lime', 'juice', 'water', 'durkee onion', 'ground cilantro', 'salt']",11.0,0.0,4.0,3.0,0.0,0.0,0.0,['mexican']
178,vegetarian ceviche that looks not so vegetarian,215256,10,3,"['palm', 'tomato', 'durkee onion', 'ground cilantro', 'jalapeno pepper', 'lime', 'juice', 'oil', 'salt', 'pepper', 'avocado', 'cucumber', 'bell pepper']",85.9,6.0,13.0,17.0,7.0,3.0,3.0,['mexican']
179,white bean guacamole with cumin dusted chips,422798,20,5,"['flour tortilla', 'oil', 'salt', 'bean', 'durkee onion', 'avocado', 'lime', 'jalapeno pepper', 'ground cilantro']",164.3,11.0,3.0,12.0,11.0,5.0,6.0,['mexican']
180,grilled philly cheesesteak tacos,483408,30,10,"['beef steak', 'champignon mushroom', 'bell pepper', 'durkee onion', 'olive oil', 'pepper', 'taco shell', 'jack cheese']",536.3,51.0,16.0,13.0,71.0,61.0,7.0,-
181,leftover steak cacciatore,403563,30,9,"['beef steak', 'durkee onion', 'tomato', 'zucchini', 'garlic', 'salt', 'pepper', 'olive oil']",192.6,10.0,19.0,2.0,48.0,10.0,2.0,-
182,orange roughy veracruz,2903,0,14,"['oil', 'durkee onion', 'garlic', 'bell pepper', 'jalapeno pepper', 'roughy', 'garlic', 'pepper']",164.9,5.0,6.0,21.0,46.0,1.0,3.0,-
183,shrimp omelette,143649,20,12,"['egg', 'shrimp', 'durkee onion', 'garlic', 'olive oil', 'pepper']",408.1,56.0,10.0,6.0,26.0,34.0,2.0,-
184,charishma s delicious pressure cooked black eyed peas  chauli,107422,60,15,"['durkee onion', 'tomato', 'pea', 'garlic', 'chili pepper', 'ginger', 'salt', 'powder', 'chili powder', 'water', 'canola oil']",207.6,8.0,20.0,50.0,17.0,3.0,10.0,['indian']
185,chilli prawn fry,127205,35,14,"['prawn', 'durkee onion', 'garlic', 'ginger', 'chili powder', 'salt', 'powder', 'mustard seed', 'coriander sprig', 'oil', 'water']",328.0,31.0,16.0,40.0,48.0,13.0,4.0,['indian']
186,easy fish curry,266302,30,11,"['oil', 'mustard seed', 'chily', 'fenugreek seed', 'curry leave', 'durkee onion', 'tomato', 'ginger', 'garlic', 'powder', 'chili powder', 'cumin powder', 'salt', 'tamarind paste', 'fish']",110.0,6.0,36.0,33.0,6.0,2.0,5.0,['indian']
187,subru uncle s whole green moong dal i ll be making alot in the u,77188,95,23,"['cumin', 'mustard seed', 'oil', 'chili pepper', 'durkee onion', 'ginger', 'garlic', 'tomato', 'cumin powder', 'powder', 'chili powder', 'curry leave', 'water', 'salt', 'lentil']",321.6,14.0,19.0,44.0,33.0,6.0,14.0,['indian']
188,to die for rajma curry,15337,55,11,"['rajma', 'durkee onion', 'water', 'ginger', 'garlic', 'tomato', 'chili powder', 'powder', 'leave', 'garam masala', 'ground cilantro', 'salt']",354.8,2.0,39.0,1.0,41.0,1.0,22.0,['indian']
189,cannellini bean and shrimp stew,274017,70,27,"['shrimp', 'oil', 'wine', 'water', 'clam juice', 'leaf', 'durkee onion', 'tomato paste', 'garlic', 'thyme sprigs', 'salt', 'pepper flake', 'tomato', 'bean', 'parsley sprig']",349.3,7.0,27.0,23.0,57.0,4.0,15.0,['italian']
190,italian greens and beans with sausage variation,148878,50,22,"['oil', 'durkee onion', 'garlic', 'sausage', 'escarole', 'tomato', 'chicken broth', 'bean']",797.5,60.0,16.0,66.0,91.0,60.0,22.0,['italian']
191,sauteed chicken breasts with fennel and rosemary,324644,30,18,"['oil', 'fennel bulb', 'rosemary sprigs', 'salt', 'chicken broth', 'chicken breast', 'pepper', 'garlic', 'parsley sprig']",200.8,12.0,0.0,19.0,52.0,6.0,1.0,['italian']
192,spanish paella  with chicken and seafood,74835,57,23,"['oil', 'chicken breast', 'salt', 'pepper', 'durkee onion', 'pepper', 'garlic', 'paprika', 'thyme sprigs', 'shrimp', 'arborio rice', 'tomato', 'chicken broth', 'saffron thread', 'bean', 'pepper', 'leaf parsley', 'shell', 'lemon wedge', 'durkee onion']",607.5,28.0,12.0,54.0,84.0,19.0,21.0,['spanish']
193,swiss chard with cannellini beans and tomatoes  boston globe,276621,30,16,"['watercress leaf', 'oil', 'garlic', 'pepper flake', 'tomato paste', 'tomato', 'bean', 'pepper']",98.3,10.0,11.0,12.0,5.0,5.0,2.0,['italian']
194,chocolate banana protein smoothie,471606,5,3,"['soymilk', 'banana', 'vanilla protein powder', 'cocoa powder']",192.9,7.0,67.0,5.0,18.0,4.0,10.0,-
195,chocolate nutella smoothie,491090,5,2,"['soymilk', 'nutella', 'agave', 'cocoa powder', 'banana', 'soy protein', 'ice cube']",274.4,16.0,108.0,3.0,13.0,42.0,13.0,-
196,see jane run tofu smoothie,290201,8,3,"['tofu', 'soymilk', 'strawberry', 'banana', 'splenda sugar substitute']",78.4,4.0,9.0,2.0,12.0,1.0,2.0,-
197,super easy vegan ranch dressing,229361,5,4,"['ranch dip', 'tofu', 'soymilk']",146.5,9.0,12.0,3.0,32.0,4.0,1.0,-
198,vegan chocolate shake,227044,5,3,"['soymilk', 'banana', 'cocoa powder']",169.9,2.0,86.0,0.0,5.0,3.0,14.0,-
199,applesauce topping  for pancakes or oatmeal,153704,8,3,"['applesauce', 'honey', 'cinnamon', 'water']",190.8,0.0,69.0,2.0,0.0,0.0,16.0,-
200,cinnamon granola for one  microwave,232975,5,3,"['oat', 'cereal', 'breakfast cereal', 'oat cereal', 'applesauce', 'honey', 'cinnamon', 'vanilla']",295.2,5.0,70.0,1.0,19.0,3.0,19.0,-
201,collin s applesauce oatmeal,359589,6,4,"['oat', 'water', 'applesauce', 'cinnamon']",173.7,2.0,0.0,1.0,5.0,1.0,13.0,-
202,vegan apple shake,93367,10,1,"['apple', 'water', 'applesauce', 'cinnamon', 'vanilla']",84.7,0.0,58.0,0.0,0.0,0.0,7.0,-
203,yummy  healthy granola,311501,25,6,"['oat', 'applesauce', 'sugar', 'honey', 'cinnamon', 'vanilla', 'flax seed', 'cashew piece', 'raisin']",69.0,2.0,17.0,0.0,4.0,1.0,4.0,-
204,fluffy oven scrambled eggs,118047,30,6,"['butter', 'egg', 'salt', 'milk']",243.3,29.0,1.0,25.0,28.0,45.0,1.0,-
205,grits bread,447938,45,9,"['milk', 'grit', 'butter', 'salt', 'egg']",212.2,14.0,1.0,17.0,20.0,23.0,7.0,-
206,oven scrambled eggs for a crowd,37825,45,9,"['butter', 'egg', 'salt', 'milk']",121.7,14.0,1.0,13.0,14.0,22.0,0.0,-
207,simple scrambled eggs,320182,15,12,"['egg', 'milk', 'butter', 'salt']",287.9,36.0,3.0,34.0,29.0,58.0,1.0,-
208,tjock pan kaka  swedish thick pancake,4643,40,7,"['butter', 'salt', 'milk', 'egg', 'wheat flour']",268.3,20.0,0.0,7.0,19.0,36.0,8.0,-
209,chinese five spice chicken,225107,65,5,"['chicken thigh', 'durkee onion', 'garlic', 'soy sauce', 'peanut butter', 'spice powder']",623.7,68.0,6.0,63.0,98.0,59.0,1.0,-
210,honey garlic chicken legs,450597,50,10,"['chicken thigh', 'soy sauce', 'lemon juice concentrate', 'honey', 'water', 'ground ginger', 'garlic']",395.8,31.0,72.0,61.0,66.0,28.0,6.0,-
211,low calorie noodles with peanut sauce,277634,15,4,"['wheat noodle', 'peanut butter', 'soy sauce', 'water', 'ground ginger', 'garlic']",137.2,6.0,5.0,12.0,12.0,4.0,6.0,-
212,obas shoyu chicken,36663,55,6,"['chicken thigh', 'soy sauce', 'water', 'garlic', 'durkee onion', 'sugar']",441.5,33.0,106.0,172.0,64.0,30.0,9.0,-
213,short  cut chicken fried rice  oamc,210264,30,11,"['grain rice', 'water', 'chicken bouillon cube', 'egg beaters egg substitute', 'chicken tender', 'durkee onion', 'baby carrot', 'teriyaki marinade', 'soy sauce', 'ground ginger', 'garlic']",321.6,5.0,19.0,67.0,62.0,4.0,13.0,-
214,atlanta bread chicken salad,346713,20,1,"['chicken breast', 'mayonnaise', 'salt', 'pepper']",172.5,6.0,0.0,7.0,64.0,4.0,0.0,-
215,baked cheez it chicken breasts,415716,70,10,"['chicken breast', 'cream', 'buttermilk', 'cheez-it crackers', 'salt', 'pepper']",221.2,13.0,5.0,11.0,53.0,16.0,2.0,-
216,cooked chicken for recipes   barefoot contessa style,234465,50,4,"['chicken breast', 'oil', 'salt', 'pepper']",289.2,27.0,0.0,3.0,60.0,22.0,0.0,-
217,creamy peppery chicken,291841,15,8,"['chicken breast', 'pepper', 'cream']",188.0,3.0,18.0,5.0,60.0,4.0,3.0,-
218,easy picante chicken,77153,65,7,"['chicken breast', 'cream', 'chili salsa', 'mozzarella cheese', 'pepper', 'salt']",319.2,25.0,7.0,23.0,71.0,48.0,1.0,-
219,chicken   rice  or noodle  soup,212177,220,14,"['celery seed', 'baby carrot', 'leek', 'leaf parsley', 'leaf', 'clove', 'durkee onion', 'water', 'baking hen', 'salt', 'peppercorn', 'minute rice', 'pea', 'pepper']",436.2,41.0,14.0,31.0,69.0,37.0,4.0,-
220,chicken stock plus a stock of chicken,153662,270,21,"['thigh', 'durkee onion', 'celery seed', 'baby carrot', 'thyme sprigs', 'peppercorn', 'leave', 'leaf parsley', 'water']",440.0,42.0,6.0,8.0,83.0,38.0,1.0,-
221,dublin coddle   irish sausage  bacon  onion and potato hotpot,288885,255,20,"['potato', 'durkee onion', 'sausage', 'bacon', 'water', 'vegetable stock cube', 'leaf parsley', 'salt', 'pepper']",1273.3,124.0,28.0,70.0,82.0,134.0,31.0,-
222,karpenko s seitan aka gluten,123024,20,20,"['gluten flour', 'herb', 'pepper', 'soy sauce', 'water', 'durkee onion', 'baby carrot', 'peppercorn', 'leave']",400.8,2.0,24.0,44.0,141.0,1.0,8.0,-
223,vintage betty crocker split pea soup,265081,165,14,"['split pea', 'water', 'shank', 'durkee onion', 'celery seed', 'leaf parsley', 'pepper', 'baby carrot']",662.1,38.0,43.0,5.0,88.0,42.0,21.0,-
224,3 step fall off the bone ribs     easy,283936,190,22,"['pork rib', 'salt', 'pepper', 'salt', 'barbecue sauce']",380.8,1.0,260.0,185.0,0.0,0.0,30.0,-
225,bbq zucchini,382943,20,17,"['zucchini', 'durkee onion', 'barbecue rub', 'oil', 'barbecue sauce']",61.8,6.0,9.0,7.0,2.0,2.0,2.0,-
226,faux bbq baby back ribs,344635,250,8,"['back rib rack', 'barbecue sauce', 'aluminum foil']",46.9,1.0,9.0,21.0,2.0,0.0,2.0,-
227,froot loop candy,106942,75,10,"['chocolate bark', 'fruit loops cereal']",160.1,11.0,70.0,2.0,3.0,23.0,7.0,-
228,our baby back ribs,303147,215,10,"['back rib rack', 'water', 'barbecue sauce']",187.5,0.0,130.0,44.0,0.0,0.0,15.0,-
229,applebees triple chocolate meltdown leak,472853,90,18,"['sugar', 'purpose flour', 'cocoa', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'vanilla extract', 'water']",322.9,17.0,133.0,17.0,9.0,9.0,17.0,['american']
230,chocolate cake and frosting with raspberry filling,111735,50,20,"['sugar', 'wheat flour', 'cocoa', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'water', 'butter', 'sugar', 'vanilla extract', 'raspberry preserve', 'vanilla extract']",547.9,30.0,264.0,19.0,11.0,34.0,29.0,-
231,hershey s   perfectly chocolate  chocolate cake   glut,214688,60,18,"['sugar', 'cocoa', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'vanilla extract', 'water', 'rice flour', 'starch', 'tapioca flour', 'butter', 'sugar']",888.5,45.0,378.0,30.0,18.0,52.0,49.0,-
232,hershey s chocolate cake with frosting,113914,70,14,"['sugar', 'purpose flour', 'cocoa', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'vanilla extract', 'water', 'butter', 'sugar']",795.8,45.0,376.0,30.0,17.0,52.0,42.0,-
233,president eisenhower s favorite cake,194776,40,10,"['butter', 'egg', 'sugar', 'wheat flour', 'milk', 'baking soda', 'cocoa', 'water', 'salt', 'baking powder', 'vanilla extract']",680.8,31.0,276.0,22.0,23.0,56.0,37.0,-
234,apple cider strusel muffins,435885,40,18,"['sugar', 'purpose flour', 'cinnamon', 'butter', 'sugar', 'baking powder', 'salt', 'egg', 'apple cider', 'oil']",190.8,12.0,46.0,5.0,5.0,12.0,9.0,['american']
235,easy fall favorite apple bread,438475,70,16,"['wheat flour', 'cinnamon', 'baking soda', 'baking powder', 'salt', 'nutmeg', 'sugar', 'apple', 'applesauce', 'egg']",179.4,1.0,84.0,7.0,6.0,1.0,13.0,['american']
236,hollandsche appel koek   dutch apple cake,318582,60,10,"['wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'milk', 'apple', 'sugar', 'cinnamon']",317.4,15.0,62.0,17.0,13.0,29.0,16.0,['american']
237,old fashioned cake doughnuts  donuts,383868,20,18,"['sugar', 'baking powder', 'salt', 'nutmeg', 'egg', 'butter', 'milk', 'wheat flour', 'oil', 'cinnamon']",236.8,7.0,57.0,15.0,10.0,13.0,14.0,['american']
238,glazed apple cider doughnuts,153975,26,13,"['wheat flour', 'sugar', 'baking powder', 'cinnamon', 'nutmeg', 'salt', 'egg', 'apple cider', 'butter', 'vegetable oil', 'sugar icing']",244.4,7.0,103.0,6.0,7.0,13.0,15.0,-
239,baked marrow with sweetcorn,259570,35,7,"['marrow', 'corn', 'butter', 'pepper', 'salt']",214.9,26.0,10.0,29.0,5.0,51.0,5.0,-
240,corn and haricot verts green beans in lime shallot butter,178835,28,3,"['shallot', 'butter', 'french haricots vert', 'corn', 'salt', 'zest', 'lime juice concentrate']",145.0,7.0,13.0,16.0,7.0,13.0,8.0,-
241,corn on the cob in husk for the firepit,86852,280,6,"['corn', 'butter', 'salt', 'pepper']",215.1,20.0,21.0,4.0,8.0,37.0,8.0,-
242,corn with garlic cilantro butter,125686,40,9,"['corn', 'butter', 'ground cilantro', 'zest', 'garlic salt', 'cumin', 'pepper']",204.7,18.0,21.0,3.0,8.0,33.0,8.0,-
243,grilled corn with jalapeno lime butter,120266,30,7,"['butter', 'jalapeno pepper', 'zest', 'lime juice concentrate', 'corn', 'oil', 'salt', 'pepper']",235.4,28.0,12.0,29.0,6.0,51.0,5.0,-
244,baked smoked mozzarella   tomato,485687,13,6,"['olive oil', 'mozzarella cheese', 'tomato', 'leaf basil', 'garlic', 'salt', 'pepper']",189.6,21.0,6.0,19.0,26.0,38.0,1.0,['italian']
245,caprese style chicken breasts and mixed pepper medley,456092,60,17,"['chicken breast', 'salt', 'pepper', 'olive oil', 'garlic', 'pepper flake', 'lemon juice concentrate', 'tomato', 'mozzarella cheese', 'leaf basil', 'bell pepper', 'olive', 'vinegar']",414.6,43.0,33.0,24.0,48.0,39.0,5.0,['italian']
246,chicken parmigiano,173073,65,5,"['chicken breast', 'vegetable oil cooking spray', 'garlic', 'tomato', 'ricotta cheese', 'mozzarella cheese', 'salt', 'pepper', 'leaf basil']",141.0,4.0,0.0,17.0,50.0,3.0,0.0,['italian']
247,italian herb and parmesan stuffed chicken  dot s recipe,212833,75,9,"['chicken breast', 'margarine', 'parmesan cheese', 'leaf basil', 'garlic', 'pepper', 'parsley flake', 'pepper flake', 'salt', 'tomato sauce', 'mozzarella cheese', 'toothpick']",271.4,20.0,6.0,25.0,65.0,21.0,1.0,['italian']
248,pasta with roasted garlic and cherry tomatoes,60981,40,8,"['tomato', 'garlic', 'olive oil', 'leaf basil', 'salt', 'pepper flake', 'pepper', 'penne pasta', 'leaf parsley', 'parmesan cheese']",638.7,29.0,28.0,20.0,43.0,22.0,31.0,['italian']
